"ariTextAvg";"smogTextAvg";"fleschReadingTextAvg";"fleschKincaidTextAvg";"gunningFogTextAvg";"colemanLiauTextAvg";"smogIndexTextAvg";"charactersTextAvg";"syllablesTextAvg";"wordsTextAvg";"complexWordsTextAvg";"sentencesTextAvg";"id";"post_type"
"10,594";"13,484";"51,652";"11,911";"14,4";"8,509";"12,928";"709";"256";"165";"23";"7";"68065";"question"
"6,985";"3,129";"82,583";"9,442";"12,4";"0,35";"3";"85";"34";"31";"0";"1";"68069";"question"
"14,831";"15,903";"36,853";"14,495";"17,6";"12,497";"15,247";"383";"131";"77";"15";"3";"68072";"question"
"7,402";"11,208";"59,777";"9,083";"10,8";"8,782";"10,746";"582";"206";"134";"16";"8";"68074";"question"
"11,354";"12,162";"47,991";"12,031";"13,2";"10,441";"11,66";"407";"142";"88";"10";"4";"68075";"question"
"4,306";"10,686";"71,626";"7,244";"10,4";"5,38";"10,246";"241";"90";"64";"7";"4";"68079";"question"
"7,239";"11,855";"60,312";"9,65";"12,4";"6,963";"11,367";"234";"87";"58";"7";"3";"68082";"question"
"7,511";"11,208";"66,886";"8,899";"12";"6,886";"10,746";"563";"198";"140";"14";"7";"68087";"question"
"7,559";"10,699000000000002";"63,5585";"9,1545";"11";"6,971";"10,2575";"594,5";"211";"144,5";"13";"9";"68088";"question"
"10,425666666666666";"13,488";"55,034";"11,872";"15,066666666666668";"7,541333333333333";"12,932";"609,3333333333334";"221,66666666666666";"147,66666666666666";"19,666666666666668";"6";"68089";"question"
"6,730500000000001";"10,18225";"66,5585";"8,1945";"10";"7,54725";"9,7625";"358,5";"125,5";"85,25";"8,25";"5";"68090";"question"
"2,343";"8,842";"73,411";"5,504";"8";"4,676";"8,477";"279";"102";"70";"7";"7";"68093";"question"
"6,213";"10,864";"66,111";"9,296";"11,6";"4,534";"10,416";"460";"179";"127";"11";"6";"68094";"question"
"1,235";"10,126";"79,851";"6,221";"10";"1,227";"9,708";"101";"43";"33";"3";"2";"68103";"question"
"4,578";"11,208";"62,704";"7,991";"11,2";"5,97";"10,746";"113";"43";"28";"4";"2";"68106";"question"
"8,467";"12,243";"53,729";"9,808";"12,4";"10,412";"11,739";"827";"289";"179";"28";"11";"68107";"question"
"6,568";"11,208";"77,191";"7,263";"11,6";"6,208";"10,746";"375";"125";"96";"10";"5";"68110";"question"
"7,523";"9,726";"54,841";"8,674";"8,8";"10,695";"9,325";"179";"61";"37";"4";"3";"68115";"question"
"3,631";"8,842";"73,408";"5,836";"7,6";"6,453";"8,477";"140";"49";"34";"3";"3";"68128";"question"
"3,036";"10,206";"77,1625";"6,202500000000001";"9,8";"3,969";"9,785499999999999";"196";"73";"54,5";"5,5";"3,5";"68129";"question"
"35,376";"19,62";"7,604";"29,506";"32";"11,677";"18,811";"1950";"635";"418";"50";"6";"68135";"question"
"7,047";"11,855";"57,857";"9,206";"12";"8,703";"11,367";"420";"152";"97";"14";"6";"68141";"question"
"1,491";"6,742";"89,897";"2,857";"4,8";"4,486";"6,464";"170";"55";"43";"2";"5";"68142";"question"
"2,887";"8,842";"79,505";"5,151";"8";"5,106";"8,477";"140";"49";"36";"3";"3";"68146";"question"
"8,406";"12,545";"53,51466666666666";"10,474000000000002";"13,6";"8,401666666666667";"12,027666666666667";"356,6666666666667";"130,66666666666666";"84,66666666666667";"13";"4,666666666666667";"68147";"question"
"11,041";"12,9115";"53,6105";"11,073";"14,2";"9,988";"12,3795";"402";"138";"93,5";"12,5";"4";"68149";"question"
"4,195";"10,126";"64,925";"6,936";"9,6";"7,366";"9,708";"188";"68";"44";"6";"4";"68150";"question"
"7,24";"11,208";"77,949";"8,846";"13,2";"2,796";"10,746";"173";"63";"52";"4";"2";"68156";"question"
"7,933";"12,458";"63,503";"10,199";"13,6";"5,33";"11,944";"263";"99";"70";"8";"3";"68158";"question"
"3,346";"9,387";"80,653";"4,792";"8,4";"6,181";"9";"228";"76";"56";"6";"5";"68162";"question"
"6,746";"10,794";"45,359";"9,765";"10,4";"10,307";"10,348";"272";"101";"57";"9";"5";"68166";"question"
"10,987";"14,192";"49,243";"10,925";"15,2";"12,327";"13,607";"361";"120";"73";"15";"4";"68167";"question"
"3,725";"9,889";"74,228";"6,185";"9,2";"5,403";"9,481";"260";"93";"66";"7";"5";"68168";"question"
"6,329";"10,981";"71,029";"7,52";"10,8";"7,423";"10,528";"621";"212";"151";"17";"9";"68172";"question"
"5,166";"10,567";"70,57066666666667";"7,678999999999999";"10,799999999999999";"5,397000000000001";"10,131666666666668";"296,3333333333333";"109";"77,66666666666667";"8";"5";"68174";"question"
"6,419";"11,208";"63,185";"7,49";"11,2";"9,366";"10,746";"226";"76";"49";"8";"4";"68180";"question"
"4,447";"10,355";"73,898";"6,38";"9,6";"5,931";"9,928";"278";"97";"69";"8";"5";"68181";"question"
"5,152";"9,516";"72,404";"7,322";"9,2";"5,969";"9,124";"259";"93";"67";"5";"4";"68182";"question"
"8,2195";"11,478000000000002";"62,617000000000004";"9,224499999999999";"11,600000000000001";"8,4495";"11,0045";"788";"274";"187";"21,5";"9,5";"68200";"question"
"4,416";"9,957";"64,95";"7,11";"9,2";"7,197";"9,547";"348";"126";"82";"10";"7";"68202";"question"
"1,709";"8,842";"79,505";"5,151";"8";"3,633";"8,477";"131";"49";"36";"3";"3";"68203";"question"
"-2,602";"6,427";"77,68";"3,667";"4,4";"-1,381";"6,162";"52";"22";"15";"1";"3";"68204";"question"
"14,095";"14,732";"45,321";"14,422";"17,2";"9,789";"14,124";"1047";"373";"241";"33";"8";"68205";"question"
"6,1895";"10,667";"61,003";"7,835";"10,2";"8,9755";"10,227";"287,5";"98";"62,5";"8,5";"5";"68206";"question"
"7,436";"9,889";"73,4";"8,139";"10,4";"6,417";"9,481";"406";"137";"103";"7";"5";"68207";"question"
"13,192";"13,817";"34,062";"14,036";"14,8";"12,584";"13,247";"444";"158";"89";"14";"4";"68212";"question"
"7,629";"11,698";"48,368";"9,494";"12";"11,036";"11,216";"235";"83";"48";"9";"4";"68213";"question"
"3,582";"9,387";"72,946";"6,364";"8,8";"5,225";"9";"258";"94";"66";"6";"5";"68218";"question"
"7,719999999999999";"11,663666666666666";"64,557";"9,484333333333334";"12,4";"6,490666666666667";"11,182666666666668";"358,3333333333333";"129,66666666666666";"91";"9,666666666666666";"4,333333333333333";"68219";"question"
"8,461";"12,385";"62,033";"10,29";"13,2";"6,277";"11,874";"717";"263";"183";"21";"8";"68221";"question"
"11,78";"9,726";"66,74";"11,983";"14,4";"5,513";"9,325";"351";"123";"97";"4";"3";"68222";"question"
"3,173";"7,554";"84,845";"5,4";"7,6";"3,962";"7,243";"282";"100";"80";"3";"5";"68237";"question"
"4,466";"8,842";"75,718";"6,363";"8";"5,361";"8,477";"232";"81";"59";"4";"4";"68239";"question"
"11,588";"14,757";"46,13";"11,936";"16";"11,627";"14,148";"695";"238";"144";"29";"7";"68240";"question"
"4,091";"8,842";"56,7";"7,587";"8";"7,487";"8,477";"241";"90";"54";"6";"6";"68243";"question"
"6,119";"10,355";"53,294";"8,161";"10,4";"9,773";"9,928";"228";"80";"47";"8";"5";"68244";"question"
"7,427666666666667";"11,608000000000002";"60,18983333333333";"8,7575";"12,466666666666669";"8,821166666666665";"11,129166666666668";"416";"142,66666666666666";"94,5";"13";"5,5";"68247";"question"
"12,393";"14,555";"47,451";"13,224";"16,4";"8,927";"13,954";"463";"166";"106";"16";"4";"68250";"question"
"8,237";"12,5015";"59,461";"9,6655";"13";"8,472";"11,986";"453,5";"159,5";"105";"15";"5,5";"68264";"question"
"5,035";"9,516";"73,471";"6,8";"9,2";"6,76";"9,124";"244";"85";"61";"5";"4";"68265";"question"
"6,037";"10,355";"58,006";"7,852";"9,6";"9,796";"9,928";"253";"88";"54";"8";"5";"68268";"question"
"3,55";"7,169";"66,795";"5,433";"5,6";"6,687";"6,873";"56";"19";"12";"1";"2";"68270";"question"
"12,112";"16,219";"30,858";"13,8";"18";"12,952";"15,55";"394";"144";"78";"21";"4";"68279";"question"
"12,350999999999999";"14,8675";"49,319";"12,947";"16,6";"8,916";"14,2545";"460,5";"162";"104,5";"16,5";"4";"68281";"question"
"2,566";"8,076";"85,747";"3,97";"6,4";"5,486";"7,743";"170";"56";"43";"3";"4";"68282";"question"
"6,4145";"11,6425";"62,179";"8,947500000000002";"12,600000000000001";"6,5435";"11,162500000000001";"474,5";"168";"123";"13";"6";"68286";"question"
"3,017";"9,726";"81,207";"5,245";"9,2";"4,435";"9,325";"151";"53";"40";"4";"3";"68296";"question"
"3,2350000000000003";"9,294";"76,867";"6,2225";"9";"3,7695";"8,91";"234,5";"87";"66,5";"5,5";"4";"68299";"question"
"9,777999999999999";"13,2985";"45,416";"11,263";"14";"11,3065";"12,75";"543";"193,5";"114";"21";"6,5";"68303";"question"
"7,433";"12,162";"61,902";"9,501";"12,4";"7,023";"11,66";"635";"232";"157";"20";"8";"68305";"question"
"5,091";"8,842";"71,572";"6,861";"8";"6,343";"8,477";"414";"144";"101";"7";"7";"68307";"question"
"11,874";"12,458";"51,995";"12,301";"14";"9,007";"11,944";"333";"116";"76";"8";"3";"68311";"question"
"5,319";"10,126";"74,016";"7,076";"10";"6,23";"9,708";"391";"137";"100";"9";"6";"68312";"question"
"4,133";"9,188";"79,349";"6,353";"8,8";"4,694";"8,809";"489";"175";"134";"9";"8";"68316";"question"
"3,601";"9,726";"66,787";"5,683";"10,4";"7,126";"9,325";"96";"33";"21";"4";"3";"68319";"question"
"10,066";"13,024";"46,258";"11,031";"13,6";"11,957";"12,487";"415";"144";"85";"15";"5";"68322";"question"
"14,003875";"14,53175";"47,683125";"13,7035";"16,849999999999998";"9,903999999999998";"13,932375";"1042,875";"357,875";"232,125";"34,375";"8,375";"68323";"question"
"4,439";"11,208";"68,47";"7,436";"11,2";"5,171";"10,746";"351";"131";"90";"12";"6";"68326";"question"
"4,905";"12,458";"46,789";"9,01";"15,2";"8,401";"11,944";"254";"98";"55";"16";"6";"68327";"question"
"9,115";"12,858";"57,038";"10,347";"13,6";"8,704";"12,327";"879";"310";"203";"29";"10";"68329";"question"
"4,765";"10,504";"64,925";"6,936";"10,4";"8,08";"10,071";"145";"51";"33";"5";"3";"68332";"question"
"9,355";"13,257";"47,042";"10,531";"14";"12,05";"12,71";"529";"184";"108";"22";"7";"68334";"question"
"7,338";"11,698";"62,883";"8,662";"11,6";"8,671";"11,216";"1453";"504";"336";"45";"20";"68344";"question"
"5,390666666666667";"10,866999999999999";"55,19733333333334";"8,316";"11,200000000000001";"8,471666666666666";"10,418666666666667";"292";"105,66666666666667";"66,33333333333333";"10,666666666666666";"6";"68352";"question"
"3,682";"9,387";"62,353";"6,699";"8,4";"7,226";"9";"190";"69";"43";"6";"5";"68353";"question"
"0,514";"6,427";"84,9";"3,653";"4,8";"3,015";"6,162";"100";"36";"27";"1";"3";"68354";"question"
"9,188";"12,603";"54,921";"9,946";"12,8";"10,546";"12,083";"325";"111";"70";"11";"4";"68357";"question"
"6,3458";"9,3838";"71,6304";"8,3006";"10,4";"5,0684000000000005";"8,9966";"276,8";"98,6";"72,4";"4,6";"3,6";"68358";"question"
"6,354";"11,208";"62,179";"9,158";"11,2";"6,44";"10,746";"363";"137";"92";"10";"5";"68359";"question"
"6,092";"11,208";"59,682";"8,413";"11,2";"7,864";"10,746";"183";"66";"42";"6";"3";"68360";"question"
"11,101";"12,458";"55,66";"11,624";"13,6";"8,458";"11,944";"952";"331";"222";"24";"9";"68361";"question"
"8,077";"13,024";"52,394";"9,529";"13,6";"10,096";"12,487";"341";"119";"72";"15";"5";"68366";"question"
"7,745";"10,686";"43,136";"10,038";"10,4";"11,65";"10,246";"225";"81";"45";"7";"4";"68375";"question"
"2,043";"8,842";"77,631";"4,854";"7,6";"4,458";"8,477";"154";"55";"39";"4";"4";"68378";"question"
"3,549";"10,794";"62,939";"7,412";"10,4";"6,059";"10,348";"239";"92";"59";"9";"5";"68379";"question"
"20,33";"17,122";"38,111";"17,508";"21,2";"12,35";"16,416";"368";"118";"77";"12";"2";"68382";"question"
"7,116";"10,126";"69,676";"8,302";"10,4";"6,914";"9,708";"463";"160";"115";"9";"6";"68386";"question"
"16,254";"15,248";"50,457";"14,999";"18,8";"9,232";"14,619";"901";"302";"212";"27";"6";"68388";"question"
"4,873";"9,828";"67,236";"7,359";"9,2";"6,338";"9,423";"459";"166";"112";"11";"8";"68389";"question"
"6,287";"12,458";"29,177";"11,26";"16";"10,65";"11,944";"125";"50";"25";"8";"3";"68390";"question"
"10,767";"13,024";"59,236";"13,775";"17,2";"2,37";"12,487";"327";"140";"106";"9";"3";"68397";"question"
"7,458";"12,4165";"42,6435";"10,3755";"15";"10,614";"11,904499999999999";"348,5";"128";"74";"16";"6";"68398";"question"
"7,416";"11,208";"57,906";"9,095";"10,8";"9,425";"10,746";"561";"198";"126";"16";"8";"68400";"question"
"3,482";"9,726";"63,235";"7,048";"8,8";"6,788";"9,325";"263";"99";"63";"8";"6";"68402";"question"
"8,28";"11,208";"48,032";"9,417";"11,2";"12,162";"10,746";"117";"40";"23";"4";"2";"68404";"question"
"7,964333333333333";"12,740333333333332";"45,242333333333335";"10,272666666666666";"14,933333333333332";"10,593000000000002";"12,214666666666668";"541";"189,66666666666666";"119";"19,333333333333332";"8";"68407";"question"
"6,72";"11,645";"60,175";"8,123";"11,6";"9,204";"11,165";"541";"186";"118";"20";"9";"68409";"question"
"23,544";"14,555";"32,79";"20,859";"22,8";"9,803";"13,954";"213";"72";"49";"4";"1";"68415";"question"
"7,727";"10,355";"75,328";"8,665";"11,6";"4,78";"9,928";"436";"151";"119";"8";"5";"68418";"question"
"9,80225";"12,84575";"55,09974999999999";"11,03575";"13,5";"8,51075";"12,316";"620";"221,25";"136,75";"22,75";"5,5";"68419";"question"
"7,591";"12,162";"40,175";"10,14";"14";"11,239";"11,66";"102";"37";"20";"5";"2";"68421";"question"
"1,317";"8,842";"84,815";"4,286";"7,6";"3,455";"8,477";"166";"60";"46";"4";"4";"68427";"question"
"4,82";"11,208";"76,555";"7,55";"12";"3,52";"10,746";"207";"78";"60";"6";"3";"68430";"question"
"11,135";"13,024";"58,426";"11,569";"14,8";"7,666";"12,487";"216";"75";"52";"6";"2";"68433";"question"
"3,6966";"9,418800000000001";"71,2182";"6,1954";"8,719999999999999";"6,199800000000001";"9,030199999999999";"194,6";"69";"48,8";"5";"4";"68435";"question"
"7,253";"8,344";"75,145";"7,747";"9,6";"6,564";"8";"476";"158";"120";"5";"6";"68437";"question"
"2,436";"11,208";"67,263";"6,486";"11,6";"5,48";"10,746";"83";"32";"21";"4";"2";"68440";"question"
"2,816";"10,504";"73,73";"7,282";"10,4";"2,682";"10,071";"172";"71";"52";"5";"3";"68441";"question"
"4,468333333333333";"9,881916666666667";"63,094166666666666";"6,957333333333334";"9,699999999999998";"7,548250000000002";"9,474416666666665";"178,83333333333334";"64,08333333333333";"40,666666666666664";"6,166666666666667";"3,8333333333333335";"68451";"question"
"3,262";"11,208";"61,013";"7,532";"11,2";"6,076";"10,746";"227";"89";"56";"10";"5";"68454";"question"
"-0,208";"7,794";"84,028";"3,361";"6,4";"2,154";"7,472";"82";"30";"22";"2";"3";"68456";"question"
"6,919";"11,208";"68,248";"8,295";"11,2";"7,188";"10,746";"224";"78";"55";"6";"3";"68464";"question"
"4,109";"9,889";"68,001";"6,507";"9,2";"7,259";"9,481";"234";"83";"55";"7";"5";"68474";"question"
"6,834";"11,855";"65,172";"8,724";"12";"7,081";"11,367";"446";"160";"110";"14";"6";"68477";"question"
"4,491";"10,686";"64,584";"7,108";"10,4";"7,425";"10,246";"197";"71";"46";"7";"4";"68478";"question"
"9,789";"13,024";"60,98";"10,716";"14,4";"7,234";"12,487";"1469";"517";"360";"45";"15";"68479";"question"
"6,459999999999999";"12,116";"67,961";"8,376";"13,2";"6,0095";"11,6165";"200,5";"70";"50";"6,5";"2,5";"68481";"question"
"9,338";"12,061";"48,904";"10,882";"12";"10,492";"11,563";"746";"266";"161";"22";"9";"68483";"question"
"19,755";"20,504";"16,009";"19,721";"24,4";"13,818";"19,658";"704";"257";"140";"37";"4";"68493";"question"
"6,222";"10,864";"70,939";"7,381";"10,8";"7,671";"10,416";"403";"137";"97";"11";"6";"68500";"question"
"10,806";"13,428";"50,902";"11,439";"14,4";"10,225";"12,874";"390";"135";"85";"13";"4";"68512";"question"
"6,3806666666666665";"12,289333333333332";"63,465666666666664";"8,749";"12,533333333333331";"6,384";"11,782333333333334";"488";"178,66666666666666";"120,66666666666667";"18";"7,333333333333333";"68514";"question"
"13,579";"17,694";"17,77";"15,459";"20,8";"15,204";"16,964";"614";"227";"113";"39";"6";"68525";"question"
"8,91";"11,208";"69,464";"9,284";"12,4";"6,76";"10,746";"276";"93";"69";"6";"3";"68534";"question"
"-1,676";"6,627";"89,507";"2,824";"4,8";"0,744";"6,354";"219";"85";"66";"3";"8";"68537";"question"
"11,843";"12,745";"58,118";"11,447";"14,4";"8,969";"12,22";"665";"221";"152";"17";"6";"68541";"question"
"3,98";"10,126";"72,008";"6,901";"9,6";"4,701";"9,708";"340";"126";"89";"9";"6";"68547";"question"
"9,858";"16,219";"51,226";"11,455";"18";"8,883";"15,55";"375";"136";"86";"21";"4";"68551";"question"
"4,143";"11,208";"68,066";"6,126";"12";"7,24";"10,746";"84";"29";"19";"4";"2";"68554";"question"
"5,92";"12,162";"62,838";"8,345";"12,4";"7,71";"11,66";"387";"141";"93";"15";"6";"68560";"question"
"5,413";"12,603";"57,228";"8,134";"13,6";"8,577";"12,083";"206";"75";"46";"11";"4";"68574";"question"
"9,509";"13,024";"56,189";"10,675";"14";"8,67";"12,487";"640";"226";"148";"21";"7";"68579";"question"
"9,368";"12,603";"62,649";"9,738";"13,6";"8,583";"12,083";"362";"122";"84";"11";"4";"68584";"question"
"13,752";"11,5375";"59,51";"14,399000000000001";"17,4";"3,9365";"11,062000000000001";"430";"162,5";"126,5";"7,5";"3,5";"68586";"question"
"3,486";"7,554";"85,275";"4,495";"6,4";"5,48";"7,243";"249";"81";"63";"3";"5";"68591";"question"
"13,1765";"15,639";"47,8505";"13,7815";"17,8";"8,8645";"14,994";"1759";"632";"416";"67,5";"14,5";"68599";"question"
"7,4533000000000005";"12,203";"61,1183";"9,2386";"12,559999999999999";"7,8832";"11,6999";"622,6";"223,6";"150";"20,5";"8,2";"68601";"question"
"11,301";"14,555";"55,162";"11,918";"16";"8,142";"13,954";"758";"266";"179";"28";"7";"68603";"question"
"11,567";"15,322";"46,176";"12,229";"16,4";"10,847";"14,69";"920";"321";"196";"41";"9";"68605";"question"
"-4,172";"6,427";"94,6";"1,307";"4,4";"-3,345";"6,162";"47";"19";"15";"1";"3";"68614";"question"
"7,567";"10,686";"66,626";"8,5";"10,8";"8,051";"10,246";"308";"105";"73";"7";"4";"68616";"question"
"9,604";"11,6985";"57,156";"12,533";"16,6";"4,2725";"11,2155";"167";"67,5";"46,5";"6,5";"2";"68619";"question"
"-1,562";"5,603";"98,961";"2,934";"6";"-1,708";"5,372";"612";"248";"224";"3";"16";"68629";"question"
"9,588";"12,745";"56,912";"11,573";"14,4";"6,253";"12,22";"591";"222";"151";"17";"6";"68651";"question"
"5,372";"11,855";"51,305";"9,084";"12,4";"8,214";"11,367";"159";"61";"36";"7";"3";"68661";"question"
"3,221";"9,387";"76,196";"5,811";"8,4";"5,024";"9";"248";"89";"64";"6";"5";"68669";"question"
"3,494";"8,842";"89,014";"5,398";"9,2";"2,905";"8,477";"368";"129";"110";"6";"6";"68679";"question"
"3,979";"7,448";"79,863";"5,279";"6,4";"6,025";"7,14";"360";"120";"89";"4";"7";"68698";"question"
"12,214";"15,248";"45,781";"13,098";"16,8";"9,607";"14,619";"2022";"723";"451";"81";"18";"68708";"question"
"7,883";"13,024";"56,998";"10,174";"13,6";"7,612";"12,487";"974";"361";"235";"36";"12";"68710";"question"
"10,195";"11,912";"57,76";"10,917";"13,2";"8,366";"11,421";"1081";"376";"253";"26";"11";"68712";"question"
"7,727";"11,208";"55,827";"8,785";"11,2";"10,325";"10,746";"191";"65";"40";"6";"3";"68715";"question"
"1,016";"10,126";"62,816";"5,864";"12,8";"3,831";"9,708";"46";"18";"11";"3";"2";"68719";"question"
"2,487";"10,504";"75,958";"5,066";"10,4";"5,065";"10,071";"235";"83";"58";"10";"6";"68724";"question"
"6,838";"10,126";"42,7";"9,142";"10,8";"10,924";"9,708";"386";"137";"74";"15";"10";"68729";"question"
"7,012";"13,295";"54,514";"9,589";"14";"8,868";"12,747";"414";"153";"95";"19";"6";"68730";"question"
"14,343";"13,817";"51,341";"13,949";"16,8";"9,177";"13,247";"1340";"461";"316";"35";"10";"68737";"question"
"5,864";"10,504";"52,865";"8,37";"10,4";"9,079";"10,071";"142";"51";"30";"5";"3";"68738";"question"
"12,049";"14,712";"45,654";"12,826";"16";"10,13";"14,106";"983";"348";"215";"37";"9";"68739";"question"
"5,743";"11,766";"66,546";"7,562";"11,6";"7,16";"11,281";"428";"150";"101";"16";"7";"68741";"question"
"5,549";"9,726";"65,197";"7,023";"8,8";"8,748";"9,325";"311";"106";"69";"8";"6";"68745";"question"
"8,583";"12,162";"45,697";"9,618";"13,2";"12,855";"11,66";"229";"78";"44";"10";"4";"68752";"question"
"6,617";"11,208";"66,571";"8,339";"11,2";"7,287";"10,746";"503";"178";"123";"14";"7";"68765";"question"
"6,353333333333333";"10,945";"68,146";"7,821000000000001";"11,066666666666668";"7,042333333333333";"10,493666666666666";"465,6666666666667";"159,66666666666666";"112,33333333333333";"12,333333333333334";"6,666666666666667";"68768";"question"
"8,423";"12,805";"52,1005";"10,302";"13,600000000000001";"9,685500000000001";"12,277000000000001";"1570";"559,5";"366,5";"49";"19,5";"68776";"question"
"7,767";"12,341";"62,648";"8,273";"12,8";"10,271";"11,832";"694";"230";"151";"26";"10";"68789";"question"
"2,3865";"9,484";"79,1165";"5,3605";"9,4";"3,5895";"9,092500000000001";"184,5";"67";"50,5";"5";"4";"68793";"question"
"6,922";"9,889";"74,717";"7,707";"10,4";"6,399";"9,481";"386";"130";"98";"7";"5";"68799";"question"
"1,168";"7,169";"85,877";"3,641";"5,6";"3,52";"6,873";"72";"25";"19";"1";"2";"68800";"question"
"8,664";"12,162";"46,944";"10,852";"12,4";"10,412";"11,66";"462";"169";"100";"15";"6";"68805";"question"
"9,35";"13,559";"48,643";"11,278";"14,4";"9,603";"13";"260";"95";"58";"10";"3";"68814";"question"
"4,678";"9,726";"75,078";"7,301";"10";"4,49";"9,325";"394";"146";"109";"8";"6";"68829";"question"
"2,538";"9,889";"69,86";"5,751";"9,6";"5,545";"9,481";"186";"68";"45";"7";"5";"68831";"question"
"8,98";"13,384";"50,3";"10,412";"14";"10,739";"12,832";"706";"249";"151";"29";"9";"68837";"question"
"9,514";"12,458";"63,497";"11,11";"14,4";"5,015";"11,944";"300";"111";"81";"8";"3";"68856";"question"
"2,524";"8,076";"76,862";"5,83";"7,2";"3,871";"7,743";"195";"73";"53";"3";"4";"68859";"question"
"4,077";"8,842";"70,632";"6,72";"8";"5,76";"8,477";"160";"58";"40";"3";"3";"68860";"question"
"9,618";"13,968";"45,861";"10,39";"15,6";"12,148";"13,392";"361";"123";"71";"18";"5";"68861";"question"
"-1,431";"8,842";"79,645";"3,79";"8,4";"1,083";"8,477";"117";"47";"33";"5";"5";"68871";"question"
"2,384";"11,208";"70,92";"6,183";"11,2";"4,894";"10,746";"131";"50";"34";"6";"3";"68873";"question"
"9,442";"13,817";"48,43";"11,38";"14,4";"9,536";"13,247";"702";"257";"157";"28";"8";"68884";"question"
"7,138";"7,4475";"72,0645";"7,874499999999999";"8,6";"7,179";"7,1405";"541,5";"181,5";"131,5";"5";"7";"68887";"question"
"17,9805";"13,534";"41,867000000000004";"18,1955";"22,200000000000003";"5,364";"12,975999999999999";"1109,5";"445,5";"347";"27";"8";"68897";"question"
"7,224333333333333";"10,785333333333334";"68,00533333333333";"8,797666666666666";"11,466666666666669";"6,055666666666667";"10,340333333333334";"296,6666666666667";"105,66666666666667";"75";"7";"3,6666666666666665";"68910";"question"
"8,408";"13,024";"50,599";"10,611";"13,2";"9,415";"12,487";"316";"116";"71";"12";"4";"68913";"question"
"6,751";"9,516";"74,91";"8,276";"10,8";"4,685";"9,124";"321";"114";"88";"5";"4";"68915";"question"
"4,247";"8,076";"79,435";"5,347";"6,8";"6,337";"7,743";"209";"69";"51";"3";"4";"68920";"question"
"5,966";"12,458";"63,558";"9,28";"12,8";"5,163";"11,944";"220";"86";"59";"8";"3";"68922";"question"
"6,44";"10,126";"71,626";"7,244";"10";"8,048";"9,708";"135";"45";"32";"3";"2";"68923";"question"
"5,271333333333334";"8,894";"66,86633333333333";"6,935";"8,266666666666667";"7,7026666666666666";"8,527";"181,33333333333334";"63";"41,666666666666664";"4,333333333333333";"3,6666666666666665";"68924";"question"
"4,9155";"10,115";"62,116";"7,4935";"9,8";"7,8515";"9,698";"149";"53";"35";"4,5";"3";"68926";"question"
"2,75";"7,554";"87,127";"3,206";"6";"6,154";"7,243";"716";"222";"169";"12";"20";"68930";"question"
"11,28425";"14,756499999999999";"45,447500000000005";"12,6245";"16,9";"10,003";"14,14775";"698,75";"254,5";"159,25";"30";"7,25";"68933";"question"
"8,437";"13,024";"57,246";"10,05";"13,6";"8,53";"12,487";"744";"266";"173";"27";"9";"68938";"question"
"10,871";"13,348";"52,191";"12,19";"14,8";"7,962";"12,798";"1051";"382";"250";"32";"10";"68940";"question"
"4,596";"11,208";"75,05";"6,518";"11,2";"5,367";"10,746";"177";"62";"45";"6";"3";"68941";"question"
"5,859500000000001";"8,5905";"68,078";"7,0265";"7,6";"8,1145";"8,236";"238";"79,5";"53";"4";"4";"68942";"question"
"8,132";"13,024";"61,77";"9,447";"13,6";"8,08";"12,487";"245";"86";"58";"9";"3";"68953";"question"
"1,704";"8,842";"78,245";"4,83";"8";"3,876";"8,477";"77";"28";"20";"2";"2";"68961";"question"
"6,223";"11,208";"59,895";"7,472";"11,6";"10,32";"10,746";"148";"50";"31";"6";"3";"68963";"question"
"4,79";"13,024";"48,636";"9,581";"14,4";"7,174";"12,487";"212";"86";"50";"12";"4";"68966";"question"
"8,292";"11,698";"58,084";"9,816";"12";"8,645";"11,216";"324";"115";"75";"9";"4";"68968";"question"
"-1,828";"3,129";"88,706";"2,791";"2,8";"0,919";"3";"77";"30";"23";"0";"3";"68971";"question"
"7,252";"10,914";"67,323";"8,412";"11,2";"7,634";"10,464";"531";"183";"128";"13";"7";"68974";"question"
"4,91";"9,726";"75,571";"7,108";"9,6";"5,093";"9,325";"197";"71";"53";"4";"3";"68985";"question"
"6,835";"10,467";"73,124";"8,525500000000001";"11,8";"4,7905";"10,035499999999999";"453,5";"158,5";"121";"8,5";"5,5";"68988";"question"
"12,105";"15,248";"27,472";"13,495";"17,2";"14,898";"14,619";"705";"252";"131";"36";"8";"69002";"question"
"4,287";"9,516";"67,698";"7,357";"8,8";"5,45";"9,124";"225";"84";"57";"5";"4";"69005";"question"
"4,172";"9,516";"79,191";"5,847";"8,8";"5,072";"9,124";"1363";"468";"351";"30";"24";"69016";"question"
"11,411";"12,162";"58,2";"12,408";"14,8";"5,98";"11,66";"905";"329";"234";"20";"8";"69024";"question"
"7,3885000000000005";"11,53075";"60,320499999999996";"9,037";"12";"8,43975";"11,055";"403,5";"143,5";"93,5";"13";"6";"69025";"question"
"3,448";"8,239";"79,816";"5,505";"7,2";"4,807";"7,899";"261";"91";"68";"4";"5";"69038";"question"
"14,509";"15,054";"44,666";"14,234";"17,6";"10,01";"14,433";"1848";"637";"406";"61";"14";"69042";"question"
"2,47";"6,672";"83,436";"4,832";"5,6";"4,007";"6,397";"622";"219";"168";"5";"13";"69047";"question"
