"id";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"strongly_component";"weakly_component";"interactions";"id_graph_analysis_context";"id_user";"id_community";"profile_1";"profile_2"
"235915";"132739,0803562992";"0,37178668369790835";"6";"0,3999141077947086";"0,00035933541371742416";"28";"59";"87";"0,06761437410202917";"26";"0,15133705735206604";"1057";"0";"175";"72";"29419";"9";"4";"4"
"235917";"7565";"0,3071291960693794";"7";"0,32351350245916816";"0,00003755203421955859";"2";"10";"12";"0,0037108875581040104";"26";"0,3888888955116272";"1057";"0";"17";"72";"29421";"9";"4";"4"
"235918";"0";"0,2884031948486162";"7";"0,30065938784272456";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,5";"4085";"0";"3";"72";"29423";"9";"1";"4"
"235919";"0";"0,29864717573892413";"7";"0,3133595043856896";"0,00002191810650893231";"0";"9";"9";"0";"26";"0,1944444477558136";"4086";"0";"14";"72";"29427";"9";"4";"4"
"235920";"12221";"0,29931229513464874";"7";"0,3137274149513731";"0,00009404494738084688";"2";"3";"5";"0,008898885079641589";"26";"0,3333333432674408";"1057";"0";"5";"72";"29428";"9";"4";"4"
"235922";"0";"0,3101198402130493";"6";"0,32662802347215536";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,8333333134651184";"4087";"0";"6";"72";"29429";"9";"1";"1"
"235923";"4658,000000000003";"0,2808656860380998";"7";"0,2924314434939013";"0,0000534140516110495";"2";"3";"5";"0,00044045742441158666";"26";"0,4166666567325592";"4088";"0";"9";"72";"29430";"9";"1";"4"
"235925";"166745,21833778944";"0,31751551101111336";"6";"0,3377388876959333";"0,0014276851808023563";"109";"25";"134";"0,1760574473888806";"5";"0,054045047610998154";"1057";"0";"167";"72";"29432";"9";"4";"4"
"235926";"157,57614619342894";"0,30575799356575406";"7";"0,3228693109195508";"0,000025365159569098886";"1";"13";"14";"0,0008775164929561237";"26";"0,3131868243217468";"1057";"0";"17";"72";"29434";"9";"4";"4"
"235928";"0";"0,2806700409737286";"7";"0,2938002208182518";"0,00002191810650893231";"1";"9";"10";"0,00021615333013942775";"26";"0,25";"4091";"0";"12";"72";"29435";"9";"1";"1"
"235930";"0";"0,3000128816179312";"7";"0,3141824613056842";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942775";"26";"0,5833333134651184";"4093";"0";"6";"72";"29436";"9";"1";"1"
"235931";"0";"0";"0";"0";"0,00003123357236809789";"1";"0";"1";"0,00020829388178672802";"26";"0";"3818";"0";"1";"72";"29438";"9";"1";"1"
"235933";"11,369283062556226";"0,3013459298563479";"7";"0,3160071372332423";"0,00002453009187163539";"2";"6";"8";"0,0008293797302518543";"26";"0,4285714328289032";"1057";"0";"9";"72";"29440";"9";"1";"4"
"235934";"0";"0,21928833662807118";"8";"0,22471867046883853";"0,00003705267972062705";"1";"1";"2";"0,00022415930471140447";"26";"0";"4088";"0";"4";"72";"29441";"9";"1";"1"
"235935";"6,830671902764758";"0,2555409260478385";"8";"0,26611538776094734";"0,000023082539741328007";"1";"1";"2";"0,00021615333013942775";"5";"0";"4079";"0";"2";"72";"29444";"9";"4";"4"
"235936";"28,635677234002564";"0,28624992316675885";"7";"0,2983061852613036";"0,00005275811385079256";"1";"2";"3";"0,008681441687106219";"26";"0,5";"1057";"0";"3";"72";"29445";"9";"1";"1"
"235937";"37,734376738697975";"0,28082976542242055";"7";"0,2922886182602719";"0,00003305880476655309";"1";"1";"2";"0,00038114474410643807";"26";"0";"1057";"0";"2";"72";"29446";"9";"1";"1"
"235938";"146,87687536611537";"0,3020887389724961";"7";"0,3178323465954924";"0,00003192604972796327";"2";"6";"8";"0,0018748785631655255";"31";"0,380952388048172";"1057";"0";"8";"72";"29447";"9";"4";"4"
"235939";"0";"0";"0";"0";"0,00004969067474200457";"2";"0";"2";"0,003259457082301314";"26";"0";"722";"0";"2";"72";"29449";"9";"1";"4"
"235941";"0";"0,24250312369845897";"7";"0,2506266740272803";"0,00002191810650893231";"0";"3";"3";"0";"26";"0";"4096";"0";"3";"72";"29451";"9";"1";"1"
"235944";"0";"0,28827825225894294";"7";"0,301078022449852";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,5";"4098";"0";"3";"72";"29457";"9";"1";"1"
"235945";"79,97389717939018";"0,28582826980912046";"7";"0,29818808347904";"0,00004199578802014315";"6";"3";"9";"0,004488911950763596";"26";"0,2380952388048172";"1057";"0";"12";"72";"29458";"9";"4";"4"
"235946";"0";"0";"0";"0";"0,00003258198949095715";"1";"0";"1";"0,0021529881247593944";"26";"0";"699";"0";"1";"72";"29459";"9";"1";"1"
"235947";"0";"0,30193816036818566";"7";"0,31812754298799145";"0,00002191810650893231";"1";"8";"9";"0,00021615333013942775";"26";"0,625";"4099";"0";"19";"72";"29460";"9";"4";"4"
"235948";"0";"0,28564420187649475";"7";"0,2981240671451029";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"4100";"0";"2";"72";"29461";"9";"1";"1"
"235949";"4917,417192265123";"0,2555701898803644";"8";"0,2662620019019024";"0,00011434251720286478";"8";"3";"11";"0,009005237760206763";"26";"0,1111111119389534";"1057";"0";"12";"72";"29462";"9";"4";"4"
"235950";"8682,599204033264";"0,2860389410969842";"7";"0,29832459073386414";"0,00013972844495883252";"9";"6";"15";"0,012814669474072725";"26";"0,24242424964904785";"1057";"0";"18";"72";"29463";"9";"4";"4"
"235952";"0";"0,24981229218062856";"7";"0,2580567993620854";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4101";"0";"1";"72";"29464";"9";"4";"4"
"235953";"7652,226993455578";"0,31075670625917523";"6";"0,32785412640468886";"0,00003136157254207315";"2";"7";"9";"0,0005988385879849195";"34";"0,4107142984867096";"1057";"0";"15";"72";"29465";"9";"4";"4"
"235954";"0";"0,2816109330592006";"7";"0,29330858819799993";"0,00008263184987553765";"3";"3";"6";"0,011162594761656878";"26";"0,800000011920929";"1057";"0";"11";"72";"29467";"9";"4";"4"
"235955";"0";"0";"0";"0";"0,000029594870879840954";"1";"0";"1";"0,00037748425945704594";"26";"0";"253";"0";"1";"72";"29469";"9";"1";"1"
"235956";"0";"0,28555664541441883";"7";"0,29855752519985723";"0,00002191810650893231";"0";"2";"2";"0";"26";"0,5";"4102";"0";"2";"72";"29470";"9";"1";"4"
"235959";"135,95310459559423";"0,2865140888396702";"7";"0,29883789891305124";"0,00007080116761824875";"2";"3";"5";"0,011158703584411428";"26";"0,1666666716337204";"1057";"0";"9";"72";"29473";"9";"1";"1"
"235960";"0";"0,2929667840966281";"7";"0,3064408928699199";"0,00002635247995178227";"1";"2";"3";"0,0008308166869268764";"26";"0,6666666865348816";"1057";"0";"3";"72";"29474";"9";"1";"1"
"235961";"12508,989105911794";"0,3186670316135213";"6";"0,33723784983178573";"0,00013561962386607313";"6";"15";"21";"0,027322523767795943";"1";"0,3529411852359772";"1057";"0";"47";"72";"29475";"9";"4";"4"
"235962";"0";"0,2808223307409417";"7";"0,2922795395530456";"0,00002191810650893231";"1";"2";"3";"0,00021615333013942775";"26";"0,5";"4103";"0";"4";"72";"29476";"9";"4";"4"
"235963";"0";"0,23756821543326362";"8";"0,24490405651312241";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4104";"0";"1";"72";"29481";"9";"1";"4"
"235964";"0";"0,2539673883405137";"7";"0,2631977463521415";"0,000025365159569098886";"1";"1";"2";"0,0008775164929561237";"26";"0,5";"1057";"0";"2";"72";"29482";"9";"1";"1"
"235966";"0";"0,2852157943067034";"7";"0,29813571275257955";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"4107";"0";"2";"72";"29484";"9";"1";"4"
"235967";"0";"0";"0";"0";"0,000027450652169027668";"1";"0";"1";"0,00034809059698873325";"26";"0";"96";"0";"1";"72";"29485";"9";"1";"1"
"235968";"0";"0,285172033794539";"7";"0,2979850334294264";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4108";"0";"1";"72";"29487";"9";"4";"4"
"235969";"0";"0,2915076037298955";"7";"0,3050532621807796";"0,00002191810650893231";"0";"5";"5";"0";"26";"0,6000000238418579";"4109";"0";"5";"72";"29489";"9";"4";"4"
"235970";"0";"0";"0";"0";"0,00003123357236809789";"1";"0";"1";"0,00020829388178672802";"26";"0";"4106";"0";"1";"72";"29490";"9";"4";"4"
"235971";"0";"0,25396652309034407";"7";"0,2631949130017009";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4110";"0";"1";"72";"29493";"9";"1";"4"
"235972";"6,5431709056936285";"0,2731218110374758";"7";"0,2854065053120247";"0,00002319954865398194";"2";"3";"5";"0,0005633488045845543";"26";"0,3333333432674408";"1057";"0";"6";"72";"29494";"9";"1";"4"
"235973";"0";"0";"0";"0";"0,00007407699565272227";"2";"0";"2";"0,010955874922547978";"1";"0";"177";"0";"2";"72";"29496";"9";"1";"4"
"235975";"0";"0,29229417670682734";"7";"0,30600656320922104";"0,00002191810650893231";"0";"2";"2";"0";"34";"1";"4111";"0";"2";"72";"29498";"9";"1";"1"
"235976";"36,858349669471366";"0,2518250148704915";"7";"0,2605780340910297";"0,000038352714058398125";"2";"3";"5";"0,0008890988331255903";"26";"0,4166666567325592";"1057";"0";"8";"72";"29499";"9";"1";"1"
"235977";"0";"0,2691974345640492";"7";"0,2798326843078939";"0,00002191810650893231";"0";"3";"3";"0";"26";"0";"4113";"0";"3";"72";"29501";"9";"1";"4"
"235978";"41,366102214432324";"0,28718549580661074";"7";"0,29956082497417746";"0,00004688458169151978";"3";"3";"6";"0,002766443879589481";"26";"0,30000001192092896";"1057";"0";"7";"72";"29502";"9";"4";"4"
"235980";"0";"0";"0";"0";"0,00002812841708170936";"1";"0";"1";"0,00020829388178672802";"26";"0";"4112";"0";"1";"72";"29504";"9";"1";"1"
"235981";"0";"0,2974457215836526";"7";"0,3125973747163041";"0,00002191810650893231";"0";"9";"9";"0";"26";"0,2361111044883728";"4115";"0";"10";"72";"29505";"9";"4";"4"
"235984";"22708,10722460999";"0,2678591970551018";"7";"0,27852132478501485";"0,00005179184253367741";"2";"6";"8";"0,002359427345930431";"31";"0,20000000298023224";"1057";"0";"9";"72";"29508";"9";"4";"4"
"235987";"0";"0";"0";"0";"0,00007453844812597567";"1";"0";"1";"0,012704625251396843";"5";"0";"1001";"0";"1";"72";"29509";"9";"1";"1"
"235988";"102193,37046167812";"0,3592255476704721";"6";"0,3850941235416106";"0,0010030652043514763";"64";"40";"104";"0,1277253801818819";"1";"0,11651632189750671";"1057";"0";"204";"72";"29510";"9";"4";"4"
"235991";"24,59354030179934";"0,28839484765915285";"7";"0,30100105320203735";"0,000046898515454495544";"1";"2";"3";"0,0077756196970166615";"26";"0";"1057";"0";"3";"72";"29512";"9";"4";"4"
"235992";"0";"0,290707108531486";"7";"0,3038632971436706";"0,00002191810650893231";"0";"2";"2";"0";"26";"1";"4120";"0";"2";"72";"29514";"9";"1";"1"
"235993";"40081,349724843385";"0,34394387001477106";"6";"0,36709970653495705";"0,0003168044373010891";"17";"28";"45";"0,04437558003709208";"31";"0,2497231513261795";"1057";"0";"121";"72";"29515";"9";"4";"4"
"235994";"7661,864492500114";"0,30140443984208143";"7";"0,31737425483398635";"0,00005328441668840409";"4";"7";"11";"0,008910536485187113";"26";"0,4861111044883728";"1057";"0";"17";"72";"29516";"9";"4";"4"
"235995";"3592,224520403264";"0,28047458443748496";"7";"0,29181365481558563";"0,000060872221600454345";"5";"5";"10";"0,006603868410542802";"5";"0,2916666567325592";"1057";"0";"12";"72";"29517";"9";"4";"4"
"235997";"168,61970027465287";"0,28588090853284226";"7";"0,2984350235692269";"0,000046898515454495544";"1";"2";"3";"0,0077756196970166615";"21";"0";"1057";"0";"3";"72";"29518";"9";"4";"4"
"235998";"25,477495919218217";"0,26861625425390784";"7";"0,28045645571950134";"0,00003258697190053413";"1";"3";"4";"0,001118091731482939";"26";"0,3333333432674408";"1057";"0";"4";"72";"29520";"9";"4";"4"
"235999";"1469615,0023172786";"0,3910159529806885";"6";"0,4259644978884727";"0,0053501836439483605";"543";"148";"691";"0,4707702237667533";"5";"0,0231490395963192";"1057";"0";"1670";"72";"29521";"9";"4";"4"
"236000";"0";"0,25554214223002636";"8";"0,26611884822643184";"0,000032488707320435503";"1";"1";"2";"0,0020491720135668878";"26";"0,5";"1057";"0";"2";"72";"29522";"9";"1";"1"
"236001";"159,13813375863646";"0,27874543604477164";"7";"0,29050124236939645";"0,0000798716975861494";"2";"4";"6";"0,0043802937480166785";"26";"0,30000001192092896";"1057";"0";"10";"72";"29524";"9";"4";"4"
"236002";"144,23412506745302";"0,2911352838209552";"7";"0,30468368150351804";"0,00004401796259085332";"5";"6";"11";"0,005138133631476205";"26";"0,17777778208255768";"1057";"0";"14";"72";"29527";"9";"4";"4"
"236004";"451,99355340566075";"0,28507590597453475";"7";"0,2974779389960809";"0,00011213376904425287";"2";"3";"5";"0,022925440030384218";"31";"0,44999998807907104";"1057";"0";"7";"72";"29531";"9";"4";"4"
"236005";"9319,999999999996";"0,30018677143041156";"6";"0,3150110848887887";"0,00005899966989363168";"3";"7";"10";"0,0006732125020675267";"31";"0,2857142984867096";"4123";"0";"10";"72";"29534";"9";"4";"4"
"236006";"40155,206867366855";"0,3084310219219816";"7";"0,3255979222266457";"0,00014254469744432805";"7";"16";"23";"0,019182335582021388";"26";"0,232026144862175";"1057";"0";"41";"72";"29535";"9";"4";"4"
"236007";"0";"0,290707108531486";"7";"0,3038632971436706";"0,00002191810650893231";"1";"3";"4";"0,00021615333013942775";"26";"0,6666666865348816";"4124";"0";"8";"72";"29536";"9";"1";"1"
"236008";"0";"0,28079589990955683";"7";"0,2924961910897037";"0,00003755203421955859";"2";"4";"6";"0,0037108875581040104";"26";"0,5833333134651184";"1057";"0";"11";"72";"29537";"9";"4";"4"
"236010";"47,305706565459545";"0,2808467012423109";"7";"0,2922993547859322";"0,00002832849202519862";"1";"1";"2";"0,00028832359880044114";"26";"0";"1057";"0";"2";"72";"29542";"9";"1";"1"
"236012";"0";"0,25942844409782184";"7";"0,26882317453500915";"0,00003258697190053413";"1";"2";"3";"0,001118091731482939";"21";"0,5";"1057";"0";"3";"72";"29543";"9";"1";"1"
"236013";"0";"0,3131048387096774";"6";"0,329881233454954";"0,00002191810650893231";"1";"18";"19";"0,00021615333013942775";"31";"0,17973856627941132";"4126";"0";"19";"72";"29545";"9";"4";"4"
"236015";"207,6181859267466";"0,2940210871898478";"7";"0,3079261122529267";"0,00004935832549628483";"3";"5";"8";"0,002455187441445687";"26";"0,4333333373069763";"1057";"0";"11";"72";"29548";"9";"4";"4"
"236016";"848,5068561272207";"0,2895424023874658";"7";"0,3031202388621285";"0,000059539541672873805";"6";"4";"10";"0,0031981700007752516";"26";"0,1428571492433548";"1057";"0";"10";"72";"29549";"9";"4";"4"
"236017";"0";"0";"0";"0";"0,00003996116027638851";"1";"0";"1";"0,0024772618973052073";"26";"0";"405";"0";"1";"72";"29550";"9";"1";"1"
"236018";"31,71570707539327";"0,2577701581683442";"7";"0,26698848601874015";"0,000029843929653899406";"2";"2";"4";"0,00043259623940036324";"3";"0";"1656";"0";"4";"72";"29551";"9";"4";"4"
"236019";"3,261712976026741";"0,26480955088118246";"7";"0,27523615285530395";"0,000022492982430870628";"1";"2";"3";"0,00021601029271905894";"26";"0,1666666716337204";"3704";"0";"3";"72";"29553";"9";"1";"1"
"236020";"0";"0,2813481517274704";"7";"0,29387382690302155";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4128";"0";"1";"72";"29557";"9";"1";"1"
"236023";"0";"0,2878329110795279";"7";"0,30024024208223093";"0,00002191810650893231";"0";"3";"3";"0";"26";"0";"4131";"0";"3";"72";"29561";"9";"1";"1"
"236025";"79897,90696775392";"0,3304946419700518";"6";"0,35121322739960253";"0,0004454955181519208";"39";"23";"62";"0,06089317492171804";"5";"0,0912337675690651";"1057";"0";"112";"72";"29562";"9";"4";"4"
"236027";"1081,3742314429974";"0,2853379082164083";"7";"0,29837469452027804";"0,0001222757768915551";"4";"3";"7";"0,011145880309021874";"26";"0,2142857164144516";"1057";"0";"7";"72";"29564";"9";"4";"4"
"236029";"35,86397929569756";"0,2757089574329525";"7";"0,28753182612963557";"0,000042240689793049146";"4";"3";"7";"0,0030419151565184333";"26";"0,30000001192092896";"1057";"0";"7";"72";"29569";"9";"1";"1"
"236031";"6344,3517342919";"1";"1";"1";"0,00006112074208549029";"3";"1";"4";"0,004045123060375786";"26";"0,0833333358168602";"758";"0";"4";"72";"29576";"9";"1";"1"
"236034";"7566,999298910808";"0,22361471237875732";"8";"0,2297501457099979";"0,00004937250613796905";"2";"1";"3";"0,000905855536105569";"1";"0";"1057";"0";"3";"72";"29578";"9";"4";"4"
"236035";"0";"0,2555409260478385";"8";"0,26611538776094734";"0,000024246972973723703";"1";"1";"2";"0,00021615333013942775";"26";"0,5";"3936";"0";"2";"72";"29579";"9";"1";"1"
"236036";"29,593781334441893";"0,2895964181332007";"7";"0,3021979201815966";"0,00003071825832008386";"3";"3";"6";"0,0008617901537036225";"5";"0,30000001192092896";"1057";"0";"18";"72";"29580";"9";"1";"1"
"236037";"7741,981700801458";"0,30029662109878774";"7";"0,31500148266306166";"0,00006127762444295599";"3";"7";"10";"0,009063040641012788";"26";"0,5";"1057";"0";"13";"72";"29581";"9";"4";"4"
"236039";"41,26188944943131";"0,2989088575096277";"7";"0,3131399736188169";"0,00003670478570801908";"2";"6";"8";"0,002166307884973051";"26";"0,4523809552192688";"1057";"0";"16";"72";"29584";"9";"1";"1"
"236041";"0";"0";"0";"0";"0,000025023261795320835";"1";"0";"1";"0,00020829388178672802";"26";"0";"3833";"0";"1";"72";"29585";"9";"1";"1"
"236042";"0";"0,2978451307628365";"7";"0,3119318530331787";"0,00002191810650893231";"1";"5";"6";"0,00021615333013942775";"21";"0,44999998807907104";"4137";"0";"6";"72";"29586";"9";"1";"1"
"236043";"5305,3328824125065";"0,32410049411928454";"7";"0,34351718355367916";"0,00015216653915984317";"7";"18";"25";"0,04295865113067313";"26";"0,3404761850833893";"1057";"0";"43";"72";"29587";"9";"4";"4"
"236044";"12409,844889180673";"0,26113042503083994";"7";"0,27215303127908064";"0,00012002487329538272";"3";"2";"5";"0,004537916836989395";"26";"0";"1057";"0";"5";"72";"29588";"9";"4";"4"
"236047";"0";"0,2855216378570553";"7";"0,29768958678361535";"0,00002191810650893231";"0";"2";"2";"0";"26";"1";"4138";"0";"3";"72";"29592";"9";"1";"1"
"236048";"0";"0,2947128762964837";"7";"0,3088974044553394";"0,00002191810650893231";"0";"6";"6";"0";"26";"0,1666666716337204";"4141";"0";"6";"72";"29593";"9";"1";"1"
"236049";"12220,999999999998";"0,2539673883405137";"7";"0,26328721739931066";"0,00008856706813938294";"2";"2";"4";"0,002023927392857018";"26";"0";"1057";"0";"4";"72";"29595";"9";"4";"4"
"236050";"7611,367331775705";"0,3002385403906905";"7";"0,3152520015951351";"0,00006528010419430978";"4";"8";"12";"0,014449796517119416";"26";"0,5222222208976746";"1057";"0";"16";"72";"29596";"9";"4";"4"
"236052";"0";"0";"0";"0";"0,000028389186021792875";"1";"0";"1";"0,0003501062271231029";"26";"0";"473";"0";"1";"72";"29601";"9";"1";"1"
"236053";"4168,992366623904";"0,3101771679765552";"7";"0,32565876253872";"0,00013566359265936687";"9";"5";"14";"0,042284795814156374";"26";"0,30000001192092896";"1057";"0";"16";"72";"29602";"9";"4";"4"
"236056";"0";"0,2813217349281141";"7";"0,2938295653240872";"0,000046898515454495544";"2";"2";"4";"0,008105133995293338";"26";"0,6666666865348816";"1057";"0";"5";"72";"29605";"9";"1";"1"
"236058";"0";"0,2966501082664629";"7";"0,3104643317180837";"0,00002191810650893231";"1";"8";"9";"0,00021615333013942775";"26";"0,2678571343421936";"4144";"0";"10";"72";"29606";"9";"4";"4"
"236059";"6,830671902764758";"0,2555409260478385";"8";"0,26611538776094734";"0,000023082539741328007";"1";"1";"2";"0,00021615333013942775";"5";"0";"4080";"0";"2";"72";"29609";"9";"1";"1"
"236060";"877,9742437437333";"0,28210564574751634";"7";"0,29520026176671826";"0,00003258697190053413";"2";"5";"7";"0,001353566758269448";"5";"0,3499999940395355";"1057";"0";"7";"72";"29612";"9";"1";"1"
"236063";"25264,161626168705";"0,3373171085035492";"6";"0,3588218452508666";"0,00013512377942384313";"7";"19";"26";"0,036719045094696784";"26";"0,3007246255874634";"1057";"0";"38";"72";"29615";"9";"4";"4"
"236064";"315,12650597960624";"0,30743332453129124";"6";"0,3234485720420802";"0,0000338167923108504";"3";"4";"7";"0,0008175113949803894";"5";"0,44999998807907104";"1057";"0";"17";"72";"29616";"9";"1";"1"
"236065";"14130,893481766198";"0,3344584889399598";"6";"0,3551320592656118";"0,000214565987222287";"14";"13";"27";"0,04738909102995831";"26";"0,25362318754196167";"1057";"0";"34";"72";"29617";"9";"4";"4"
"236066";"0";"0,28201247199854695";"7";"0,2941145801386224";"0,00002191810650893231";"0";"2";"2";"0";"5";"0,5";"4145";"0";"2";"72";"29618";"9";"4";"4"
"236067";"7566";"0,26304789877993673";"7";"0,27363671687270813";"0,00004708435834460756";"2";"4";"6";"0,004328876729337858";"26";"0,5";"1057";"0";"8";"72";"29619";"9";"1";"4"
"236068";"0";"0,30414054336468127";"7";"0,319501620704105";"0,00007493141049720058";"1";"3";"4";"0,0208293881786728";"34";"0,8333333134651184";"1057";"0";"6";"72";"29621";"9";"1";"4"
"236069";"0";"0";"0";"0";"0,000027398849202207852";"1";"0";"1";"0,00044040104416899505";"5";"0";"785";"0";"1";"72";"29622";"9";"1";"1"
"236071";"0";"0";"0";"0";"0,00003408437678170683";"1";"0";"1";"0,002619235861697485";"26";"0";"63";"0";"1";"72";"29625";"9";"1";"1"
"236073";"0";"0";"0";"0";"0,000025365159569098886";"1";"0";"1";"0,0008775164929561237";"26";"0";"476";"0";"1";"72";"29626";"9";"1";"1"
"236075";"99,56917897485204";"0,309259873879854";"6";"0,32541317879372544";"0,000023988210033191327";"2";"9";"11";"0,0004323066602788555";"3";"0,36666667461395264";"3048";"0";"17";"72";"29627";"9";"1";"1"
"236077";"0";"0,2811443746982134";"7";"0,29303400192193446";"0,00002191810650893231";"0";"1";"1";"0";"5";"0";"4147";"0";"1";"72";"29630";"9";"4";"4"
"236078";"0";"0,2522478604701549";"7";"0,2607825393417015";"0,000027963965705161145";"1";"1";"2";"0,0007627082379525362";"26";"0";"1057";"0";"3";"72";"29632";"9";"1";"1"
"236079";"0";"0,24985249155178887";"7";"0,2590463922795452";"0,00002191810650893231";"0";"2";"2";"0";"26";"0,5";"4148";"0";"2";"72";"29633";"9";"4";"4"
"236080";"0";"0,2877617841477729";"7";"0,30001993498128876";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,1666666716337204";"4149";"0";"3";"72";"29634";"9";"1";"1"
"236081";"0";"0";"0";"0";"0,00002544489653451859";"1";"0";"1";"0,0003257633854497516";"21";"0";"513";"0";"1";"72";"29638";"9";"1";"1"
"236082";"0";"0";"0";"0";"0,00003235978399301827";"1";"0";"1";"0,0002721554575158467";"26";"0";"168";"0";"1";"72";"29643";"9";"1";"1"
"236083";"965,0438253571798";"0,2802045728038508";"7";"0,29206417374766014";"0,00012344874323223649";"10";"3";"13";"0,028846617616045657";"26";"0,11538461595773697";"1057";"0";"13";"72";"29644";"9";"1";"4"
"236085";"0";"0,2570782051989624";"7";"0,26619487210943";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942775";"26";"0,25";"4150";"0";"5";"72";"29649";"9";"4";"4"
"236088";"0";"0,25522003617032935";"7";"0,2650572103438789";"0,00007565303574122144";"1";"1";"2";"0,006009010782182723";"26";"0";"1057";"0";"2";"72";"29654";"9";"1";"4"
"236089";"1936,404721859061";"0,29089886938597037";"7";"0,30412896101106984";"0,00010876331841187133";"9";"5";"14";"0,014962622620097076";"26";"0,2222222238779068";"1057";"0";"19";"72";"29655";"9";"4";"4"
"236090";"294198,53133066435";"0,35834102800861806";"6";"0,3869157540619769";"0,0011580691502837716";"109";"69";"178";"0,12402511124296597";"26";"0,07031669467687607";"1057";"0";"371";"72";"29656";"9";"4";"4"
"236091";"12554,394438873807";"0,32756559049025813";"6";"0,348017321594723";"0,00008685161470619938";"10";"20";"30";"0,004436543683053965";"26";"0,186153843998909";"1057";"0";"38";"72";"29660";"9";"4";"4"
"236093";"24802,183022370104";"0,3442489651094027";"6";"0,3676723212368392";"0,00013228987628162805";"6";"22";"28";"0,0360811538655655";"26";"0,43166667222976685";"1057";"0";"54";"72";"29661";"9";"4";"4"
"236094";"0";"0,32856034421951047";"6";"0,34841849148417475";"0,00002191810650893231";"1";"13";"14";"0,00021615333013942775";"31";"0,42307692766189575";"4153";"0";"23";"72";"29662";"9";"4";"4"
"236097";"0";"0,2813481517274704";"7";"0,29387382690302155";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4154";"0";"1";"72";"29665";"9";"1";"1"
"236099";"16428,893704702878";"0,3195197255574614";"7";"0,33836927513113074";"0,0001367132356992454";"4";"15";"19";"0,03549809165820862";"5";"0,4779411852359772";"1057";"0";"41";"72";"29666";"9";"4";"4"
"236100";"0";"0,23509816786958057";"8";"0,2417849986710075";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4155";"0";"1";"72";"29667";"9";"1";"1"
"236101";"1389,8918993045859";"0,29493350221659276";"7";"0,30909485976051915";"0,00009229718869093558";"3";"4";"7";"0,019200581131508663";"26";"0,6000000238418579";"1057";"0";"8";"72";"29668";"9";"4";"4"
"236103";"49,511880611670456";"0,28481438444131857";"7";"0,2972882603760821";"0,000056596087239609876";"1";"3";"4";"0,00362853529680233";"26";"0,8333333134651184";"1057";"0";"6";"72";"29669";"9";"4";"4"
"236104";"5,872985058353355";"0,25545803620405927";"7";"0,26522541591255766";"0,00002949214178464298";"1";"2";"3";"0,0005026365316289664";"26";"0,3333333432674408";"1057";"0";"3";"72";"29670";"9";"1";"4"
"236106";"0";"0,26649121803306824";"7";"0,27657230775522";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"4158";"0";"1";"72";"29676";"9";"1";"4"
"236107";"11,735597807193093";"0,26753604871603376";"7";"0,27895334212706013";"0,00002949214178464298";"2";"3";"5";"0,0007301509014864661";"26";"0,5";"1057";"0";"5";"72";"29677";"9";"4";"4"
"236108";"0";"0";"0";"0";"0,000026405743493147015";"1";"0";"1";"0,0005133092813429617";"26";"0";"996";"0";"1";"72";"29678";"9";"1";"1"
"236110";"0";"0,2672403901319564";"7";"0,278340387249791";"0,00002191810650893231";"0";"4";"4";"0";"26";"0,1666666716337204";"4159";"0";"5";"72";"29680";"9";"1";"1"
"236111";"0";"0,29260631949243043";"7";"0,30650238197468316";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,3333333432674408";"4160";"0";"3";"72";"29682";"9";"1";"1"
"236112";"7567";"1";"1";"1";"0,00002949214178464298";"2";"2";"4";"0,0007301509014864661";"26";"0,3333333432674408";"569";"0";"4";"72";"29683";"9";"4";"4"
"236113";"0";"0,2572627858168563";"7";"0,2672330245967034";"0,00002191810650893231";"1";"2";"3";"0,00021615333013942775";"26";"0,5";"4161";"0";"4";"72";"29684";"9";"1";"1"
"236114";"0";"0";"0";"0";"0,00002985594620370425";"1";"0";"1";"0,0016587252330260989";"26";"0";"251";"0";"1";"72";"29685";"9";"1";"1"
"236115";"2,0769230769230766";"0,29375039414769505";"7";"0,307104520640368";"0,00002287872671519983";"2";"5";"7";"0,0004486081885443167";"26";"0,4333333373069763";"3949";"0";"7";"72";"29686";"9";"1";"4"
