"questionId";"questionCommId";"userId";"id_community";"answer_count";"comment_count";"discussionSize";"communityName";"profile";"period"
"24237";"24002";"31538";"9";"2";"0";"2";"biology";"4";"41"
"24313";"24095";"33239";"9";"1";"13";"14";"biology";"4";"41"
"24402";"24226";"28167";"9";"0";"4";"4";"biology";"4";"41"
"23878";"23557";"33299";"9";"2";"4";"6";"biology";"3";"41"
"23943";"23644";"31514";"9";"1";"0";"1";"biology";"4";"41"
"24020";"23734";"34782";"9";"1";"0";"1";"biology";"2";"41"
"24099";"23834";"28584";"9";"2";"0";"2";"biology";"4";"41"
"24182";"23936";"34855";"9";"1";"2";"3";"biology";"2";"41"
"24245";"24013";"34781";"9";"0";"3";"3";"biology";"2";"41"
"24322";"24107";"29521";"9";"1";"1";"2";"biology";"4";"41"
"24409";"24236";"34968";"9";"0";"3";"3";"biology";"2";"41"
"23888";"23570";"34710";"9";"1";"0";"1";"biology";"2";"41"
"23949";"23651";"34007";"9";"1";"2";"3";"biology";"4";"41"
"24030";"23746";"30890";"9";"1";"0";"1";"biology";"4";"41"
"24106";"23843";"33079";"9";"0";"2";"2";"biology";"4";"41"
"24188";"23945";"34748";"9";"0";"1";"1";"biology";"4";"41"
"24250";"24019";"28584";"9";"2";"5";"7";"biology";"4";"41"
"24329";"24117";"34931";"9";"2";"0";"2";"biology";"2";"41"
"24418";"24257";"28167";"9";"1";"0";"1";"biology";"4";"41"
"23897";"23583";"29695";"9";"0";"9";"9";"biology";"4";"41"
"23953";"23657";"34752";"9";"1";"2";"3";"biology";"2";"41"
"24043";"23760";"29521";"9";"0";"8";"8";"biology";"4";"41"
"24112";"23852";"32797";"9";"2";"4";"6";"biology";"4";"41"
"24195";"23952";"32861";"9";"1";"0";"1";"biology";"4";"41"
"24256";"24025";"34765";"9";"1";"2";"3";"biology";"4";"41"
"24336";"24126";"34663";"9";"5";"0";"5";"biology";"4";"41"
"24423";"24264";"28167";"9";"1";"0";"1";"biology";"4";"41"
"23901";"23589";"28170";"9";"1";"0";"1";"biology";"4";"41"
"23959";"23664";"34478";"9";"1";"0";"1";"biology";"4";"41"
"24048";"23766";"31557";"9";"2";"0";"2";"biology";"4";"41"
"24122";"23863";"33921";"9";"1";"4";"5";"biology";"3";"41"
"24201";"23959";"33188";"9";"0";"4";"4";"biology";"4";"41"
"24268";"24040";"34896";"9";"0";"1";"1";"biology";"2";"41"
"24341";"24132";"34939";"9";"1";"5";"6";"biology";"2";"41"
"24427";"24268";"34978";"9";"1";"1";"2";"biology";"3";"41"
"23906";"23594";"32861";"9";"2";"0";"2";"biology";"4";"41"
"23969";"23675";"28618";"9";"1";"1";"2";"biology";"4";"41"
"24053";"23774";"34798";"9";"3";"5";"8";"biology";"4";"41"
"24126";"23868";"34837";"9";"1";"3";"4";"biology";"4";"41"
"24204";"23963";"33887";"9";"1";"0";"1";"biology";"3";"41"
"24276";"24052";"30451";"9";"0";"11";"11";"biology";"4";"41"
"24361";"24161";"34686";"9";"1";"11";"12";"biology";"2";"41"
"24441";"24287";"34988";"9";"1";"3";"4";"biology";"2";"41"
"23916";"23607";"34730";"9";"1";"2";"3";"biology";"2";"41"
"23977";"23683";"29690";"9";"2";"2";"4";"biology";"4";"41"
"24062";"23785";"33986";"9";"1";"0";"1";"biology";"4";"41"
"24131";"23873";"34838";"9";"6";"13";"19";"biology";"4";"41"
"24211";"23971";"33896";"9";"1";"0";"1";"biology";"3";"41"
"24280";"24057";"34765";"9";"1";"5";"6";"biology";"4";"41"
"24367";"24171";"34765";"9";"0";"5";"5";"biology";"4";"41"
"24445";"24292";"32882";"9";"1";"0";"1";"biology";"4";"41"
"23824";"23481";"34682";"9";"1";"0";"1";"biology";"2";"41"
"23926";"23619";"34467";"9";"1";"6";"7";"biology";"3";"41"
"23986";"23694";"28536";"9";"2";"1";"3";"biology";"4";"41"
"24068";"23794";"31971";"9";"1";"4";"5";"biology";"4";"41"
"24142";"23887";"34843";"9";"2";"3";"5";"biology";"2";"41"
"24218";"23981";"33206";"9";"2";"1";"3";"biology";"4";"41"
"24284";"24062";"34748";"9";"2";"0";"2";"biology";"4";"41"
"24376";"24188";"34932";"9";"1";"1";"2";"biology";"4";"41"
"24453";"24303";"34994";"9";"1";"0";"1";"biology";"4";"41"
"23836";"23496";"33883";"9";"1";"5";"6";"biology";"4";"41"
"23929";"23623";"34735";"9";"1";"2";"3";"biology";"4";"41"
"23996";"23709";"34772";"9";"2";"3";"5";"biology";"4";"41"
"24077";"23806";"34805";"9";"1";"0";"1";"biology";"4";"41"
"24151";"23900";"30451";"9";"2";"7";"9";"biology";"4";"41"
"24222";"23985";"38706";"9";"2";"1";"3";"biology";"4";"41"
"24296";"24074";"34914";"9";"2";"3";"5";"biology";"3";"41"
"24379";"24191";"29793";"9";"1";"3";"4";"biology";"4";"41"
"23850";"23512";"34692";"9";"1";"2";"3";"biology";"2";"41"
"23933";"23632";"33388";"9";"1";"0";"1";"biology";"4";"41"
"24004";"23718";"34765";"9";"2";"0";"2";"biology";"4";"41"
"24084";"23817";"34817";"9";"3";"5";"8";"biology";"2";"41"
"24157";"23908";"34848";"9";"1";"4";"5";"biology";"3";"41"
"24228";"23993";"34685";"9";"1";"6";"7";"biology";"4";"41"
"24301";"24079";"28167";"9";"2";"0";"2";"biology";"4";"41"
"24387";"24203";"29419";"9";"2";"8";"10";"biology";"4";"41"
"23857";"23525";"33894";"9";"1";"1";"2";"biology";"4";"41"
"23868";"23542";"28468";"9";"1";"0";"1";"biology";"4";"41"
"23937";"23637";"34685";"9";"1";"0";"1";"biology";"4";"41"
"24011";"23725";"33609";"9";"4";"2";"6";"biology";"4";"41"
"24089";"23822";"34816";"9";"0";"4";"4";"biology";"2";"41"
"24168";"23920";"30451";"9";"1";"1";"2";"biology";"4";"41"
"24231";"23996";"34876";"9";"0";"0";"0";"biology";"4";"41"
"24308";"24089";"34922";"9";"0";"0";"0";"biology";"2";"41"
"24392";"24215";"34923";"9";"1";"3";"4";"biology";"4";"41"
"23873";"23548";"34703";"9";"2";"5";"7";"biology";"2";"41"
"23941";"23641";"34745";"9";"2";"8";"10";"biology";"4";"41"
"24017";"23731";"30451";"9";"2";"0";"2";"biology";"4";"41"
"24093";"23827";"34821";"9";"0";"4";"4";"biology";"1";"41"
"24176";"23930";"34854";"9";"1";"1";"2";"biology";"2";"41"
"24238";"24003";"30384";"9";"2";"0";"2";"biology";"4";"41"
"24314";"24099";"31290";"9";"1";"0";"1";"biology";"4";"41"
"24403";"24227";"34964";"9";"1";"0";"1";"biology";"4";"41"
"23879";"23558";"33299";"9";"1";"4";"5";"biology";"3";"41"
"23944";"23646";"34748";"9";"1";"0";"1";"biology";"4";"41"
"24023";"23738";"32520";"9";"2";"2";"4";"biology";"4";"41"
"24103";"23840";"31426";"9";"1";"0";"1";"biology";"4";"41"
"24185";"23942";"34748";"9";"1";"0";"1";"biology";"4";"41"
"24246";"24014";"32397";"9";"1";"3";"4";"biology";"4";"41"
"24325";"24111";"34927";"9";"1";"4";"5";"biology";"2";"41"
"24410";"24238";"30594";"9";"1";"2";"3";"biology";"4";"41"
"23889";"23571";"34714";"9";"1";"0";"1";"biology";"4";"41"
"23951";"23655";"29829";"9";"0";"0";"0";"biology";"4";"41"
"24031";"23747";"29690";"9";"1";"0";"1";"biology";"4";"41"
"24110";"23850";"28584";"9";"3";"1";"4";"biology";"4";"41"
"24190";"23947";"34858";"9";"0";"3";"3";"biology";"2";"41"
"24251";"24020";"30753";"9";"2";"1";"3";"biology";"4";"41"
"24332";"24120";"34934";"9";"2";"1";"3";"biology";"2";"41"
"24420";"24261";"34969";"9";"1";"1";"2";"biology";"4";"41"
"23898";"23584";"34719";"9";"1";"2";"3";"biology";"1";"41"
"23955";"23659";"33611";"9";"1";"0";"1";"biology";"4";"41"
"24046";"23763";"30332";"9";"2";"0";"2";"biology";"4";"41"
"24115";"23855";"34832";"9";"1";"0";"1";"biology";"4";"41"
"24196";"23953";"31243";"9";"1";"5";"6";"biology";"4";"41"
"24260";"24029";"34892";"9";"0";"5";"5";"biology";"2";"41"
"24339";"24129";"28238";"9";"1";"0";"1";"biology";"4";"41"
"24424";"24265";"34810";"9";"1";"0";"1";"biology";"4";"41"
"23903";"23591";"32861";"9";"2";"13";"15";"biology";"4";"41"
"23961";"23667";"29521";"9";"2";"0";"2";"biology";"4";"41"
"24051";"23769";"38706";"9";"1";"7";"8";"biology";"4";"41"
"24123";"23865";"34685";"9";"1";"1";"2";"biology";"4";"41"
"24202";"23960";"34863";"9";"1";"2";"3";"biology";"1";"41"
"24270";"24045";"28584";"9";"1";"0";"1";"biology";"4";"41"
"24349";"24142";"34942";"9";"1";"2";"3";"biology";"4";"41"
"24428";"24269";"34982";"9";"2";"1";"3";"biology";"3";"41"
"23907";"23595";"32861";"9";"1";"10";"11";"biology";"4";"41"
"23970";"23676";"33206";"9";"1";"0";"1";"biology";"4";"41"
"24054";"23775";"32595";"9";"1";"4";"5";"biology";"4";"41"
"24129";"23871";"33178";"9";"1";"4";"5";"biology";"4";"41"
"24207";"23966";"28844";"9";"2";"1";"3";"biology";"4";"41"
"24278";"24055";"34906";"9";"1";"7";"8";"biology";"4";"41"
"24364";"24167";"34594";"9";"1";"2";"3";"biology";"4";"41"
"24442";"24288";"34289";"9";"1";"0";"1";"biology";"4";"41"
"23820";"23477";"34681";"9";"1";"3";"4";"biology";"2";"41"
"23919";"23610";"34731";"9";"2";"3";"5";"biology";"4";"41"
"23978";"23684";"34764";"9";"1";"0";"1";"biology";"2";"41"
"24066";"23791";"33894";"9";"3";"1";"4";"biology";"4";"41"
"24134";"23877";"34142";"9";"1";"3";"4";"biology";"4";"41"
"24215";"23976";"31889";"9";"1";"5";"6";"biology";"4";"41"
"24281";"24058";"34907";"9";"0";"14";"14";"biology";"4";"41"
"24370";"24175";"33865";"9";"1";"0";"1";"biology";"4";"41"
"24446";"24293";"33950";"9";"1";"0";"1";"biology";"3";"41"
"23831";"23488";"30851";"9";"1";"0";"1";"biology";"4";"41"
"23927";"23620";"28167";"9";"1";"0";"1";"biology";"4";"41"
"23988";"23697";"34766";"9";"2";"0";"2";"biology";"4";"41"
"24074";"23801";"29521";"9";"0";"6";"6";"biology";"4";"41"
"24147";"23893";"33299";"9";"1";"0";"1";"biology";"3";"41"
"24219";"23982";"28873";"9";"0";"1";"1";"biology";"4";"41"
"24285";"24063";"34909";"9";"1";"0";"1";"biology";"4";"41"
"24377";"24189";"29333";"9";"1";"2";"3";"biology";"4";"41"
"24455";"24305";"34992";"9";"4";"0";"4";"biology";"2";"41"
"23846";"23508";"34691";"9";"2";"1";"3";"biology";"3";"41"
"23931";"23627";"33299";"9";"0";"4";"4";"biology";"3";"41"
"23997";"23710";"34773";"9";"1";"5";"6";"biology";"4";"41"
"24079";"23808";"34803";"9";"1";"9";"10";"biology";"2";"41"
"24152";"23901";"28853";"9";"1";"11";"12";"biology";"4";"41"
"24223";"23986";"34871";"9";"0";"6";"6";"biology";"2";"41"
"24298";"24076";"28618";"9";"0";"4";"4";"biology";"4";"41"
"24381";"24193";"34955";"9";"0";"2";"2";"biology";"2";"41"
"23854";"23522";"29782";"9";"0";"2";"2";"biology";"4";"41"
"23934";"23634";"34740";"9";"1";"0";"1";"biology";"3";"41"
"24006";"23720";"32343";"9";"2";"0";"2";"biology";"4";"41"
"24085";"23818";"28584";"9";"1";"0";"1";"biology";"4";"41"
"24159";"23910";"33420";"9";"1";"6";"7";"biology";"4";"41"
"24229";"23994";"34832";"9";"1";"0";"1";"biology";"4";"41"
"24303";"24083";"34919";"9";"1";"2";"3";"biology";"2";"41"
"24388";"24204";"34961";"9";"1";"0";"1";"biology";"4";"41"
"23858";"23526";"33894";"9";"1";"2";"3";"biology";"4";"41"
"23869";"23543";"28468";"9";"1";"7";"8";"biology";"4";"41"
"23938";"23638";"34685";"9";"1";"6";"7";"biology";"4";"41"
"24013";"23727";"32895";"9";"1";"4";"5";"biology";"4";"41"
"24090";"23823";"34818";"9";"1";"4";"5";"biology";"2";"41"
"24172";"23925";"33226";"9";"2";"1";"3";"biology";"4";"41"
"24235";"24000";"34877";"9";"1";"4";"5";"biology";"3";"41"
"24309";"24090";"34923";"9";"6";"3";"9";"biology";"4";"41"
"24396";"24220";"28602";"9";"1";"2";"3";"biology";"4";"41"
"23874";"23549";"34325";"9";"1";"0";"1";"biology";"3";"41"
"23942";"23643";"31514";"9";"1";"0";"1";"biology";"4";"41"
"24019";"23733";"34781";"9";"1";"10";"11";"biology";"2";"41"
"24096";"23830";"34823";"9";"1";"2";"3";"biology";"2";"41"
"24178";"23932";"33950";"9";"2";"0";"2";"biology";"3";"41"
"24240";"24006";"38706";"9";"1";"0";"1";"biology";"4";"41"
"24321";"24106";"31243";"9";"1";"1";"2";"biology";"4";"41"
"24407";"24234";"34967";"9";"1";"3";"4";"biology";"4";"41"
"23880";"23559";"33237";"9";"1";"4";"5";"biology";"4";"41"
"23946";"23648";"34749";"9";"2";"0";"2";"biology";"3";"41"
"24026";"23741";"30772";"9";"1";"3";"4";"biology";"4";"41"
"24105";"23842";"34765";"9";"3";"1";"4";"biology";"4";"41"
"24187";"23944";"34857";"9";"1";"0";"1";"biology";"4";"41"
"24248";"24017";"34883";"9";"1";"7";"8";"biology";"4";"41"
"24327";"24114";"34098";"9";"1";"0";"1";"biology";"4";"41"
"24413";"24247";"32660";"9";"2";"3";"5";"biology";"4";"41"
"23893";"23575";"34439";"9";"1";"3";"4";"biology";"4";"41"
"23952";"23656";"34685";"9";"1";"4";"5";"biology";"4";"41"
"24034";"23750";"33887";"9";"1";"0";"1";"biology";"3";"41"
"24111";"23851";"34831";"9";"2";"1";"3";"biology";"2";"41"
"24193";"23950";"34859";"9";"1";"0";"1";"biology";"2";"41"
"24252";"24021";"33299";"9";"1";"2";"3";"biology";"3";"41"
"24334";"24123";"34937";"9";"1";"1";"2";"biology";"2";"41"
"24422";"24263";"28167";"9";"1";"2";"3";"biology";"4";"41"
"23899";"23586";"34721";"9";"1";"2";"3";"biology";"2";"41"
"23957";"23661";"34754";"9";"1";"0";"1";"biology";"4";"41"
"24047";"23765";"33194";"9";"0";"1";"1";"biology";"4";"41"
"24119";"23860";"34765";"9";"1";"0";"1";"biology";"4";"41"
"24200";"23957";"33950";"9";"1";"1";"2";"biology";"3";"41"
"24264";"24034";"34894";"9";"1";"0";"1";"biology";"4";"41"
"24340";"24130";"33894";"9";"1";"0";"1";"biology";"4";"41"
"24425";"24266";"34976";"9";"2";"4";"6";"biology";"2";"41"
"24507";"24385";"35015";"9";"1";"1";"2";"biology";"2";"42"
"24596";"24506";"28230";"9";"2";"0";"2";"biology";"4";"42"
"24691";"24618";"32343";"9";"1";"3";"4";"biology";"4";"42"
"24777";"24750";"33912";"9";"0";"2";"2";"biology";"3";"42"
"24863";"25878";"31780";"9";"1";"0";"1";"biology";"4";"42"
"24924";"25956";"35189";"9";"1";"0";"1";"biology";"4";"42"
"25014";"26066";"35234";"9";"1";"2";"3";"biology";"3";"42"
"25102";"26173";"35265";"9";"1";"4";"5";"biology";"3";"42"
"24518";"24403";"33888";"9";"1";"0";"1";"biology";"4";"42"
"24605";"24516";"34517";"9";"4";"0";"4";"biology";"4";"42"
"24696";"24631";"33762";"9";"1";"0";"1";"biology";"3";"42"
"24783";"24761";"35129";"9";"3";"1";"4";"biology";"3";"42"
"24868";"25885";"34544";"9";"1";"3";"4";"biology";"2";"42"
"24933";"25967";"35181";"9";"1";"2";"3";"biology";"4";"42"
"25019";"26075";"35139";"9";"1";"3";"4";"biology";"4";"42"
"25108";"26179";"35270";"9";"0";"5";"5";"biology";"3";"42"
"24530";"24420";"33887";"9";"1";"0";"1";"biology";"3";"42"
"24620";"24533";"28167";"9";"1";"1";"2";"biology";"4";"42"
"24700";"24636";"33923";"9";"0";"1";"1";"biology";"4";"42"
"24792";"24771";"31243";"9";"1";"3";"4";"biology";"4";"42"
"24874";"25894";"30807";"9";"0";"7";"7";"biology";"4";"42"
"24940";"25974";"30160";"9";"1";"5";"6";"biology";"4";"42"
"25030";"26088";"32114";"9";"0";"7";"7";"biology";"4";"42"
"25118";"26191";"35274";"9";"1";"0";"1";"biology";"4";"42"
"24533";"24424";"35027";"9";"1";"3";"4";"biology";"2";"42"
"24632";"24546";"35137";"9";"1";"2";"3";"biology";"4";"42"
"24704";"24642";"35081";"9";"3";"0";"3";"biology";"2";"42"
"24797";"24777";"35040";"9";"1";"7";"8";"biology";"4";"42"
"24879";"25903";"35176";"9";"2";"6";"8";"biology";"3";"42"
"24948";"25982";"32021";"9";"2";"1";"3";"biology";"4";"42"
"25036";"26096";"35245";"9";"2";"1";"3";"biology";"4";"42"
"24469";"24326";"31985";"9";"0";"2";"2";"biology";"4";"42"
"24537";"24428";"29521";"9";"0";"2";"2";"biology";"4";"42"
"24635";"24550";"33022";"9";"1";"0";"1";"biology";"4";"42"
"24712";"24653";"28584";"9";"1";"3";"4";"biology";"4";"42"
"24812";"25790";"34961";"9";"1";"3";"4";"biology";"4";"42"
"24888";"25913";"30660";"9";"2";"7";"9";"biology";"4";"42"
"24956";"25990";"28167";"9";"1";"3";"4";"biology";"4";"42"
"25047";"26107";"35233";"9";"1";"4";"5";"biology";"3";"42"
"24473";"24333";"35000";"9";"0";"4";"4";"biology";"3";"42"
"24544";"24435";"28167";"9";"1";"4";"5";"biology";"4";"42"
"24641";"24556";"35062";"9";"2";"0";"2";"biology";"4";"42"
"24721";"24668";"34986";"9";"2";"0";"2";"biology";"4";"42"
"24817";"25798";"31303";"9";"1";"2";"3";"biology";"4";"42"
"24892";"25918";"35182";"9";"1";"0";"1";"biology";"3";"42"
"24962";"25996";"35079";"9";"1";"5";"6";"biology";"4";"42"
"25052";"26112";"35233";"9";"1";"2";"3";"biology";"3";"42"
"24478";"24339";"35005";"9";"1";"0";"1";"biology";"2";"42"
"24550";"24441";"35036";"9";"2";"2";"4";"biology";"4";"42"
"24646";"24561";"38706";"9";"3";"0";"3";"biology";"4";"42"
"24736";"24686";"35100";"9";"1";"5";"6";"biology";"2";"42"
"24830";"25823";"35040";"9";"0";"3";"3";"biology";"4";"42"
"24896";"25922";"35184";"9";"3";"5";"8";"biology";"3";"42"
"24973";"26012";"35210";"9";"3";"3";"6";"biology";"3";"42"
"25061";"26123";"34986";"9";"1";"0";"1";"biology";"4";"42"
"24483";"24349";"31996";"9";"1";"1";"2";"biology";"4";"42"
"24561";"24460";"28468";"9";"0";"3";"3";"biology";"4";"42"
"24651";"24571";"35067";"9";"0";"1";"1";"biology";"2";"42"
"24746";"24697";"32097";"9";"2";"0";"2";"biology";"4";"42"
"24835";"25830";"35148";"9";"1";"1";"2";"biology";"2";"42"
"24899";"25926";"35181";"9";"1";"0";"1";"biology";"4";"42"
"24985";"26025";"28584";"9";"3";"2";"5";"biology";"4";"42"
"25075";"26141";"35256";"9";"2";"0";"2";"biology";"3";"42"
"24490";"24360";"35004";"9";"1";"1";"2";"biology";"3";"42"
"24578";"24481";"35043";"9";"2";"4";"6";"biology";"4";"42"
"24673";"24597";"34301";"9";"1";"0";"1";"biology";"2";"42"
"24749";"24704";"35107";"9";"0";"14";"14";"biology";"4";"42"
"24842";"25848";"35155";"9";"1";"4";"5";"biology";"3";"42"
"24905";"25933";"29615";"9";"1";"3";"4";"biology";"4";"42"
"24990";"26030";"35222";"9";"2";"8";"10";"biology";"2";"42"
"25082";"26148";"31971";"9";"2";"5";"7";"biology";"4";"42"
"24496";"24370";"34923";"9";"2";"3";"5";"biology";"4";"42"
"24582";"24489";"34923";"9";"2";"2";"4";"biology";"4";"42"
"24679";"24604";"34923";"9";"1";"0";"1";"biology";"4";"42"
"24755";"24713";"35113";"9";"1";"0";"1";"biology";"2";"42"
"24849";"25858";"35152";"9";"2";"3";"5";"biology";"4";"42"
"24911";"25940";"29879";"9";"0";"1";"1";"biology";"4";"42"
"25002";"26051";"30192";"9";"0";"10";"10";"biology";"4";"42"
"25095";"26165";"31585";"9";"1";"0";"1";"biology";"4";"42"
"24503";"24380";"32343";"9";"1";"0";"1";"biology";"4";"42"
"24592";"24501";"33950";"9";"1";"2";"3";"biology";"3";"42"
"24689";"24616";"34923";"9";"1";"1";"2";"biology";"4";"42"
"24770";"24732";"35121";"9";"1";"0";"1";"biology";"2";"42"
"24855";"25864";"35160";"9";"1";"0";"1";"biology";"4";"42"
"24917";"25948";"35181";"9";"1";"8";"9";"biology";"4";"42"
"25008";"26058";"30301";"9";"2";"1";"3";"biology";"4";"42"
"25100";"26171";"35260";"9";"1";"0";"1";"biology";"3";"42"
"24508";"24387";"31820";"9";"3";"0";"3";"biology";"4";"42"
"24601";"24512";"28167";"9";"1";"0";"1";"biology";"4";"42"
"24692";"24620";"35077";"9";"1";"6";"7";"biology";"4";"42"
"24778";"24751";"28584";"9";"0";"0";"0";"biology";"4";"42"
"24864";"25879";"35160";"9";"1";"0";"1";"biology";"4";"42"
"24928";"25961";"35181";"9";"0";"6";"6";"biology";"4";"42"
"25015";"26067";"33078";"9";"1";"2";"3";"biology";"4";"42"
"25103";"26174";"33587";"9";"2";"0";"2";"biology";"3";"42"
"24520";"24405";"35019";"9";"1";"1";"2";"biology";"3";"42"
"24612";"24523";"30332";"9";"2";"0";"2";"biology";"4";"42"
"24698";"24633";"35083";"9";"1";"4";"5";"biology";"4";"42"
"24787";"24766";"28167";"9";"5";"8";"13";"biology";"4";"42"
"24872";"25890";"28760";"9";"1";"1";"2";"biology";"4";"42"
"24938";"25972";"35191";"9";"0";"4";"4";"biology";"2";"42"
"25021";"26077";"34710";"9";"1";"0";"1";"biology";"2";"42"
"25109";"26180";"28230";"9";"1";"2";"3";"biology";"4";"42"
"24531";"24421";"34923";"9";"1";"1";"2";"biology";"4";"42"
"24626";"24539";"32904";"9";"1";"2";"3";"biology";"4";"42"
"24702";"24638";"34765";"9";"1";"3";"4";"biology";"4";"42"
"24795";"24775";"31920";"9";"3";"5";"8";"biology";"3";"42"
"24876";"25898";"30772";"9";"2";"0";"2";"biology";"4";"42"
"24942";"25976";"35196";"9";"2";"4";"6";"biology";"4";"42"
"25034";"26093";"35243";"9";"3";"3";"6";"biology";"2";"42"
"25119";"26192";"35274";"9";"1";"4";"5";"biology";"4";"42"
"24465";"24320";"34923";"9";"2";"3";"5";"biology";"4";"42"
"24535";"24426";"34543";"9";"2";"2";"4";"biology";"4";"42"
"24633";"24548";"33912";"9";"1";"8";"9";"biology";"3";"42"
"24705";"24643";"35004";"9";"1";"0";"1";"biology";"3";"42"
"24801";"24782";"32290";"9";"1";"8";"9";"biology";"4";"42"
"24883";"25908";"34961";"9";"1";"4";"5";"biology";"4";"42"
"24951";"25985";"35040";"9";"1";"2";"3";"biology";"4";"42"
"25041";"26101";"35246";"9";"1";"13";"14";"biology";"4";"42"
"24470";"24327";"28692";"9";"0";"0";"0";"biology";"4";"42"
"24539";"24430";"35034";"9";"1";"0";"1";"biology";"4";"42"
"24638";"24553";"29662";"9";"1";"12";"13";"biology";"4";"42"
"24717";"24663";"30332";"9";"2";"2";"4";"biology";"4";"42"
"24814";"25794";"28167";"9";"1";"2";"3";"biology";"4";"42"
"24889";"25914";"33183";"9";"1";"6";"7";"biology";"4";"42"
"24958";"25992";"35181";"9";"1";"3";"4";"biology";"4";"42"
"25049";"26109";"34923";"9";"1";"0";"1";"biology";"4";"42"
"24474";"24334";"35003";"9";"1";"2";"3";"biology";"2";"42"
"24545";"24436";"29406";"9";"1";"5";"6";"biology";"4";"42"
"24644";"24559";"35064";"9";"1";"1";"2";"biology";"2";"42"
"24724";"24671";"30384";"9";"1";"0";"1";"biology";"4";"42"
"24818";"25799";"30418";"9";"1";"7";"8";"biology";"4";"42"
"24894";"25920";"31456";"9";"1";"3";"4";"biology";"4";"42"
"24968";"26003";"35206";"9";"0";"7";"7";"biology";"2";"42"
"25057";"26119";"35237";"9";"3";"2";"5";"biology";"4";"42"
"24480";"24342";"28167";"9";"1";"1";"2";"biology";"4";"42"
"24552";"24447";"35003";"9";"1";"4";"5";"biology";"2";"42"
"24647";"24564";"35066";"9";"1";"1";"2";"biology";"3";"42"
"24737";"24687";"33178";"9";"1";"0";"1";"biology";"4";"42"
"24831";"25825";"30772";"9";"1";"9";"10";"biology";"4";"42"
"24897";"25924";"29193";"9";"1";"0";"1";"biology";"4";"42"
"24975";"26014";"35213";"9";"3";"0";"3";"biology";"4";"42"
"25070";"26135";"35254";"9";"1";"2";"3";"biology";"4";"42"
"24484";"24350";"32412";"9";"1";"0";"1";"biology";"4";"42"
"24565";"24466";"34765";"9";"2";"5";"7";"biology";"4";"42"
"24653";"24573";"33672";"9";"3";"1";"4";"biology";"3";"42"
"24747";"24698";"34996";"9";"2";"2";"4";"biology";"4";"42"
"24836";"25840";"34923";"9";"1";"5";"6";"biology";"4";"42"
"24903";"25930";"35181";"9";"1";"0";"1";"biology";"4";"42"
"24986";"26026";"35218";"9";"1";"0";"1";"biology";"4";"42"
"25077";"26143";"28510";"9";"1";"5";"6";"biology";"4";"42"
"24492";"24364";"34748";"9";"5";"4";"9";"biology";"4";"42"
"24579";"24482";"35043";"9";"1";"2";"3";"biology";"4";"42"
"24675";"24599";"31971";"9";"0";"2";"2";"biology";"4";"42"
"24751";"24708";"28584";"9";"3";"10";"13";"biology";"4";"42"
"24844";"25850";"34932";"9";"1";"4";"5";"biology";"4";"42"
"24906";"25935";"34490";"9";"2";"2";"4";"biology";"4";"42"
"24996";"26040";"35160";"9";"1";"3";"4";"biology";"4";"42"
"25090";"26158";"29419";"9";"0";"2";"2";"biology";"4";"42"
"24497";"24371";"33078";"9";"3";"6";"9";"biology";"4";"42"
"24585";"24492";"34923";"9";"1";"2";"3";"biology";"4";"42"
"24680";"24606";"34923";"9";"1";"1";"2";"biology";"4";"42"
"24760";"24718";"32911";"9";"2";"0";"2";"biology";"4";"42"
"24850";"25859";"29419";"9";"1";"1";"2";"biology";"4";"42"
"24912";"25941";"35040";"9";"3";"0";"3";"biology";"4";"42"
"25006";"26056";"35230";"9";"1";"9";"10";"biology";"2";"42"
"25098";"26168";"35260";"9";"0";"0";"0";"biology";"3";"42"
"24506";"24384";"34923";"9";"1";"6";"7";"biology";"4";"42"
"24595";"24505";"28167";"9";"2";"0";"2";"biology";"4";"42"
"24690";"24617";"33923";"9";"0";"1";"1";"biology";"4";"42"
"24772";"24737";"34246";"9";"2";"4";"6";"biology";"4";"42"
"24857";"25869";"35161";"9";"1";"4";"5";"biology";"3";"42"
"24922";"25954";"35040";"9";"1";"3";"4";"biology";"4";"42"
"25011";"26062";"35160";"9";"1";"2";"3";"biology";"4";"42"
"25101";"26172";"28825";"9";"0";"0";"0";"biology";"4";"42"
"24510";"24392";"34923";"9";"2";"2";"4";"biology";"4";"42"
"24604";"24515";"35047";"9";"2";"13";"15";"biology";"4";"42"
"24694";"24628";"35080";"9";"1";"1";"2";"biology";"2";"42"
"24780";"24753";"35125";"9";"0";"2";"2";"biology";"2";"42"
"24865";"25880";"35164";"9";"2";"6";"8";"biology";"4";"42"
"24932";"25965";"35190";"9";"1";"6";"7";"biology";"2";"42"
"25018";"26074";"35237";"9";"2";"3";"5";"biology";"4";"42"
"25107";"26178";"30772";"9";"2";"1";"3";"biology";"4";"42"
"24525";"24411";"35022";"9";"2";"0";"2";"biology";"2";"42"
"24616";"24528";"33888";"9";"0";"2";"2";"biology";"4";"42"
"24699";"24635";"33844";"9";"1";"2";"3";"biology";"4";"42"
"24788";"24767";"28167";"9";"0";"0";"0";"biology";"4";"42"
"24873";"25892";"30856";"9";"2";"1";"3";"biology";"4";"42"
"24939";"25973";"29903";"9";"0";"4";"4";"biology";"4";"42"
"25029";"26086";"35201";"9";"2";"6";"8";"biology";"4";"42"
