"id";"score";"profile_1";"profile_2"
"28126";"5";"4";"4"
"31561";"0";"4";"4"
"29521";"0";"4";"4"
"28090";"0";"4";"4"
"30392";"0";"4";"4"
"29271";"0";"4";"4"
"31697";"3";"1";"1"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"31557";"2";"4";"4"
"32416";"0";"4";"4"
"32416";"0";"4";"4"
"29661";"1";"4";"4"
"29661";"0";"4";"4"
"29521";"1";"4";"4"
"30951";"0";"1";"4"
"32290";"0";"4";"4"
"31941";"0";"4";"4"
"31557";"0";"4";"4"
"28821";"3";"4";"4"
"31557";"0";"4";"4"
"29521";"0";"4";"4"
"32187";"0";"4";"4"
"31557";"0";"4";"4"
"32187";"0";"4";"4"
"31557";"0";"4";"4"
"32416";"0";"4";"4"
"32416";"0";"4";"4"
"28151";"2";"4";"4"
"31561";"0";"4";"4"
"31561";"0";"4";"4"
"31561";"0";"4";"4"
"30772";"1";"4";"4"
"32495";"1";"4";"4"
"32862";"0";"1";"1"
"32883";"0";"1";"1"
"32602";"0";"4";"4"
"32049";"0";"4";"4"
"32416";"0";"4";"4"
"32416";"0";"4";"4"
"30776";"0";"1";"4"
"31557";"3";"4";"4"
"31557";"0";"4";"4"
"32416";"0";"4";"4"
"32416";"0";"4";"4"
"31557";"0";"4";"4"
"31557";"0";"4";"4"
"32416";"0";"4";"4"
"31557";"0";"4";"4"
"29521";"0";"4";"4"
"31557";"0";"4";"4"
"32049";"0";"4";"4"
"28995";"0";"4";"4"
"31513";"2";"4";"4"
"28821";"2";"4";"4"
"32879";"0";"1";"4"
"30400";"0";"4";"4"
"30400";"0";"4";"4"
"31557";"0";"4";"4"
"32901";"1";"1";"1"
"30384";"2";"4";"4"
"31557";"1";"4";"4"
"31557";"1";"4";"4"
"32750";"1";"1";"1"
"30160";"3";"4";"4"
"32351";"1";"4";"4"
"32887";"0";"1";"4"
"32887";"0";"1";"4"
"32659";"0";"4";"4"
"32905";"0";"1";"1"
"31557";"0";"4";"4"
"32887";"0";"1";"4"
"32905";"0";"1";"1"
"30400";"0";"4";"4"
"30400";"0";"4";"4"
"30776";"2";"1";"4"
"30160";"2";"4";"4"
"32049";"0";"4";"4"
"32699";"0";"4";"4"
"32699";"1";"4";"4"
"30772";"0";"4";"4"
"32351";"0";"4";"4"
"32905";"0";"1";"1"
"32905";"0";"1";"1"
"29284";"0";"4";"4"
"29284";"0";"4";"4"
"30160";"1";"4";"4"
"32905";"0";"1";"1"
"30776";"0";"1";"4"
"32659";"0";"4";"4"
"30384";"0";"4";"4"
"30160";"0";"4";"4"
"30384";"0";"4";"4"
"32659";"1";"4";"4"
"30384";"1";"4";"4"
"30400";"1";"4";"4"
"30400";"0";"4";"4"
"29284";"3";"4";"4"
"32887";"0";"1";"4"
"31457";"0";"4";"4"
"31138";"1";"4";"4"
"30160";"1";"4";"4"
"32898";"0";"1";"1"
"31557";"3";"4";"4"
"28167";"0";"4";"4"
"30772";"0";"4";"4"
"32049";"0";"4";"4"
"31557";"1";"4";"4"
"32049";"1";"4";"4"
"28586";"1";"4";"4"
"30400";"0";"4";"4"
"30400";"0";"4";"4"
"30400";"0";"4";"4"
"30384";"1";"4";"4"
"32927";"0";"1";"1"
"32927";"0";"1";"1"
"30384";"0";"4";"4"
"30384";"0";"4";"4"
"32927";"0";"1";"1"
"32927";"0";"1";"1"
"32927";"0";"1";"1"
"30384";"0";"4";"4"
"30772";"0";"4";"4"
"30384";"2";"4";"4"
"32928";"0";"4";"4"
"28821";"0";"4";"4"
"32659";"1";"4";"4"
"32659";"0";"4";"4"
"32861";"0";"4";"4"
"28151";"0";"4";"4"
"30772";"0";"4";"4"
"32659";"1";"4";"4"
"28584";"0";"4";"4"
"28584";"0";"4";"4"
"28312";"0";"4";"4"
"28188";"0";"4";"4"
"28951";"0";"4";"4"
"28951";"1";"4";"4"
"28951";"0";"4";"4"
"32478";"0";"4";"4"
"28951";"0";"4";"4"
"28951";"0";"4";"4"
"32861";"0";"4";"4"
"30160";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"1";"4";"4"
"32928";"1";"4";"4"
"32926";"0";"1";"4"
"32045";"2";"4";"4"
"31557";"0";"4";"4"
"30772";"1";"4";"4"
"29979";"3";"4";"4"
"31557";"1";"4";"4"
"31557";"0";"4";"4"
"31557";"0";"4";"4"
"29329";"0";"4";"4"
"32114";"0";"4";"4"
"28821";"0";"4";"4"
"30614";"1";"1";"4"
"29284";"0";"4";"4"
"32659";"1";"4";"4"
"32936";"0";"4";"4"
"30160";"0";"4";"4"
"31557";"0";"4";"4"
"30160";"0";"4";"4"
"32049";"0";"4";"4"
"28584";"0";"4";"4"
"30384";"0";"4";"4"
"29329";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"31557";"1";"4";"4"
"29284";"0";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"32562";"0";"4";"4"
"29284";"0";"4";"4"
"32049";"0";"4";"4"
"32562";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"31557";"1";"4";"4"
"32562";"0";"4";"4"
"30160";"1";"4";"4"
"32562";"0";"4";"4"
"30384";"0";"4";"4"
"30384";"2";"4";"4"
"30384";"0";"4";"4"
"31557";"0";"4";"4"
"31557";"2";"4";"4"
"31121";"0";"4";"4"
"31121";"0";"4";"4"
"30384";"0";"4";"4"
"30384";"2";"4";"4"
"28167";"0";"4";"4"
"31557";"0";"4";"4"
"30772";"0";"4";"4"
"32489";"0";"4";"4"
"28167";"0";"4";"4"
"31557";"0";"4";"4"
"32938";"0";"1";"4"
"30772";"0";"4";"4"
"30772";"0";"4";"4"
"30772";"0";"4";"4"
"32659";"1";"4";"4"
"32114";"0";"4";"4"
"31121";"0";"4";"4"
"29329";"0";"4";"4"
"29329";"0";"4";"4"
"30384";"0";"4";"4"
"32489";"0";"4";"4"
"29271";"0";"4";"4"
"32937";"0";"4";"4"
"32937";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"1";"4";"4"
"32489";"0";"4";"4"
"30160";"1";"4";"4"
"32049";"0";"4";"4"
"28167";"0";"4";"4"
"28167";"0";"4";"4"
"32049";"1";"4";"4"
"32049";"0";"4";"4"
"32767";"0";"1";"1"
"32049";"0";"4";"4"
"30772";"0";"4";"4"
"32049";"0";"4";"4"
"32659";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"32939";"1";"1";"1"
"31561";"8";"4";"4"
"32049";"1";"4";"4"
"28167";"0";"4";"4"
"32951";"1";"1";"4"
"29329";"0";"4";"4"
"32049";"4";"4";"4"
"32049";"0";"4";"4"
"29333";"0";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"2";"4";"4"
"32954";"0";"1";"1"
"30384";"0";"4";"4"
"32954";"0";"1";"1"
"30384";"0";"4";"4"
"30160";"1";"4";"4"
"30384";"0";"4";"4"
"29329";"4";"4";"4"
"28764";"0";"4";"4"
"32956";"0";"4";"4"
"31557";"0";"4";"4"
"28853";"3";"1";"4"
"29284";"0";"4";"4"
"30772";"1";"4";"4"
"31557";"0";"4";"4"
"32669";"0";"1";"1"
"31561";"2";"4";"4"
"29205";"2";"4";"4"
"28167";"0";"4";"4"
"28951";"0";"4";"4"
"28167";"0";"4";"4"
"31557";"0";"4";"4"
"31557";"0";"4";"4"
"32761";"0";"1";"4"
"28167";"0";"4";"4"
"28167";"0";"4";"4"
"31557";"1";"4";"4"
"31557";"0";"4";"4"
"32699";"0";"4";"4"
"32478";"0";"4";"4"
"29970";"1";"4";"4"
"32489";"1";"4";"4"
"30160";"1";"4";"4"
"30509";"0";"4";"4"
"28167";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"30946";"0";"4";"4"
"32489";"0";"4";"4"
"32489";"0";"4";"4"
"32068";"0";"4";"4"
"32068";"0";"4";"4"
"32049";"0";"4";"4"
"29284";"0";"4";"4"
"32049";"0";"4";"4"
"29284";"1";"4";"4"
"31557";"0";"4";"4"
"28584";"2";"4";"4"
"28584";"0";"4";"4"
"28584";"0";"4";"4"
"28584";"1";"4";"4"
"30166";"0";"4";"4"
"32699";"0";"4";"4"
"32049";"0";"4";"4"
"32068";"0";"4";"4"
"32049";"0";"4";"4"
"32959";"0";"1";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"32659";"0";"4";"4"
"30772";"0";"4";"4"
"30772";"0";"4";"4"
"32068";"1";"4";"4"
"30384";"0";"4";"4"
"30384";"0";"4";"4"
"30160";"0";"4";"4"
"28167";"0";"4";"4"
"30772";"0";"4";"4"
"28167";"0";"4";"4"
"32172";"0";"4";"4"
"32172";"0";"4";"4"
"30160";"0";"4";"4"
"30166";"0";"4";"4"
"30772";"0";"4";"4"
"30772";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"30772";"0";"4";"4"
"32172";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"31557";"0";"4";"4"
"29329";"0";"4";"4"
"30772";"1";"4";"4"
"30772";"0";"4";"4"
"31557";"2";"4";"4"
"29329";"0";"4";"4"
"28167";"0";"4";"4"
"31557";"0";"4";"4"
"29392";"0";"4";"4"
"32699";"0";"4";"4"
"30772";"0";"4";"4"
"32669";"0";"1";"1"
"31557";"0";"4";"4"
"32172";"0";"4";"4"
"32269";"0";"4";"4"
"32114";"0";"4";"4"
"31318";"0";"4";"4"
"31318";"0";"4";"4"
"29329";"0";"4";"4"
"32172";"0";"4";"4"
"32114";"0";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"1";"4";"4"
"30160";"0";"4";"4"
"32699";"0";"4";"4"
"32049";"0";"4";"4"
"29284";"0";"4";"4"
"31138";"0";"4";"4"
"28167";"0";"4";"4"
"32049";"0";"4";"4"
"30777";"0";"1";"1"
"30777";"1";"1";"1"
"30772";"0";"4";"4"
"32172";"0";"4";"4"
"29329";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"30384";"2";"4";"4"
"32699";"0";"4";"4"
"28188";"2";"4";"4"
"30258";"0";"4";"4"
"30258";"0";"4";"4"
"28584";"0";"4";"4"
"28584";"0";"4";"4"
"29329";"1";"4";"4"
"31318";"0";"4";"4"
"30772";"0";"4";"4"
"30772";"1";"4";"4"
"31318";"0";"4";"4"
"31557";"1";"4";"4"
"31318";"0";"4";"4"
"28151";"0";"4";"4"
"32967";"0";"4";"4"
"30166";"0";"4";"4"
"30160";"0";"4";"4"
"31971";"0";"4";"4"
"32049";"1";"4";"4"
"31971";"0";"4";"4"
"32489";"1";"4";"4"
"30160";"1";"4";"4"
"31557";"0";"4";"4"
"32967";"1";"4";"4"
"30509";"0";"4";"4"
"29329";"0";"4";"4"
"32049";"1";"4";"4"
"32975";"0";"1";"1"
"31557";"0";"4";"4"
"31971";"0";"4";"4"
"31557";"0";"4";"4"
"32834";"1";"4";"4"
"32263";"0";"4";"4"
"32659";"0";"4";"4"
"32664";"1";"4";"4"
"32049";"0";"4";"4"
"32068";"1";"4";"4"
"32946";"1";"4";"4"
"30160";"0";"4";"4"
"32049";"0";"4";"4"
"30160";"1";"4";"4"
"32049";"0";"4";"4"
"32969";"0";"1";"1"
"29329";"0";"4";"4"
"29284";"0";"4";"4"
"29284";"0";"4";"4"
"30160";"0";"4";"4"
"32983";"0";"1";"1"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"32983";"0";"1";"1"
"30160";"0";"4";"4"
"32983";"0";"1";"1"
"32615";"0";"4";"4"
"32021";"0";"4";"4"
"30160";"1";"4";"4"
"30160";"0";"4";"4"
"30160";"1";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"32986";"0";"4";"4"
"32495";"0";"4";"4"
"32049";"0";"4";"4"
"32344";"0";"1";"4"
"32936";"0";"4";"4"
"32664";"1";"4";"4"
"32936";"0";"4";"4"
"32699";"0";"4";"4"
"28188";"0";"4";"4"
"30160";"0";"4";"4"
"32049";"0";"4";"4"
"28951";"2";"4";"4"
"32049";"0";"4";"4"
"32344";"0";"1";"4"
"30792";"0";"4";"4"
"32049";"1";"4";"4"
"32049";"4";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"32991";"0";"1";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"32479";"3";"4";"4"
"30160";"0";"4";"4"
"28297";"0";"4";"4"
"28167";"0";"4";"4"
"32478";"0";"4";"4"
"30660";"0";"4";"4"
"30660";"0";"4";"4"
"28951";"7";"4";"4"
"32068";"0";"4";"4"
"32989";"0";"1";"1"
"30160";"0";"4";"4"
"32495";"1";"4";"4"
"30660";"0";"4";"4"
"31557";"1";"4";"4"
"28139";"0";"4";"4"
"29329";"1";"4";"4"
"32989";"0";"1";"1"
"32989";"0";"1";"1"
"32489";"0";"4";"4"
"28584";"0";"4";"4"
"32344";"0";"1";"4"
"32049";"0";"4";"4"
"32049";"1";"4";"4"
"33003";"3";"4";"4"
"33003";"0";"4";"4"
"28584";"1";"4";"4"
"32049";"3";"4";"4"
"30660";"0";"4";"4"
"28509";"0";"4";"4"
"32678";"5";"4";"4"
"32904";"0";"4";"4"
"28951";"0";"4";"4"
"28951";"1";"4";"4"
"32049";"0";"4";"4"
"29961";"1";"1";"4"
"30160";"1";"4";"4"
"28821";"4";"4";"4"
"32996";"0";"1";"4"
"31557";"1";"4";"4"
"28843";"2";"1";"4"
"32586";"0";"4";"4"
"33011";"5";"1";"4"
"31557";"1";"4";"4"
"33010";"1";"4";"4"
"31557";"0";"4";"4"
"31557";"0";"4";"4"
"30772";"5";"4";"4"
"33011";"1";"1";"4"
"33011";"0";"1";"4"
"31462";"0";"1";"4"
"31979";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"30166";"0";"4";"4"
"32049";"1";"4";"4"
"32049";"1";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"28468";"0";"4";"4"
"30160";"4";"4";"4"
"31462";"0";"1";"4"
"32049";"3";"4";"4"
"30509";"1";"4";"4"
"32049";"1";"4";"4"
"29284";"0";"4";"4"
"29524";"0";"4";"4"
"33023";"0";"1";"1"
"31561";"0";"4";"4"
"29524";"0";"4";"4"
"28844";"0";"4";"4"
"32479";"1";"4";"4"
"32514";"0";"1";"1"
"30160";"0";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"30792";"0";"4";"4"
"32239";"0";"4";"4"
"29329";"1";"4";"4"
"32586";"1";"4";"4"
"29329";"2";"4";"4"
"32586";"2";"4";"4"
"31557";"2";"4";"4"
"29205";"2";"4";"4"
"29205";"1";"4";"4"
"29329";"0";"4";"4"
"30384";"0";"4";"4"
"33011";"0";"1";"4"
"31557";"0";"4";"4"
"30160";"2";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"31557";"0";"4";"4"
"33033";"0";"1";"4"
"32510";"0";"4";"4"
"32510";"0";"4";"4"
"32510";"0";"4";"4"
"32510";"2";"4";"4"
"29205";"2";"4";"4"
"30160";"2";"4";"4"
"32659";"0";"4";"4"
"29329";"0";"4";"4"
"32659";"1";"4";"4"
"33037";"0";"4";"4"
"32045";"0";"4";"4"
"32659";"1";"4";"4"
"28165";"2";"4";"4"
"33043";"1";"1";"1"
"32659";"0";"4";"4"
"30384";"0";"4";"4"
"32049";"3";"4";"4"
"30160";"0";"4";"4"
"30160";"1";"4";"4"
"30160";"2";"4";"4"
"30160";"1";"4";"4"
"32049";"0";"4";"4"
"33033";"0";"1";"4"
"29271";"3";"4";"4"
"30384";"1";"4";"4"
"30160";"1";"4";"4"
"30160";"0";"4";"4"
"30400";"1";"4";"4"
"32659";"1";"4";"4"
"31557";"0";"4";"4"
"28167";"0";"4";"4"
"31557";"2";"4";"4"
"29774";"0";"4";"4"
"31384";"0";"1";"4"
"31557";"0";"4";"4"
"30392";"1";"4";"4"
"32972";"0";"1";"4"
"32659";"0";"4";"4"
"32659";"0";"4";"4"
"32659";"1";"4";"4"
"28584";"0";"4";"4"
"30160";"1";"4";"4"
"30160";"2";"4";"4"
"30160";"0";"4";"4"
"31557";"0";"4";"4"
"30160";"0";"4";"4"
"28090";"3";"4";"4"
"33019";"0";"1";"1"
"32049";"0";"4";"4"
"31557";"0";"4";"4"
"28584";"0";"4";"4"
"28167";"0";"4";"4"
"32659";"1";"4";"4"
"33037";"0";"4";"4"
"33037";"2";"4";"4"
"32049";"2";"4";"4"
"33037";"0";"4";"4"
"32049";"1";"4";"4"
"29284";"3";"4";"4"
"29348";"1";"4";"4"
"29271";"0";"4";"4"
"33060";"0";"1";"1"
"28090";"0";"4";"4"
"29271";"0";"4";"4"
"28312";"0";"4";"4"
"28191";"4";"4";"4"
"33037";"0";"4";"4"
"28090";"0";"4";"4"
"33062";"0";"1";"1"
"31557";"1";"4";"4"
"31557";"0";"4";"4"
"29284";"0";"4";"4"
"31557";"0";"4";"4"
"33062";"0";"1";"1"
"33062";"0";"1";"1"
"33062";"0";"1";"1"
"32049";"0";"4";"4"
"31557";"0";"4";"4"
"33062";"0";"1";"1"
"30400";"1";"4";"4"
"31557";"0";"4";"4"
"28090";"2";"4";"4"
"32659";"0";"4";"4"
"28584";"0";"4";"4"
"32659";"2";"4";"4"
"32659";"0";"4";"4"
"29329";"2";"4";"4"
"29329";"1";"4";"4"
"32045";"0";"4";"4"
"30160";"3";"4";"4"
"32049";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"29205";"2";"4";"4"
"32753";"0";"1";"1"
"33072";"0";"1";"1"
"32586";"0";"4";"4"
"32586";"0";"4";"4"
"29284";"2";"4";"4"
"32753";"0";"1";"1"
"29329";"0";"4";"4"
"30400";"0";"4";"4"
"29284";"0";"4";"4"
"29284";"0";"4";"4"
"30400";"0";"4";"4"
"32049";"0";"4";"4"
"28167";"0";"4";"4"
"28584";"0";"4";"4"
"31557";"0";"4";"4"
"31557";"0";"4";"4"
"28208";"0";"4";"4"
"28208";"1";"4";"4"
"31138";"2";"4";"4"
"33037";"0";"4";"4"
"31138";"0";"4";"4"
"28208";"2";"4";"4"
"31138";"3";"4";"4"
"28208";"0";"4";"4"
"29727";"0";"4";"4"
"29329";"4";"4";"4"
"30772";"0";"4";"4"
"31557";"1";"4";"4"
"29329";"0";"4";"4"
"28208";"0";"4";"4"
"29521";"0";"4";"4"
"33037";"0";"4";"4"
"28208";"0";"4";"4"
"32678";"0";"4";"4"
"28208";"0";"4";"4"
"33037";"0";"4";"4"
"28208";"0";"4";"4"
"29329";"0";"4";"4"
"28208";"0";"4";"4"
"29329";"0";"4";"4"
"32678";"0";"4";"4"
"28208";"0";"4";"4"
"33037";"1";"4";"4"
"29329";"0";"4";"4"
"30160";"0";"4";"4"
"32659";"2";"4";"4"
"33079";"0";"4";"4"
"32678";"0";"4";"4"
"28584";"0";"4";"4"
"32861";"0";"4";"4"
"29329";"0";"4";"4"
"31557";"0";"4";"4"
"31949";"0";"1";"4"
"32049";"0";"4";"4"
"29329";"0";"4";"4"
"30400";"0";"4";"4"
"29284";"2";"4";"4"
"33087";"0";"4";"4"
"33087";"0";"4";"4"
"30882";"0";"4";"4"
"30384";"0";"4";"4"
"31557";"0";"4";"4"
"33076";"0";"1";"4"
"33090";"0";"1";"1"
"29329";"0";"4";"4"
"29329";"0";"4";"4"
"28295";"1";"4";"4"
"31557";"2";"4";"4"
"33089";"0";"1";"4"
"32664";"0";"4";"4"
"29329";"0";"4";"4"
"29205";"0";"4";"4"
"29205";"0";"4";"4"
"29205";"0";"4";"4"
"30400";"0";"4";"4"
"29284";"0";"4";"4"
"33089";"0";"1";"4"
"29284";"0";"4";"4"
"33090";"0";"1";"1"
"30384";"0";"4";"4"
"31557";"0";"4";"4"
"32489";"0";"4";"4"
"28194";"2";"4";"4"
"33091";"1";"1";"1"
"33091";"0";"1";"1"
"30160";"1";"4";"4"
"32359";"0";"1";"4"
"30384";"0";"4";"4"
"30384";"1";"4";"4"
"30384";"0";"4";"4"
"31557";"2";"4";"4"
"30509";"0";"4";"4"
"33089";"0";"1";"4"
"31138";"4";"4";"4"
"30400";"2";"4";"4"
"30392";"1";"4";"4"
"31557";"0";"4";"4"
"32659";"1";"4";"4"
"31557";"1";"4";"4"
"32972";"0";"1";"4"
"32972";"0";"1";"4"
"28090";"0";"4";"4"
"32659";"0";"4";"4"
"30392";"0";"4";"4"
"33110";"0";"1";"1"
"33109";"0";"1";"4"
"32887";"0";"1";"4"
"33095";"0";"4";"4"
"32659";"0";"4";"4"
"32887";"0";"1";"4"
"33095";"0";"4";"4"
"30400";"0";"4";"4"
"32887";"0";"1";"4"
"32359";"0";"1";"4"
"28151";"2";"4";"4"
"30392";"0";"4";"4"
"33095";"0";"4";"4"
"33095";"0";"4";"4"
"33109";"0";"1";"4"
"33109";"0";"1";"4"
"32887";"0";"1";"4"
"30160";"0";"4";"4"
"31138";"0";"4";"4"
"32659";"0";"4";"4"
"32049";"3";"4";"4"
"33095";"0";"4";"4"
"30160";"0";"4";"4"
"30772";"1";"4";"4"
"31951";"2";"4";"4"
"30772";"1";"4";"4"
"31951";"2";"4";"4"
"30160";"1";"4";"4"
"32049";"0";"4";"4"
"31964";"1";"1";"4"
"30160";"0";"4";"4"
"30384";"0";"4";"4"
"30384";"1";"4";"4"
"30772";"1";"4";"4"
"28951";"2";"4";"4"
"33115";"0";"1";"1"
"31557";"1";"4";"4"
"33116";"0";"1";"4"
"31557";"0";"4";"4"
"32659";"1";"4";"4"
"32653";"0";"4";"4"
"32653";"0";"4";"4"
"31557";"0";"4";"4"
"32653";"0";"4";"4"
"31557";"0";"4";"4"
"29727";"3";"4";"4"
"33089";"1";"1";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"32049";"0";"4";"4"
"33124";"0";"1";"1"
"33124";"0";"1";"1"
"33095";"1";"4";"4"
"33095";"1";"4";"4"
"32049";"0";"4";"4"
"31964";"1";"1";"4"
"33095";"0";"4";"4"
"32489";"2";"4";"4"
"33095";"1";"4";"4"
"30772";"2";"4";"4"
"31557";"2";"4";"4"
"33115";"0";"1";"1"
"33115";"0";"1";"1"
"33115";"0";"1";"1"
"30400";"0";"4";"4"
"30400";"0";"4";"4"
"30400";"0";"4";"4"
"33128";"0";"1";"4"
"33128";"1";"1";"4"
"31557";"3";"4";"4"
"32678";"0";"4";"4"
"32861";"0";"4";"4"
"33111";"0";"1";"1"
"32861";"0";"4";"4"
"33111";"0";"1";"1"
"32861";"0";"4";"4"
"33111";"0";"1";"1"
"32489";"0";"4";"4"
"30400";"0";"4";"4"
"33121";"0";"1";"1"
"29989";"0";"4";"4"
"31138";"0";"4";"4"
"30400";"2";"4";"4"
"30400";"0";"4";"4"
"33118";"0";"4";"4"
"33118";"0";"4";"4"
"33133";"0";"4";"4"
"31557";"0";"4";"4"
"28139";"1";"4";"4"
"33133";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"33133";"0";"4";"4"
"31557";"0";"4";"4"
"33134";"0";"1";"4"
"33134";"0";"1";"4"
"31709";"0";"4";"4"
"33095";"1";"4";"4"
"28139";"0";"4";"4"
"33112";"0";"1";"4"
"33112";"0";"1";"4"
"28139";"0";"4";"4"
"30773";"0";"4";"4"
"33134";"0";"1";"4"
"28354";"0";"4";"4"
"28139";"0";"4";"4"
"28139";"0";"4";"4"
"28139";"0";"4";"4"
"30773";"0";"4";"4"
"32994";"0";"4";"4"
"32994";"1";"4";"4"
"31557";"0";"4";"4"
"32994";"1";"4";"4"
"31557";"0";"4";"4"
"28167";"0";"4";"4"
"33095";"0";"4";"4"
"28584";"0";"4";"4"
"32045";"0";"4";"4"
"31557";"0";"4";"4"
"30939";"0";"4";"4"
"30939";"0";"4";"4"
"30939";"0";"4";"4"
"31557";"0";"4";"4"
"31557";"0";"4";"4"
"33095";"1";"4";"4"
"28951";"1";"4";"4"
"28090";"1";"4";"4"
"29284";"1";"4";"4"
"33139";"0";"4";"4"
"32659";"0";"4";"4"
"32659";"0";"4";"4"
"32659";"0";"4";"4"
"33095";"0";"4";"4"
"30400";"0";"4";"4"
"30772";"1";"4";"4"
"28090";"1";"4";"4"
"31557";"2";"4";"4"
"31557";"1";"4";"4"
"29284";"0";"4";"4"
"32045";"0";"4";"4"
"28405";"0";"4";"4"
"28405";"0";"4";"4"
"30400";"0";"4";"4"
"32489";"0";"4";"4"
"30400";"0";"4";"4"
"28951";"0";"4";"4"
"28951";"3";"4";"4"
"29989";"0";"4";"4"
"33150";"0";"1";"4"
"30882";"0";"4";"4"
"33154";"0";"1";"1"
"33147";"0";"4";"4"
"31557";"1";"4";"4"
"33095";"1";"4";"4"
"31557";"0";"4";"4"
"32659";"3";"4";"4"
"28951";"0";"4";"4"
"32489";"1";"4";"4"
"33091";"0";"1";"1"
"31426";"0";"4";"4"
"28139";"0";"4";"4"
"33091";"0";"1";"1"
"28188";"2";"4";"4"
"30882";"1";"4";"4"
"33157";"0";"1";"1"
"33147";"1";"4";"4"
"32049";"0";"4";"4"
"28262";"1";"4";"4"
"31557";"0";"4";"4"
"30160";"0";"4";"4"
"29989";"0";"4";"4"
"31557";"0";"4";"4"
"33161";"1";"1";"1"
"30772";"2";"4";"4"
"31557";"0";"4";"4"
"33161";"0";"1";"1"
"33161";"0";"1";"1"
"33161";"0";"1";"1"
"29329";"3";"4";"4"
"31557";"1";"4";"4"
"30400";"1";"4";"4"
"30772";"0";"4";"4"
"32049";"0";"4";"4"
"30773";"0";"4";"4"
"30773";"1";"4";"4"
"33162";"0";"4";"4"
"33161";"0";"1";"1"
"32049";"0";"4";"4"
"33161";"0";"1";"1"
"32049";"0";"4";"4"
"33161";"0";"1";"1"
"32659";"0";"4";"4"
"32049";"0";"4";"4"
"33165";"0";"1";"1"
"32049";"0";"4";"4"
"30773";"0";"4";"4"
"31561";"1";"4";"4"
"33155";"0";"1";"4"
"31557";"0";"4";"4"
"33155";"0";"1";"4"
"33155";"0";"1";"4"
"33155";"0";"1";"4"
"33155";"0";"1";"4"
"31756";"0";"1";"1"
"32049";"4";"4";"4"
"32994";"0";"4";"4"
"32773";"0";"1";"4"
"31756";"0";"1";"1"
"32659";"0";"4";"4"
"31756";"0";"1";"1"
"33095";"2";"4";"4"
"30773";"0";"4";"4"
"32659";"0";"4";"4"
"32659";"0";"4";"4"
"30773";"0";"4";"4"
"31557";"0";"4";"4"
"33169";"0";"1";"1"
"31557";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"31557";"0";"4";"4"
"30160";"0";"4";"4"
"32882";"0";"4";"4"
"30400";"0";"4";"4"
"32882";"0";"4";"4"
"30773";"0";"4";"4"
"33155";"0";"1";"4"
"31138";"0";"4";"4"
"29284";"1";"4";"4"
"28405";"0";"4";"4"
"28405";"0";"4";"4"
"28139";"0";"4";"4"
"29329";"0";"4";"4"
"30160";"0";"4";"4"
"30160";"0";"4";"4"
"29521";"0";"4";"4"
"28151";"8";"4";"4"
"29773";"0";"4";"4"
"32684";"6";"4";"4"
"32994";"1";"4";"4"
"32994";"1";"4";"4"
"32684";"1";"4";"4"
"32659";"2";"4";"4"
"32430";"1";"4";"4"
"33095";"6";"4";"4"
"33095";"0";"4";"4"
"28405";"0";"4";"4"
"33155";"0";"1";"4"
