"id";"score";"profile_1";"profile_2"
"58526";"1";"4";"4"
"59474";"2";"1";"1"
"58500";"10";"4";"4"
"59442";"-1";"1";"1"
"59475";"3";"1";"1"
"56011";"6";"4";"4"
"50939";"4";"4";"4"
"53888";"4";"4";"4"
"56011";"3";"4";"4"
"53314";"1";"4";"4"
"53314";"2";"4";"4"
"53314";"6";"4";"4"
"56142";"2";"4";"4"
"59480";"7";"1";"1"
"56319";"7";"4";"4"
"57940";"0";"4";"4"
"58580";"1";"4";"4"
"59482";"0";"1";"1"
"59483";"2";"1";"4"
"59486";"7";"1";"1"
"59455";"1";"4";"4"
"59442";"-1";"1";"1"
"59377";"2";"4";"4"
"59492";"8";"1";"1"
"54901";"8";"4";"4"
"57646";"7";"4";"4"
"59494";"2";"1";"1"
"59495";"1";"1";"1"
"50357";"2";"4";"4"
"58123";"0";"1";"1"
"55955";"2";"4";"4"
"55851";"8";"4";"4"
"59501";"3";"1";"1"
"59504";"1";"4";"4"
"59506";"1";"1";"1"
"50357";"10";"4";"4"
"57826";"1";"4";"4"
"56777";"3";"4";"4"
"59509";"5";"1";"1"
"57826";"1";"4";"4"
"53953";"1";"4";"4"
"59512";"1";"1";"1"
"51808";"7";"1";"1"
"51449";"25";"4";"4"
"59474";"2";"1";"1"
"56011";"5";"4";"4"
"56035";"2";"4";"4"
"56011";"3";"4";"4"
"59514";"5";"1";"1"
"59516";"1";"1";"1"
"59515";"0";"1";"1"
"58494";"4";"4";"4"
"59504";"1";"4";"4"
"59504";"1";"4";"4"
"58969";"0";"1";"1"
"58969";"0";"1";"1"
"59504";"3";"4";"4"
"58969";"2";"1";"1"
"59504";"1";"4";"4"
"56116";"4";"4";"4"
"51446";"1";"4";"4"
"56035";"1";"4";"4"
"56011";"2";"4";"4"
"59504";"5";"4";"4"
"55106";"4";"4";"4"
"59441";"0";"4";"4"
"59504";"1";"4";"4"
"59519";"4";"4";"4"
"50357";"2";"4";"4"
"56035";"5";"4";"4"
"55106";"10";"4";"4"
"55212";"10";"4";"4"
"58870";"2";"1";"1"
"56319";"9";"4";"4"
"53183";"3";"4";"4"
"53459";"1";"4";"4"
"54453";"3";"4";"4"
"50441";"4";"4";"4"
"58019";"8";"4";"4"
"50441";"3";"4";"4"
"50939";"8";"4";"4"
"59523";"3";"4";"4"
"52914";"7";"4";"4"
"50441";"6";"4";"4"
"51756";"2";"4";"4"
"59516";"3";"1";"1"
"59516";"2";"1";"1"
"59526";"3";"1";"1"
"59303";"2";"1";"1"
"59244";"1";"4";"4"
"59528";"1";"1";"1"
"56777";"1";"4";"4"
"54864";"2";"4";"4"
"59504";"1";"4";"4"
"59504";"1";"4";"4"
"59286";"0";"4";"4"
"58500";"1";"4";"4"
"59504";"1";"4";"4"
"58500";"3";"4";"4"
"56062";"3";"4";"4"
"54537";"1";"4";"4"
"50441";"4";"4";"4"
"54490";"13";"4";"4"
"53803";"5";"4";"4"
"59537";"3";"1";"1"
"53529";"2";"4";"4"
"55471";"6";"4";"4"
"59478";"2";"1";"1"
"59539";"5";"1";"1"
"53314";"3";"4";"4"
"56319";"3";"4";"4"
"59540";"3";"1";"1"
"59432";"3";"1";"1"
"59541";"4";"1";"1"
"57081";"3";"4";"4"
"52303";"2";"4";"4"
"59456";"24";"4";"4"
"53314";"8";"4";"4"
"56777";"25";"4";"4"
"56777";"2";"4";"4"
"56777";"5";"4";"4"
"57446";"0";"4";"4"
"59544";"3";"1";"1"
"59504";"1";"4";"4"
"59547";"1";"1";"1"
"59548";"1";"1";"1"
"59252";"1";"1";"1"
"50939";"5";"4";"4"
"55106";"6";"4";"4"
"53534";"1";"4";"4"
"53529";"7";"4";"4"
"52978";"9";"4";"4"
"56035";"3";"4";"4"
"59553";"0";"1";"1"
"56035";"4";"4";"4"
"59554";"4";"1";"1"
"55471";"5";"4";"4"
"59557";"2";"1";"1"
"57257";"0";"4";"4"
"55369";"3";"4";"4"
"59558";"6";"1";"1"
"55646";"2";"1";"1"
"54034";"3";"4";"4"
"58500";"5";"4";"4"
"54697";"5";"4";"4"
"59560";"1";"1";"1"
"53803";"4";"4";"4"
"56319";"3";"4";"4"
"56319";"6";"4";"4"
"56319";"1";"4";"4"
"51994";"4";"4";"4"
"59569";"0";"1";"4"
"59570";"19";"4";"4"
"59571";"0";"1";"4"
"59335";"-1";"4";"4"
"59335";"0";"4";"4"
"59471";"1";"4";"4"
"53980";"1";"4";"4"
"51937";"3";"4";"4"
"50939";"0";"4";"4"
"64918";"0";"4";"4"
"52914";"12";"4";"4"
"55106";"5";"4";"4"
"53980";"5";"4";"4"
"53803";"3";"4";"4"
"59204";"6";"1";"1"
"52914";"5";"4";"4"
"54864";"4";"4";"4"
"54738";"5";"4";"4"
"52978";"4";"4";"4"
"58789";"0";"1";"1"
"56158";"1";"4";"4"
"54864";"1";"4";"4"
"59244";"3";"4";"4"
"54000";"13";"4";"4"
"51307";"5";"4";"4"
"59580";"1";"1";"1"
"59377";"4";"4";"4"
"57430";"2";"4";"4"
"57711";"1";"4";"4"
"59582";"0";"1";"1"
"55220";"2";"4";"4"
"58301";"1";"4";"4"
"57404";"6";"4";"4"
"50441";"5";"4";"4"
"57404";"22";"4";"4"
"58500";"31";"4";"4"
"50621";"14";"4";"4"
"59471";"11";"4";"4"
"50939";"8";"4";"4"
"56408";"6";"4";"4"
"59587";"1";"1";"1"
"59591";"1";"1";"1"
"59377";"1";"4";"4"
"56011";"6";"4";"4"
"56011";"0";"4";"4"
"56011";"0";"4";"4"
"57889";"7";"4";"4"
"53363";"1";"4";"4"
"56344";"3";"4";"4"
"52914";"7";"4";"4"
"56590";"11";"4";"4"
"59597";"1";"1";"1"
"50939";"12";"4";"4"
"59598";"1";"1";"1"
"53529";"4";"4";"4"
"59599";"0";"1";"1"
"59600";"2";"1";"1"
"59601";"2";"1";"1"
"59222";"1";"4";"4"
"59460";"3";"4";"4"
"54455";"2";"4";"4"
"59570";"0";"4";"4"
"53468";"2";"4";"4"
"54453";"3";"4";"4"
"59609";"3";"1";"1"
"50357";"6";"4";"4"
"54453";"5";"4";"4"
"52803";"1";"4";"4"
"53468";"3";"4";"4"
"59517";"3";"1";"1"
"59613";"1";"1";"1"
"52914";"3";"4";"4"
"54697";"9";"4";"4"
"58726";"4";"1";"1"
"59471";"2";"4";"4"
"58301";"4";"4";"4"
"59471";"3";"4";"4"
"59471";"1";"4";"4"
"59471";"1";"4";"4"
"59541";"3";"1";"1"
"59616";"4";"1";"1"
"51937";"0";"4";"4"
"59377";"1";"4";"4"
"53529";"4";"4";"4"
"56408";"2";"4";"4"
"57446";"1";"4";"4"
"50939";"2";"4";"4"
"59622";"2";"1";"1"
"57492";"4";"4";"4"
"58500";"6";"4";"4"
"59623";"7";"1";"1"
"59624";"2";"4";"4"
"59415";"-2";"1";"1"
"59628";"-1";"1";"1"
"52503";"8";"4";"4"
"55106";"6";"4";"4"
"59633";"-1";"1";"1"
"59606";"0";"1";"1"
"59637";"1";"1";"4"
"59609";"0";"1";"1"
"50939";"2";"4";"4"
"59609";"1";"1";"1"
"53980";"4";"4";"4"
"59630";"2";"4";"4"
"58549";"3";"4";"4"
"64918";"7";"4";"4"
"59415";"6";"1";"1"
"50939";"10";"4";"4"
"56777";"2";"4";"4"
"59647";"4";"4";"4"
"59647";"1";"4";"4"
"59471";"1";"4";"4"
"59648";"1";"1";"1"
"55106";"2";"4";"4"
"56011";"7";"4";"4"
"59650";"4";"1";"1"
"50181";"4";"4";"4"
"59651";"-1";"1";"1"
"59652";"1";"1";"1"
"59653";"4";"1";"1"
"57430";"1";"4";"4"
"59656";"3";"1";"1"
"59657";"3";"1";"1"
"54537";"0";"4";"4"
"57446";"2";"4";"4"
"51407";"3";"4";"4"
"59661";"2";"1";"1"
"54066";"2";"4";"4"
"57468";"8";"4";"4"
"50939";"3";"4";"4"
"59660";"1";"1";"1"
"52914";"9";"4";"4"
"59666";"2";"1";"1"
"59115";"2";"1";"1"
"56777";"4";"4";"4"
"58494";"2";"4";"4"
"59609";"0";"1";"1"
"57646";"7";"4";"4"
"55851";"5";"4";"4"
"54738";"7";"4";"4"
"59667";"-3";"1";"1"
"59667";"-1";"1";"1"
"59630";"1";"4";"4"
"59391";"1";"1";"1"
"59671";"4";"1";"1"
"59673";"2";"4";"4"
"59504";"3";"4";"4"
"59504";"3";"4";"4"
"59547";"2";"1";"1"
"59678";"7";"1";"1"
"59679";"3";"1";"1"
"59680";"2";"1";"1"
"57378";"4";"4";"4"
"59630";"2";"4";"4"
"52803";"4";"4";"4"
"53803";"1";"4";"4"
"59657";"1";"1";"1"
"59684";"2";"1";"1"
"54738";"2";"4";"4"
"56011";"1";"4";"4"
"59609";"0";"1";"1"
"59554";"7";"1";"1"
"59649";"0";"1";"1"
"53529";"5";"4";"4"
"55851";"1";"4";"4"
"53980";"4";"4";"4"
"52303";"9";"4";"4"
"52978";"7";"4";"4"
"59689";"0";"1";"1"
"59674";"2";"1";"1"
"57446";"0";"4";"4"
"53534";"10";"4";"4"
"59692";"2";"4";"4"
"54808";"1";"4";"4"
"59504";"19";"4";"4"
"54808";"2";"4";"4"
"50318";"1";"4";"4"
"59694";"5";"1";"1"
"53754";"2";"4";"4"
"59698";"1";"1";"1"
"53643";"5";"4";"4"
"59312";"0";"4";"4"
"57709";"0";"1";"4"
"50297";"0";"4";"4"
"54490";"9";"4";"4"
"59642";"0";"1";"1"
"59703";"-8";"1";"1"
"57446";"2";"4";"4"
"53584";"10";"4";"4"
"58317";"6";"1";"1"
"53468";"2";"4";"4"
"59707";"10";"4";"4"
"59710";"1";"1";"1"
"59711";"1";"1";"1"
"50939";"1";"4";"4"
"59713";"4";"4";"4"
"51852";"1";"4";"4"
"52803";"2";"4";"4"
"56905";"3";"4";"4"
"59682";"5";"4";"4"
"59717";"2";"4";"4"
"58508";"3";"4";"4"
"59682";"2";"4";"4"
"58508";"3";"4";"4"
"55106";"5";"4";"4"
"50939";"1";"4";"4"
"52978";"4";"4";"4"
"55321";"13";"4";"4"
"59711";"0";"1";"1"
"50939";"1";"4";"4"
"56158";"0";"4";"4"
"54066";"11";"4";"4"
"59719";"1";"1";"1"
"59720";"0";"1";"1"
"58508";"-1";"4";"4"
"50939";"2";"4";"4"
"59710";"1";"1";"1"
"58508";"0";"4";"4"
"55851";"3";"4";"4"
"53529";"25";"4";"4"
"54969";"2";"4";"4"
"55000";"3";"4";"4"
"58500";"14";"4";"4"
"57446";"0";"4";"4"
"59493";"2";"4";"4"
"59722";"2";"1";"1"
"54808";"5";"4";"4"
"59723";"3";"1";"1"
"59504";"2";"4";"4"
"59504";"7";"4";"4"
"54808";"2";"4";"4"
"55321";"1";"4";"4"
"59682";"2";"4";"4"
"59682";"5";"4";"4"
"50441";"0";"4";"4"
"59726";"2";"1";"1"
"54136";"5";"4";"4"
"54066";"2";"4";"4"
"54072";"2";"4";"4"
"59729";"1";"1";"1"
"54072";"1";"4";"4"
"59471";"2";"4";"4"
"55106";"3";"4";"4"
"51826";"2";"4";"4"
"59731";"4";"4";"4"
"59717";"2";"4";"4"
"54697";"9";"4";"4"
"51826";"3";"4";"4"
"51826";"1";"4";"4"
"58932";"4";"4";"4"
"59493";"1";"4";"4"
"59493";"1";"4";"4"
"59471";"2";"4";"4"
"53803";"7";"4";"4"
"59671";"6";"1";"1"
"59735";"9";"1";"1"
"59736";"-4";"1";"1"
"59717";"1";"4";"4"
"59717";"1";"4";"4"
"53591";"0";"1";"1"
"59737";"-3";"1";"1"
"56142";"6";"4";"4"
"53591";"9";"1";"1"
"59504";"4";"4";"4"
"59738";"10";"4";"4"
"59739";"0";"1";"4"
"59741";"1";"1";"1"
"53584";"11";"4";"4"
"59743";"1";"1";"1"
"53754";"1";"4";"4"
"59742";"1";"1";"1"
"59614";"4";"1";"1"
"59731";"-2";"4";"4"
"50441";"3";"4";"4"
"59244";"0";"4";"4"
"50360";"16";"4";"4"
"53584";"1";"4";"4"
"57278";"-2";"1";"1"
"56142";"1";"4";"4"
"59197";"7";"4";"4"
"59748";"1";"1";"1"
"50441";"1";"4";"4"
"50441";"2";"4";"4"
"52914";"5";"4";"4"
"59749";"3";"1";"1"
"55114";"11";"4";"4"
"59754";"8";"1";"1"
"56142";"7";"4";"4"
"59554";"1";"1";"1"
"54455";"2";"4";"4"
"59100";"2";"1";"1"
"54864";"1";"4";"4"
"59731";"26";"4";"4"
"54864";"3";"4";"4"
"55106";"26";"4";"4"
"59759";"6";"1";"1"
"59471";"3";"4";"4"
"52914";"7";"4";"4"
"58552";"20";"4";"4"
"50621";"6";"4";"4"
"59762";"7";"4";"4"
"56777";"7";"4";"4"
"50939";"23";"4";"4"
"55106";"2";"4";"4"
"59768";"-1";"1";"1"
"53803";"15";"4";"4"
"52226";"0";"4";"4"
"59769";"2";"4";"4"
"50605";"6";"4";"4"
"52226";"1";"4";"4"
"56777";"6";"4";"4"
"58670";"1";"4";"4"
"59772";"2";"1";"1"
"59731";"2";"4";"4"
"59775";"4";"1";"1"
"55220";"6";"4";"4"
"57468";"4";"4";"4"
"59780";"0";"4";"4"
"59782";"3";"1";"1"
"59493";"1";"4";"4"
"59493";"2";"4";"4"
"59493";"0";"4";"4"
"58156";"4";"4";"4"
"59784";"1";"4";"4"
"59784";"1";"4";"4"
"51826";"2";"4";"4"
"59786";"3";"1";"1"
"59787";"1";"1";"1"
"59788";"4";"4";"4"
"59792";"2";"4";"4"
"59793";"2";"1";"4"
"59244";"2";"4";"4"
"59789";"2";"1";"1"
"59609";"0";"1";"1"
"55106";"7";"4";"4"
"57468";"2";"4";"4"
"55518";"0";"4";"4"
"53394";"3";"4";"4"
"52803";"2";"4";"4"
"59794";"29";"4";"4"
"53394";"16";"4";"4"
"52978";"25";"4";"4"
"58954";"1";"1";"1"
"59671";"3";"1";"1"
"59796";"1";"1";"1"
"59798";"6";"1";"1"
"54453";"17";"4";"4"
"59570";"18";"4";"4"
"59784";"3";"4";"4"
"58123";"2";"1";"1"
"59784";"3";"4";"4"
"54742";"9";"1";"1"
"59802";"2";"1";"1"
"59803";"3";"1";"1"
"59252";"1";"1";"1"
"53584";"6";"4";"4"
"59804";"1";"1";"1"
"59244";"6";"4";"4"
"53980";"2";"4";"4"
"59570";"12";"4";"4"
"58932";"1";"4";"4"
"59504";"17";"4";"4"
"59808";"1";"1";"1"
"51826";"2";"4";"4"
"54453";"10";"4";"4"
"54453";"6";"4";"4"
"59804";"-2";"1";"1"
"57790";"0";"4";"4"
"58670";"1";"4";"4"
"58670";"2";"4";"4"
"59810";"5";"4";"4"
"59811";"4";"4";"4"
"59471";"5";"4";"4"
"59784";"3";"4";"4"
"59812";"2";"1";"4"
"50939";"2";"4";"4"
"59471";"5";"4";"4"
"54066";"24";"4";"4"
"55106";"18";"4";"4"
"54066";"4";"4";"4"
"59717";"3";"4";"4"
"50506";"0";"1";"4"
"52914";"14";"4";"4"
"59471";"3";"4";"4"
"56142";"3";"4";"4"
"59815";"0";"1";"1"
"50939";"1";"4";"4"
"59816";"3";"4";"4"
"59609";"1";"1";"1"
"55111";"0";"4";"4"
"50939";"3";"4";"4"
"59820";"1";"1";"4"
"55254";"1";"1";"4"
"50490";"4";"4";"4"
"56777";"4";"4";"4"
"59821";"2";"4";"4"
"55076";"1";"4";"4"
"59823";"4";"1";"1"
"59824";"1";"4";"4"
"59823";"0";"1";"1"
"59824";"1";"4";"4"
"59824";"1";"4";"4"
"59824";"0";"4";"4"
"59197";"1";"4";"4"
"55617";"0";"1";"4"
"59197";"1";"4";"4"
"59784";"5";"4";"4"
"59547";"-1";"1";"1"
"54490";"2";"4";"4"
"59624";"0";"4";"4"
"54453";"4";"4";"4"
"55106";"1";"4";"4"
"50490";"1";"4";"4"
"50490";"1";"4";"4"
"50490";"1";"4";"4"
"50490";"1";"4";"4"
"59784";"1";"4";"4"
"50490";"1";"4";"4"
"55731";"8";"4";"4"
"58500";"11";"4";"4"
"51826";"2";"4";"4"
"59830";"11";"4";"4"
"57711";"1";"4";"4"
"55518";"1";"4";"4"
"54718";"7";"4";"4"
"59832";"1";"1";"1"
"52978";"3";"4";"4"
"54718";"2";"4";"4"
"59808";"0";"1";"1"
"59834";"23";"4";"4"
"58932";"2";"4";"4"
"59835";"3";"1";"1"
"52914";"18";"4";"4"
"53803";"7";"4";"4"
"50929";"1";"4";"4"
"59837";"1";"1";"1"
"59838";"0";"1";"1"
"59493";"15";"4";"4"
"51264";"0";"4";"4"
"54738";"3";"4";"4"
"59839";"0";"1";"1"
"54066";"2";"4";"4"
"59841";"1";"1";"1"
"51307";"1";"4";"4"
"51307";"1";"4";"4"
"54738";"7";"4";"4"
"54453";"0";"4";"4"
"59570";"2";"4";"4"
"56127";"1";"4";"4"
"59830";"1";"4";"4"
"58549";"1";"4";"4"
"59058";"1";"4";"4"
"59493";"8";"4";"4"
"53980";"1";"4";"4"
"59784";"2";"4";"4"
"59547";"1";"1";"1"
"59792";"0";"4";"4"
"53980";"0";"4";"4"
"59846";"2";"1";"1"
"59826";"1";"1";"4"
"59784";"1";"4";"4"
"55853";"0";"4";"4"
"50939";"2";"4";"4"
"59850";"1";"1";"1"
"53468";"10";"4";"4"
"59792";"3";"4";"4"
"59851";"-4";"1";"1"
"56344";"6";"4";"4"
"53314";"1";"4";"4"
"59856";"2";"4";"4"
"57446";"0";"4";"4"
"59230";"1";"4";"4"
"57862";"3";"4";"4"
"59850";"4";"1";"1"
"55660";"2";"4";"4"
"59859";"0";"1";"1"
"59861";"2";"4";"4"
"59860";"2";"4";"4"
"55106";"9";"4";"4"
"53888";"2";"4";"4"
"58932";"0";"4";"4"
"59493";"8";"4";"4"
"59862";"6";"1";"1"
"59863";"0";"1";"1"
"59864";"0";"1";"1"
"59860";"0";"4";"4"
"59471";"0";"4";"4"
"59515";"2";"1";"1"
"59867";"2";"1";"1"
"50939";"7";"4";"4"
"56541";"0";"4";"4"
"59515";"1";"1";"1"
"59621";"5";"1";"1"
"57510";"3";"4";"4"
"54504";"4";"4";"4"
"59197";"6";"4";"4"
"56142";"2";"4";"4"
"53529";"3";"4";"4"
"59870";"2";"1";"1"
"56142";"7";"4";"4"
"59197";"1";"4";"4"
"56319";"3";"4";"4"
"56319";"1";"4";"4"
"56319";"1";"4";"4"
"56319";"1";"4";"4"
"59864";"2";"1";"1"
"53980";"3";"4";"4"
"59504";"5";"4";"4"
"55731";"4";"4";"4"
"59872";"2";"1";"1"
"59456";"1";"4";"4"
"59784";"2";"4";"4"
"59874";"1";"1";"1"
"57949";"10";"4";"4"
"59784";"1";"4";"4"
"59877";"0";"4";"4"
"54453";"5";"4";"4"
"59877";"1";"4";"4"
"59230";"3";"4";"4"
"52914";"6";"4";"4"
"56319";"3";"4";"4"
"59824";"1";"4";"4"
"59878";"1";"1";"1"
"59197";"2";"4";"4"
"59602";"1";"4";"4"
"53529";"3";"4";"4"
"59880";"1";"4";"4"
"59822";"6";"1";"1"
"59504";"5";"4";"4"
"59507";"1";"1";"1"
"59882";"-1";"4";"4"
"59883";"0";"1";"1"
"50939";"5";"4";"4"
"54367";"0";"1";"4"
"59784";"2";"4";"4"
"53356";"4";"1";"1"
"56097";"2";"1";"1"
"59471";"2";"4";"4"
"58860";"10";"4";"4"
"54314";"1";"4";"4"
"59884";"3";"1";"1"
"59885";"0";"1";"1"
"59504";"1";"4";"4"
"59856";"3";"4";"4"
"57418";"6";"4";"4"
"59856";"1";"4";"4"
"53468";"8";"4";"4"
"59504";"3";"4";"4"
"53980";"2";"4";"4"
"55731";"2";"4";"4"
"57468";"4";"4";"4"
"53468";"3";"4";"4"
"59784";"2";"4";"4"
"57468";"4";"4";"4"
"55731";"4";"4";"4"
"53980";"2";"4";"4"
"54453";"6";"4";"4"
"59891";"1";"4";"4"
"59861";"3";"4";"4"
"59230";"2";"4";"4"
"55106";"6";"4";"4"
"56950";"3";"1";"1"
"59892";"1";"1";"1"
"58123";"0";"1";"1"
"59784";"1";"4";"4"
"59784";"-2";"4";"4"
"59784";"1";"4";"4"
"59717";"9";"4";"4"
"59717";"5";"4";"4"
"59717";"2";"4";"4"
"59197";"2";"4";"4"
"59717";"2";"4";"4"
"59717";"0";"4";"4"
"59717";"1";"4";"4"
"52914";"3";"4";"4"
"59784";"2";"4";"4"
"56319";"2";"4";"4"
"52914";"5";"4";"4"
"59894";"4";"1";"1"
"59895";"4";"1";"1"
"59197";"9";"4";"4"
"51994";"10";"4";"4"
"53468";"2";"4";"4"
"54453";"5";"4";"4"
"55106";"3";"4";"4"
"58500";"0";"4";"4"
"58500";"0";"4";"4"
"50939";"2";"4";"4"
"59900";"2";"1";"1"
"57278";"3";"1";"1"
"52914";"7";"4";"4"
"50312";"2";"4";"4"
"59858";"1";"1";"1"
"59901";"0";"1";"1"
"56273";"3";"4";"4"
"56142";"6";"4";"4"
"59230";"3";"4";"4"
"53873";"3";"4";"4"
"57278";"0";"1";"1"
"59885";"0";"1";"1"
"59905";"0";"1";"1"
"56011";"7";"4";"4"
"56011";"2";"4";"4"
"59906";"11";"1";"1"
"54738";"2";"4";"4"
"59767";"4";"1";"1"
"59493";"1";"4";"4"
"59671";"0";"1";"1"
"52914";"2";"4";"4"
"59717";"1";"4";"4"
"59717";"3";"4";"4"
"54453";"2";"4";"4"
"59197";"0";"4";"4"
"59784";"1";"4";"4"
"52149";"3";"4";"4"
"59784";"3";"4";"4"
"54552";"2";"4";"4"
"51994";"5";"4";"4"
"57446";"1";"4";"4"
"57446";"1";"4";"4"
"58126";"7";"4";"4"
"58126";"1";"4";"4"
"57412";"1";"4";"4"
"57362";"0";"4";"4"
"58500";"1";"4";"4"
"57278";"2";"1";"1"
"59909";"5";"1";"1"
"58670";"4";"4";"4"
"55731";"1";"4";"4"
"54901";"0";"4";"4"
"50206";"3";"4";"4"
"57257";"1";"4";"4"
"59912";"5";"1";"1"
"51826";"4";"4";"4"
"59522";"3";"4";"4"
"50939";"3";"4";"4"
"58322";"1";"4";"4"
"58322";"4";"4";"4"
"59915";"9";"4";"4"
"58932";"5";"4";"4"
"56314";"1";"1";"1"
"59917";"1";"1";"1"
"59909";"-6";"1";"1"
"59671";"1";"1";"1"
"55106";"10";"4";"4"
"54228";"1";"4";"4"
"59920";"0";"1";"1"
"59922";"1";"1";"1"
"59671";"1";"1";"1"
"59924";"2";"1";"1"
"59671";"-1";"1";"1"
"59925";"1";"1";"1"
"53739";"5";"4";"4"
"59914";"7";"4";"4"
"53888";"2";"4";"4"
"59930";"1";"1";"1"
"59931";"3";"1";"1"
"59456";"4";"4";"4"
"59934";"3";"1";"1"
"59933";"3";"1";"1"
"59784";"3";"4";"4"
"58322";"0";"4";"4"
"59935";"2";"1";"1"
"59936";"3";"4";"4"
"59937";"0";"1";"1"
"59729";"5";"1";"1"
"59504";"1";"4";"4"
"59504";"3";"4";"4"
"59784";"8";"4";"4"
"54453";"6";"4";"4"
"59939";"1";"1";"1"
"54066";"1";"4";"4"
"59507";"2";"1";"1"
"59230";"1";"4";"4"
"52978";"5";"4";"4"
"52695";"0";"4";"4"
"59944";"0";"1";"1"
"53980";"2";"4";"4"
"58123";"6";"1";"1"
"52914";"5";"4";"4"
"59197";"5";"4";"4"
"59197";"6";"4";"4"
"51502";"7";"4";"4"
"59197";"3";"4";"4"
"55629";"5";"4";"4"
"59230";"2";"4";"4"
"54808";"5";"4";"4"
"59784";"1";"4";"4"
"54453";"2";"4";"4"
"59861";"1";"4";"4"
"59949";"12";"1";"1"
"55731";"3";"4";"4"
"54453";"4";"4";"4"
"57278";"1";"1";"1"
"55106";"3";"4";"4"
"59074";"3";"4";"4"
"59950";"3";"1";"1"
"59951";"-3";"1";"1"
"59230";"2";"4";"4"
"54664";"-1";"4";"4"
"50441";"2";"4";"4"
"59901";"0";"1";"1"
"55955";"1";"4";"4"
"55106";"0";"4";"4"
"59630";"1";"4";"4"
"59955";"1";"1";"1"
"59630";"4";"4";"4"
"59230";"2";"4";"4"
"55435";"3";"4";"4"
"53980";"1";"4";"4"
"58209";"0";"1";"1"
"59957";"1";"1";"1"
"59958";"6";"4";"4"
"56319";"3";"4";"4"
"56319";"2";"4";"4"
"52914";"3";"4";"4"
"56319";"3";"4";"4"
"56319";"1";"4";"4"
"59959";"0";"1";"1"
"52914";"2";"4";"4"
"59960";"0";"1";"1"
"59493";"6";"4";"4"
"57418";"2";"4";"4"
"59504";"3";"4";"4"
"54453";"4";"4";"4"
"59230";"3";"4";"4"
"59917";"2";"1";"1"
"59735";"0";"1";"1"
"58209";"1";"1";"1"
"54453";"2";"4";"4"
"56062";"0";"4";"4"
"59244";"1";"4";"4"
"58209";"2";"1";"1"
"55629";"-2";"4";"4"
"59963";"9";"1";"1"
"54808";"1";"4";"4"
"59965";"2";"4";"4"
"59965";"1";"4";"4"
"58123";"4";"1";"1"
"54552";"0";"4";"4"
"59966";"11";"1";"1"
"50441";"6";"4";"4"
"53953";"3";"4";"4"
"59968";"2";"1";"1"
"58123";"2";"1";"1"
"50621";"7";"4";"4"
"59504";"6";"4";"4"
"59854";"1";"1";"1"
"58500";"4";"4";"4"
"59971";"7";"1";"1"
"59784";"3";"4";"4"
"59504";"9";"4";"4"
"50441";"3";"4";"4"
"56096";"3";"4";"4"
"59972";"0";"1";"1"
"58831";"1";"1";"1"
"59973";"0";"4";"4"
"59912";"-2";"1";"1"
"54836";"1";"4";"4"
"59975";"4";"1";"1"
"59784";"3";"4";"4"
"55435";"3";"4";"4"
"54337";"9";"4";"4"
"50255";"4";"4";"4"
"59978";"3";"1";"1"
"56319";"3";"4";"4"
"59979";"2";"1";"1"
"59244";"1";"4";"4"
"59981";"2";"1";"1"
"56898";"6";"4";"4"
"56777";"5";"4";"4"
"50939";"5";"4";"4"
"59983";"6";"1";"1"
"59984";"1";"1";"1"
"58860";"15";"4";"4"
"59986";"4";"4";"4"
"59987";"5";"1";"1"
"58670";"3";"4";"4"
"59197";"6";"4";"4"
"56802";"9";"4";"4"
"59989";"5";"1";"1"
"57468";"6";"4";"4"
"59991";"2";"1";"1"
"59345";"3";"4";"4"
"55106";"6";"4";"4"
"53468";"15";"4";"4"
"59995";"1";"1";"1"
"59859";"3";"1";"1"
"59996";"1";"1";"1"
"51994";"1";"4";"4"
"59784";"1";"4";"4"
"53529";"3";"4";"4"
"53529";"4";"4";"4"
"55106";"2";"4";"4"
"59999";"12";"1";"1"
"59522";"-1";"4";"4"
"50179";"0";"1";"1"
"50939";"0";"4";"4"
"60000";"0";"1";"1"
"59522";"1";"4";"4"
"56011";"3";"4";"4"
"60002";"0";"4";"4"
"60003";"1";"1";"1"
"60006";"5";"4";"4"
"59197";"4";"4";"4"
"50939";"1";"4";"4"
"60007";"4";"1";"1"
"59504";"13";"4";"4"
"60008";"0";"1";"1"
"59717";"8";"4";"4"
"59784";"6";"4";"4"
"59717";"3";"4";"4"
"59717";"3";"4";"4"
"60011";"5";"1";"1"
"59999";"0";"1";"1"
"58551";"0";"4";"4"
"58670";"3";"4";"4"
"55471";"1";"4";"4"
"60015";"0";"1";"1"
"55114";"4";"4";"4"
"56319";"2";"4";"4"
"57281";"7";"4";"4"
"59193";"6";"4";"4"
"59784";"9";"4";"4"
"59193";"2";"4";"4"
"60020";"4";"1";"1"
"59784";"3";"4";"4"
"50939";"1";"4";"4"
"60023";"1";"1";"1"
"53980";"2";"4";"4"
"58322";"2";"4";"4"
"56035";"1";"4";"4"
"56142";"6";"4";"4"
"60024";"4";"1";"1"
"50179";"0";"1";"1"
"50179";"0";"1";"1"
"56035";"5";"4";"4"
"54337";"1";"4";"4"
"59784";"2";"4";"4"
"59748";"3";"1";"1"
"59717";"4";"4";"4"
"59824";"0";"4";"4"
"59717";"3";"4";"4"
"56011";"4";"4";"4"
"59717";"4";"4";"4"
