"period";"graph_context_id";"user_id";"reputation";"id_community";"profile";"id";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"strongly_component";"weakly_component";"interactions";"id_graph_analysis_context";"id_user";"id_community"
"63";"134";"76726";"13";"10";"1";"493224";"0";"0,2599940921622686";"7";"0,2702770939847262";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"6020";"0";"2";"134";"76726";"10"
"63";"134";"76008";"13";"10";"1";"492661";"0";"0,27479962527323826";"7";"0,2867956349206318";"0,000015552246910179046";"0";"2";"2";"0";"16";"0";"5691";"0";"2";"134";"76008";"10"
"63";"134";"74385";"13";"10";"1";"491415";"0";"0,24150235600896655";"8";"0,24953386734501085";"0,0000499744223801544";"1";"1";"2";"0,0030331202300253506";"36";"0";"1043";"0";"3";"134";"74385";"10"
"63";"134";"50971";"13";"10";"1";"485376";"0";"0,24819061941911832";"8";"0,2565438995139859";"0,000015552246910179046";"0";"2";"2";"0";"16";"0";"1738";"0";"2";"134";"50971";"10"
"63";"134";"51514";"13";"10";"1";"485922";"0";"0,28811524609843936";"7";"0,3016860569985518";"0,000015552246910179046";"0";"2";"2";"0";"16";"1";"2041";"0";"2";"134";"51514";"10"
"63";"134";"51719";"13";"10";"1";"486099";"0";"0,2894419471549172";"7";"0,3031380772005719";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"16";"0,5833333134651184";"2129";"0";"15";"134";"51719";"10"
"63";"134";"60259";"12";"10";"1";"493158";"1833,7592420114001";"0,2995687209170355";"7";"0,31535418865404724";"0,00010313982226824163";"3";"7";"10";"0,01898364917435358";"7";"0,5714285969734192";"1043";"0";"11";"134";"60259";"10"
"63";"134";"59597";"12";"10";"1";"492637";"0";"0,2776317173204333";"8";"0,2898243596681057";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"18";"0,3333333432674408";"5679";"0";"4";"134";"59597";"10"
"63";"134";"60585";"12";"10";"1";"493434";"0";"0,28208141895501654";"7";"0,2956574675324622";"0,000015552246910179046";"0";"3";"3";"0";"2";"1";"6140";"0";"3";"134";"60585";"10"
"63";"134";"54084";"12";"10";"1";"488081";"112,20821167927673";"0,27641637867839564";"8";"0,28851987660000283";"0,00003350406779904555";"3";"5";"8";"0,003298748120812592";"18";"0,2380952388048172";"1043";"0";"9";"134";"54084";"10"
"63";"134";"56821";"12";"10";"1";"490417";"0";"0,29882845661893714";"7";"0,3140697150072061";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"18";"0,5";"4422";"0";"6";"134";"56821";"10"
"63";"134";"66905";"12";"10";"1";"484903";"0";"0,28891928864569083";"7";"0,3033784271284203";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"2";"0,4047619104385376";"1458";"0";"13";"134";"66905";"10"
"63";"134";"66142";"12";"10";"1";"484404";"0";"0,27510029698327515";"8";"0,28683509199133866";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"2";"0,5";"1211";"0";"4";"134";"66142";"10"
"63";"134";"69905";"12";"10";"1";"487593";"0";"0,3051670327129812";"7";"0,3213672438672337";"0,000015552246910179046";"0";"6";"6";"0";"7";"0,3333333432674408";"2952";"0";"7";"134";"69905";"10"
"63";"134";"68353";"12";"10";"1";"486322";"73,72677363312363";"0,30949170428563055";"7";"0,32608358365129375";"0,000019469265494488467";"2";"5";"7";"0,00048079031058987417";"7";"0,5666666626930237";"1043";"0";"9";"134";"68353";"10"
"63";"134";"68629";"12";"10";"1";"486553";"0";"0,29137246248896737";"7";"0,30584284452136784";"0,000015552246910179046";"0";"6";"6";"0";"36";"0,1666666716337204";"2375";"0";"6";"134";"68629";"10"
"63";"134";"67451";"12";"10";"1";"485462";"0";"0,3010262257696693";"7";"0,31788374819623955";"0,000015552246910179046";"1";"8";"9";"0,0001927139082221773";"36";"0,4821428656578064";"1788";"0";"19";"134";"67451";"10"
"63";"134";"70823";"12";"10";"1";"488389";"0";"0,2858689767190038";"7";"0,2992591089466026";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"7";"0,2666666805744171";"3363";"0";"8";"134";"70823";"10"
"63";"134";"76720";"12";"10";"1";"493219";"0";"0,24594745667970933";"8";"0,2543779310966849";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"2";"0,5";"6017";"0";"9";"134";"76720";"10"
"63";"134";"75084";"12";"10";"1";"491955";"0";"0,2786366274468422";"8";"0,2906955302476948";"0,000015552246910179046";"0";"4";"4";"0";"36";"0,0833333358168602";"5276";"0";"4";"134";"75084";"10"
"63";"134";"77379";"12";"10";"1";"493767";"0";"0";"0";"0";"0,000017441313108939483";"1";"0";"1";"0,0001927139082221773";"36";"0";"6310";"0";"1";"134";"77379";"10"
"63";"134";"75692";"12";"10";"1";"492417";"0";"0,27170277363248085";"7";"0,28334505772005464";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"36";"0,5";"5553";"0";"3";"134";"75692";"10"
"63";"134";"60695";"12";"10";"1";"493521";"0";"0,277209009292802";"7";"0,2901068722943677";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"17";"0,4166666567325592";"6187";"0";"7";"134";"60695";"10"
"63";"134";"60162";"12";"10";"1";"493068";"0";"0,2542128069330766";"8";"0,263227588383841";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"2";"0,5";"5917";"0";"5";"134";"60162";"10"
"63";"134";"62706";"12";"10";"1";"494782";"397,7091221903049";"0,3025561668959193";"7";"0,31876347432322955";"0,00003153423490184129";"2";"8";"10";"0,00240036200173637";"36";"0,4444444477558136";"1043";"0";"17";"134";"62706";"10"
"63";"134";"54336";"12";"10";"1";"488301";"0";"0,29518644825851176";"7";"0,3092812049061968";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"18";"0,4000000059604645";"3319";"0";"8";"134";"54336";"10"
"63";"134";"61137";"12";"10";"1";"493893";"0";"0,29601390368335484";"7";"0,3106669372294295";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"7";"0,75";"6408";"0";"7";"134";"61137";"10"
"63";"134";"57703";"12";"10";"1";"491164";"0";"0,2718661518661519";"8";"0,2834999233550628";"0,000015552246910179046";"0";"3";"3";"0";"17";"0,3333333432674408";"4837";"0";"3";"134";"57703";"10"
"63";"134";"57944";"12";"10";"1";"491361";"0";"0,28937849391647485";"7";"0,30364493145742455";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"18";"0,5833333134651184";"4956";"0";"8";"134";"57944";"10"
"63";"134";"69141";"12";"10";"1";"486973";"0";"0,2868238105583315";"7";"0,2998083876610606";"0,000015552246910179046";"0";"6";"6";"0";"17";"0,1666666716337204";"2613";"0";"6";"134";"69141";"10"
"63";"134";"70863";"12";"10";"1";"488432";"0";"0,29495558907323616";"7";"0,3096947150072066";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,8333333134651184";"3384";"0";"4";"134";"70863";"10"
"63";"134";"70869";"12";"10";"1";"488439";"10851,248001025608";"0,3007977207977208";"7";"0,3161191242930113";"0,000029827800905702026";"3";"6";"9";"0,002738660456098067";"7";"0,375";"1043";"0";"14";"134";"70869";"10"
"63";"134";"75637";"12";"10";"1";"492374";"0";"0,26252983293556087";"7";"0,2732048160173159";"0,000015552246910179046";"0";"3";"3";"0";"36";"0,5";"5523";"0";"3";"134";"75637";"10"
"63";"134";"77461";"12";"10";"1";"493837";"0";"0,2704267199426259";"7";"0,2823176286995168";"0,000066635878256162";"2";"3";"5";"0,008821112909004688";"36";"0,75";"1043";"0";"8";"134";"77461";"10"
"63";"134";"50530";"12";"10";"1";"484911";"0";"0,26782996855026886";"8";"0,2795244859307353";"0,000015552246910179046";"0";"4";"4";"0";"16";"0,25";"1464";"0";"5";"134";"50530";"10"
"63";"134";"59237";"11";"10";"1";"492358";"0";"0,2813599062133646";"7";"0,29408234126983634";"0,000015552246910179046";"0";"3";"3";"0";"22";"0,3333333432674408";"5515";"0";"3";"134";"59237";"10"
"63";"134";"60245";"11";"10";"1";"493145";"0";"0,27068594278683483";"8";"0,28167455808080627";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"5973";"0";"1";"134";"60245";"10"
"63";"134";"60256";"11";"10";"1";"493155";"0";"0,25105796205601255";"8";"0,26085091991342174";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"5979";"0";"1";"134";"60256";"10"
"63";"134";"59259";"11";"10";"1";"492380";"0";"0,2632497382459989";"8";"0,27453485750360634";"0,000015552246910179046";"0";"2";"2";"0";"2";"0";"5526";"0";"2";"134";"59259";"10"
"63";"134";"52747";"11";"10";"1";"486963";"0";"0";"0";"0";"0,000017048563321700393";"1";"0";"1";"0,0003779855488634288";"17";"0";"977";"0";"1";"134";"52747";"10"
"63";"134";"60314";"11";"10";"1";"493204";"0";"0,2763240527527737";"7";"0,2881498015872974";"0,000015552246910179046";"0";"2";"2";"0";"36";"1";"6005";"0";"3";"134";"60314";"10"
"63";"134";"60324";"11";"10";"1";"493209";"0";"0,273972602739726";"7";"0,28600333694083335";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"6010";"0";"2";"134";"60324";"10"
"63";"134";"53664";"11";"10";"1";"487716";"0";"0,2986425339366516";"7";"0,3141044372294286";"0,000015552246910179046";"0";"4";"4";"0";"16";"0,6666666865348816";"3015";"0";"7";"134";"53664";"10"
"63";"134";"59354";"11";"10";"1";"492452";"0";"0,26523333500778623";"8";"0,27571654040404137";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"5568";"0";"1";"134";"59354";"10"
"63";"134";"52789";"11";"10";"1";"487001";"0";"0,25679684840231504";"8";"0,2669773629148655";"0,0000166542021927893";"1";"1";"2";"0,0001857527576717709";"16";"0,5";"1591";"0";"2";"134";"52789";"10"
"63";"134";"59374";"11";"10";"1";"492465";"0";"0,270612349474763";"8";"0,281712292945959";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,3333333432674408";"5575";"0";"3";"134";"59374";"10"
"63";"134";"52835";"11";"10";"1";"487038";"0";"1";"1";"1";"0,000042099298213245186";"1";"1";"2";"0,00021609742799821104";"16";"0";"397";"0";"2";"134";"52835";"10"
"63";"134";"60400";"11";"10";"1";"493274";"0";"0,27570361860999426";"8";"0,2874109397546866";"0,000015552246910179046";"0";"2";"2";"0";"36";"0,5";"6049";"0";"2";"134";"60400";"10"
"63";"134";"60429";"11";"10";"1";"493297";"0";"0,2827763496143959";"8";"0,2959241973304419";"0,000015552246910179046";"0";"3";"3";"0";"36";"0,3333333432674408";"6063";"0";"3";"134";"60429";"10"
"63";"134";"52891";"11";"10";"1";"487084";"0";"0,2548877624909486";"8";"0,26389317279942615";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"2680";"0";"2";"134";"52891";"10"
"63";"134";"59494";"11";"10";"1";"492559";"0";"0,2652200120554551";"7";"0,2761823593073589";"0,000015552246910179046";"0";"1";"1";"0";"17";"0";"5629";"0";"1";"134";"59494";"10"
"63";"134";"52916";"11";"10";"1";"487105";"0";"0,28608582574772434";"7";"0,29906926406925927";"0,000017756157475399556";"1";"1";"2";"0,0001927139082221773";"16";"0,5";"2689";"0";"2";"134";"52916";"10"
"63";"134";"52926";"11";"10";"1";"487112";"45,04427031591986";"0,2814866161885464";"8";"0,2941301563246969";"0,00004305146948191899";"1";"4";"5";"0,001740521628529675";"18";"0,4166666567325592";"1043";"0";"5";"134";"52926";"10"
"63";"134";"60492";"11";"10";"1";"493354";"0";"0,22592101322151384";"8";"0,23229527417028162";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"6099";"0";"1";"134";"60492";"10"
"63";"134";"52933";"11";"10";"1";"487118";"9,982530309318898";"0,26152855515379664";"8";"0,2716795183982706";"0,000018196939588443657";"1";"1";"2";"0,0001857527576717709";"16";"0";"2100";"0";"2";"134";"52933";"10"
"63";"134";"52939";"11";"10";"1";"487122";"0";"0,2566470616827881";"8";"0,26636070526695926";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"2703";"0";"2";"134";"52939";"10"
"63";"134";"60534";"11";"10";"1";"493386";"0";"0,2913907284768212";"7";"0,3045035173160101";"0,000015552246910179046";"0";"3";"3";"0";"7";"0,8333333134651184";"6117";"0";"6";"134";"60534";"10"
"63";"134";"59557";"11";"10";"1";"492609";"0";"0,2570066173608408";"8";"0,2669030940661011";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"5664";"0";"2";"134";"59557";"10"
"63";"134";"53002";"11";"10";"1";"487175";"0";"0,29507097351067396";"7";"0,310215548340541";"0,000015552246910179046";"0";"3";"3";"0";"16";"0,5";"2730";"0";"3";"134";"53002";"10"
"63";"134";"59613";"11";"10";"1";"492650";"0";"0";"0";"0";"0,000028547742464832145";"1";"0";"1";"0,000602702984363885";"7";"0";"349";"0";"1";"134";"59613";"10"
"63";"134";"60588";"11";"10";"1";"493436";"0";"0";"0";"0";"0,000018196939588443657";"1";"0";"1";"0,0001857527576717709";"18";"0";"3747";"0";"1";"134";"60588";"10"
"63";"134";"53040";"11";"10";"1";"487205";"206,6751070908666";"0,2911818231952793";"7";"0,305016233766228";"0,000018196939588443657";"1";"2";"3";"0,0001857527576717709";"22";"0,5";"2748";"0";"3";"134";"53040";"10"
"63";"134";"59661";"11";"10";"1";"492685";"0";"0,27573241422528594";"8";"0,28755163239537873";"0,000015552246910179046";"0";"2";"2";"0";"36";"1";"5699";"0";"2";"134";"59661";"10"
"63";"134";"59666";"11";"10";"1";"492687";"0";"0,27147925343205304";"7";"0,2836656746031722";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"5700";"0";"1";"134";"59666";"10"
"63";"134";"60626";"11";"10";"1";"493471";"0";"0,2513447898319608";"8";"0,2598279671717207";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"2";"0,5";"6162";"0";"3";"134";"60626";"10"
"63";"134";"59699";"11";"10";"1";"492713";"0";"0";"0";"0";"0,00001885811275800981";"1";"0";"1";"0,0001857527576717709";"17";"0";"5715";"0";"1";"134";"59699";"10"
"63";"134";"59726";"11";"10";"1";"492736";"0";"0,2713536848596978";"8";"0,2824695616883096";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"5730";"0";"2";"134";"59726";"10"
"63";"134";"53125";"11";"10";"1";"487272";"0";"0,2927803038704669";"7";"0,30752299783549086";"0,000015552246910179046";"0";"2";"2";"0";"16";"1";"2789";"0";"2";"134";"53125";"10"
"63";"134";"52251";"11";"10";"1";"486558";"0";"0,296429373456097";"7";"0,31072646103895324";"0,000015552246910179046";"0";"4";"4";"0";"16";"0,5";"2377";"0";"5";"134";"52251";"10"
"63";"134";"59772";"11";"10";"1";"492766";"0";"0,2711681643132221";"8";"0,2824900136157458";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"5742";"0";"2";"134";"59772";"10"
"63";"134";"52279";"11";"10";"1";"486574";"0";"0,26232114467408585";"8";"0,27293673340548547";"0,000015552246910179046";"0";"2";"2";"0";"16";"0,5";"2388";"0";"2";"134";"52279";"10"
"63";"134";"59787";"11";"10";"1";"492775";"0";"0,24437656206609276";"8";"0,25283414502164814";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"5749";"0";"1";"134";"59787";"10"
"63";"134";"59789";"11";"10";"1";"492777";"0";"0,2416475972540046";"8";"0,24907174422800002";"0,000015552246910179046";"0";"1";"1";"0";"16";"0";"5751";"0";"1";"134";"59789";"10"
"63";"134";"59795";"11";"10";"1";"492782";"0";"0,2719406674907293";"7";"0,2830298520923501";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"5753";"0";"2";"134";"59795";"10"
"63";"134";"60727";"11";"10";"1";"493553";"0";"0,2947909106135894";"7";"0,3090697150072073";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"21";"0,699999988079071";"6208";"0";"12";"134";"60727";"10"
"63";"134";"60748";"11";"10";"1";"493565";"0";"0,28474356900177966";"7";"0,2976240079365018";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"7";"0,5";"6216";"0";"12";"134";"60748";"10"
"63";"134";"59858";"11";"10";"1";"492837";"0";"0,2916229499144072";"7";"0,30558651409815163";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,3333333432674408";"5784";"0";"5";"134";"59858";"10"
"63";"134";"59864";"11";"10";"1";"492844";"0";"0,28709694959491056";"7";"0,3007287157287094";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"21";"0,5";"5789";"0";"7";"134";"59864";"10"
"63";"134";"60829";"11";"10";"1";"493632";"8,344969919913655";"0,2718611597486868";"8";"0,2829934872225054";"0,00002556621670412067";"2";"3";"5";"0,0008192346508370958";"17";"0,5";"1043";"0";"9";"134";"60829";"10"
"63";"134";"59892";"11";"10";"1";"492862";"0";"0,29231024746719814";"7";"0,30629825036074343";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"21";"0,6000000238418579";"5799";"0";"6";"134";"59892";"10"
"63";"134";"60864";"11";"10";"1";"493654";"0";"0,28778546901400776";"7";"0,3007224025973966";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"36";"0,4166666567325592";"6265";"0";"6";"134";"60864";"10"
"63";"134";"59908";"11";"10";"1";"492875";"0";"0,28474356900177966";"7";"0,2976240079365018";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"5808";"0";"1";"134";"59908";"10"
"63";"134";"53290";"11";"10";"1";"487412";"0";"0";"0";"0";"0,000018675473416280702";"1";"0";"1";"0,00025452975931591855";"2";"0";"950";"0";"1";"134";"53290";"10"
"63";"134";"59939";"11";"10";"1";"492898";"44,16386967370225";"0,26520669044150885";"7";"0,2762865259740249";"0,000018196939588443657";"1";"1";"2";"0,0001857527576717709";"18";"0";"5587";"0";"2";"134";"59939";"10"
"63";"134";"59957";"11";"10";"1";"492912";"0";"0,2564725312090154";"8";"0,2656874549062077";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"17";"0,5";"5828";"0";"10";"134";"59957";"10"
"63";"134";"60914";"11";"10";"1";"493699";"0";"0,2750429754649164";"7";"0,2861282467532437";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"6292";"0";"1";"134";"60914";"10"
"63";"134";"52458";"11";"10";"1";"486727";"0";"0";"0";"0";"0,000019830299310813525";"1";"0";"1";"0,0009353205025465464";"16";"0";"726";"0";"1";"134";"52458";"10"
"63";"134";"53355";"11";"10";"1";"487461";"0";"0,2994215719632528";"7";"0,3150577200577112";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"16";"0,5714285969734192";"2888";"0";"9";"134";"53355";"10"
"63";"134";"60056";"11";"10";"1";"492984";"0";"0,2965563732374586";"7";"0,3104696055349506";"0,000040620185316455284";"2";"4";"6";"0,012937294280664693";"18";"0,75";"1043";"0";"15";"134";"60056";"10"
"63";"134";"52524";"11";"10";"1";"486780";"0";"0";"0";"0";"0,00001713054771052753";"1";"0";"1";"0,000503731905444924";"16";"0";"154";"0";"1";"134";"52524";"10"
"63";"134";"60144";"11";"10";"1";"493054";"0";"0,2687296416938111";"8";"0,2792417478354967";"0,000015552246910179046";"0";"2";"2";"0";"18";"0,5";"5908";"0";"2";"134";"60144";"10"
"63";"134";"60150";"11";"10";"1";"493057";"0";"0";"0";"0";"0,000022239733544102934";"2";"0";"2";"0,00044077335775209037";"16";"0";"76";"0";"2";"134";"60150";"10"
"63";"134";"53543";"11";"10";"1";"487612";"0";"0,28636511552229094";"7";"0,30040178571428056";"0,000015552246910179046";"0";"6";"6";"0";"16";"0,5";"2962";"0";"7";"134";"53543";"10"
"63";"134";"53548";"11";"10";"1";"487616";"0";"0,28680065181966324";"7";"0,2997515331890281";"0,000015552246910179046";"0";"3";"3";"0";"16";"0,6666666865348816";"2965";"0";"5";"134";"53548";"10"
"63";"134";"59194";"11";"10";"1";"492329";"0";"0,27147925343205304";"7";"0,2836656746031722";"0,000017205179834094426";"2";"2";"4";"0,0003925162497013022";"18";"0,5";"5471";"0";"4";"134";"59194";"10"
"63";"134";"53553";"11";"10";"1";"487622";"114,77456559848892";"0,2622323779245939";"8";"0,2726853480547381";"0,00004656103773021379";"1";"2";"3";"0,0021807783856375622";"16";"0";"1043";"0";"3";"134";"53553";"10"
"63";"134";"53573";"11";"10";"1";"487633";"0";"0";"0";"0";"0,000019942050055001573";"1";"0";"1";"0,00026573581531670143";"16";"0";"594";"0";"1";"134";"53573";"10"
"63";"134";"55398";"11";"10";"1";"489207";"0";"0,27638190954773867";"8";"0,2884873286435758";"0,000015552246910179046";"0";"2";"2";"0";"18";"1";"3791";"0";"2";"134";"55398";"10"
"63";"134";"55406";"11";"10";"1";"489214";"0";"0,280970625798212";"8";"0,29311485389609987";"0,000015552246910179046";"0";"2";"2";"0";"18";"0,5";"3798";"0";"3";"134";"55406";"10"
"63";"134";"54457";"11";"10";"1";"488408";"0";"0,2575358501609599";"8";"0,26757463023088335";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"16";"0,5";"3372";"0";"7";"134";"54457";"10"
"63";"134";"54459";"11";"10";"1";"488411";"0";"0,29191310596429165";"7";"0,3053245687595176";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,1666666716337204";"3375";"0";"4";"134";"54459";"10"
"63";"134";"62171";"11";"10";"1";"494511";"0";"0,23622857654271268";"8";"0,2431615836332701";"0,000017476643564385323";"2";"2";"4";"0,0004085930846752913";"7";"1";"1043";"0";"6";"134";"62171";"10"
"63";"134";"61222";"11";"10";"1";"493971";"0";"0,27420946051196843";"8";"0,2858971064282527";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"18";"0,25";"6457";"0";"9";"134";"61222";"10"
"63";"134";"61237";"11";"10";"1";"493986";"0";"0";"0";"0";"0,000024033896935009265";"1";"0";"1";"0,001092970657202156";"17";"0";"144";"0";"1";"134";"61237";"10"
"63";"134";"54503";"11";"10";"1";"488456";"0";"0,2563355665598602";"8";"0,26619656385281776";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"18";"0,5";"3396";"0";"4";"134";"54503";"10"
"63";"134";"55476";"11";"10";"1";"489271";"0";"0,2977667493796526";"7";"0,3123173701298622";"0,000015552246910179046";"0";"4";"4";"0";"18";"0,6666666865348816";"3821";"0";"5";"134";"55476";"10"
"63";"134";"61260";"11";"10";"1";"494011";"0";"0,273376825100963";"7";"0,2851952561327528";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"6486";"0";"1";"134";"61260";"10"
"63";"134";"54507";"11";"10";"1";"488460";"0";"0";"0";"0";"0,00001686895373500628";"1";"0";"1";"0,0006440197120790315";"16";"0";"205";"0";"1";"134";"54507";"10"
"63";"134";"55486";"11";"10";"1";"489278";"0";"0,27548252477829943";"8";"0,2879403702401214";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,1666666716337204";"3827";"0";"3";"134";"55486";"10"
"63";"134";"62255";"11";"10";"1";"494561";"0";"0,2715630303965437";"7";"0,2828652597402577";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"36";"0,3333333432674408";"6789";"0";"12";"134";"62255";"10"
"63";"134";"62290";"11";"10";"1";"494579";"0";"0,28035894440609566";"7";"0,29395788239537735";"0,000015552246910179046";"0";"2";"2";"0";"7";"1";"6800";"0";"2";"134";"62290";"10"
"63";"134";"61341";"11";"10";"1";"494083";"0";"0,2901736645416575";"7";"0,3048336038960971";"0,000015552246910179046";"0";"2";"2";"0";"36";"1";"6535";"0";"2";"134";"61341";"10"
"63";"134";"61365";"11";"10";"1";"494099";"0";"0,23106889608684233";"8";"0,23764534228164402";"0,00002510522875778455";"1";"1";"2";"0,00022285260805095854";"18";"0";"1043";"0";"6";"134";"61365";"10"
"63";"134";"61372";"11";"10";"1";"494103";"660,3497859501208";"0,2976935656685276";"7";"0,3124459899511914";"0,00004105745931492325";"3";"7";"10";"0,0013431991276387054";"18";"0,3928571343421936";"1043";"0";"13";"134";"61372";"10"
"63";"134";"61381";"11";"10";"1";"494109";"0";"0,28068683217266494";"7";"0,29347132034631535";"0,000015552246910179046";"0";"3";"3";"0";"7";"0,6666666865348816";"6550";"0";"3";"134";"61381";"10"
"63";"134";"54662";"11";"10";"1";"488593";"8,952005292218601";"0,26611886878056157";"8";"0,2770850810489003";"0,000018823189098714236";"1";"1";"2";"0,0004822233825785108";"18";"0";"1043";"0";"2";"134";"54662";"10"
"63";"134";"61392";"11";"10";"1";"494115";"0";"0,25748561396664393";"8";"0,2669397095959612";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"6554";"0";"1";"134";"61392";"10"
"63";"134";"53819";"11";"10";"1";"487853";"0";"0,2639208237528741";"7";"0,27467126623376764";"0,000015552246910179046";"0";"1";"1";"0";"16";"0";"3096";"0";"1";"134";"53819";"10"
"63";"134";"62404";"11";"10";"1";"494637";"0";"0";"0";"0";"0,00001906266940685933";"1";"0";"1";"0,00024333605783724164";"16";"0";"696";"0";"1";"134";"62404";"10"
"63";"134";"54678";"11";"10";"1";"488607";"0";"0,27450878469695394";"8";"0,2865359645088843";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,1666666716337204";"3482";"0";"3";"134";"54678";"10"
"63";"134";"62420";"11";"10";"1";"494647";"0";"0,2926504822081809";"7";"0,306906114718607";"0,000015552246910179046";"0";"3";"3";"0";"17";"0,1666666716337204";"6844";"0";"3";"134";"62420";"10"
"63";"134";"62438";"11";"10";"1";"494657";"0";"0,2715865260992543";"7";"0,28330763473728626";"0,000015552246910179046";"0";"3";"3";"0";"36";"0";"6853";"0";"3";"134";"62438";"10"
"63";"134";"62474";"11";"10";"1";"494675";"0";"0,27113073842045804";"8";"0,28235412157287004";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"6863";"0";"2";"134";"62474";"10"
"63";"134";"53882";"11";"10";"1";"487910";"365,3290961215418";"0,2839393287435456";"7";"0,29683381592833624";"0,00003144295042693096";"2";"2";"4";"0,0006841730483176274";"16";"0,1666666716337204";"1043";"0";"4";"134";"53882";"10"
"63";"134";"61497";"11";"10";"1";"494171";"0";"0,29035627886518584";"7";"0,3043719172955996";"0,000015552246910179046";"0";"2";"2";"0";"5";"0";"6585";"0";"5";"134";"61497";"10"
"63";"134";"62484";"11";"10";"1";"494683";"0";"0,28155495120780677";"8";"0,2944374549062001";"0,000015552246910179046";"0";"3";"3";"0";"7";"0,5";"6866";"0";"4";"134";"62484";"10"
"63";"134";"53892";"11";"10";"1";"487919";"0";"0,2221287336979386";"9";"0,22824660293411267";"0,000015552246910179046";"0";"1";"1";"0";"16";"0";"3129";"0";"1";"134";"53892";"10"
"63";"134";"54786";"11";"10";"1";"488681";"0";"0,27935029892598273";"7";"0,2913316197691164";"0,000015552246910179046";"0";"2";"2";"0";"17";"0";"3521";"0";"2";"134";"54786";"10"
"63";"134";"62501";"11";"10";"1";"494695";"0";"0,285729747280697";"7";"0,2987224927849864";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"6873";"0";"2";"134";"62501";"10"
"63";"134";"61533";"11";"10";"1";"494187";"0";"0,2801655523718561";"7";"0,29364222582972066";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"7";"0,5";"6595";"0";"8";"134";"61533";"10"
"63";"134";"62524";"11";"10";"1";"494705";"0";"0,28353560305015574";"8";"0,2963850559163015";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"18";"0,30000001192092896";"6878";"0";"7";"134";"62524";"10"
"63";"134";"61572";"11";"10";"1";"494201";"0";"0,29084499283904375";"7";"0,30447510822510065";"0,000015552246910179046";"0";"2";"2";"0";"18";"1";"6603";"0";"4";"134";"61572";"10"
