"id_user_source";"id_user_dest";"user_source_profile_1";"user_dest_profile_1";"user_source_profile_2";"user_dest_profile_2"
"9378";"9285";"4";"1";"4";"1"
"1142";"1725";"4";"4";"4";"4"
"15537";"13438";"1";"4";"4";"4"
"5514";"15784";"4";"1";"4";"4"
"3338";"2308";"4";"4";"4";"4"
"1300";"55";"1";"4";"1";"4"
"1003";"5224";"4";"1";"4";"1"
"639";"513";"4";"4";"4";"4"
"19271";"2688";"4";"4";"4";"4"
"7407";"7407";"4";"4";"4";"4"
"5072";"83";"4";"4";"4";"4"
"2688";"12498";"4";"4";"4";"4"
"3477";"1067";"4";"1";"4";"4"
"4605";"4090";"4";"4";"4";"4"
"10337";"20793";"4";"4";"4";"4"
"110";"395";"4";"4";"4";"4"
"3244";"11009";"4";"1";"4";"1"
"14312";"14915";"4";"1";"4";"1"
"1300";"67";"1";"4";"1";"4"
"6045";"534";"4";"4";"4";"4"
"17811";"9696";"1";"4";"1";"4"
"16099";"16099";"4";"4";"4";"4"
"4405";"2515";"4";"4";"4";"4"
"15615";"17179";"1";"4";"4";"4"
"8183";"16878";"1";"1";"1";"1"
"12535";"2308";"1";"4";"1";"4"
"2798";"2798";"4";"4";"4";"4"
"19906";"2688";"4";"4";"4";"4"
"10456";"6601";"4";"4";"4";"4"
"4364";"10922";"1";"4";"1";"4"
"500";"7930";"4";"4";"4";"4"
"16426";"10456";"4";"4";"4";"4"
"11829";"2688";"1";"4";"4";"4"
"369";"470";"4";"4";"4";"4"
"11638";"11756";"4";"4";"4";"4"
"3244";"384";"4";"4";"4";"4"
"7594";"7594";"1";"1";"1";"1"
"13390";"1187";"4";"4";"4";"4"
"10622";"5781";"4";"4";"4";"4"
"21211";"11868";"4";"4";"4";"4"
"2227";"414";"4";"4";"4";"4"
"5505";"8087";"4";"4";"4";"4"
"2264";"3150";"4";"4";"4";"4"
"3989";"3473";"1";"4";"1";"4"
"8751";"3244";"4";"4";"4";"4"
"10128";"9696";"4";"4";"4";"4"
"3180";"1200";"4";"4";"4";"4"
"16489";"12802";"4";"4";"4";"4"
"4496";"3473";"1";"4";"1";"4"
"9954";"2076";"1";"4";"1";"4"
"4038";"3490";"1";"1";"1";"4"
"10622";"5799";"4";"4";"4";"4"
"24";"212";"4";"4";"4";"4"
"24";"211";"4";"4";"4";"4"
"7778";"6601";"1";"4";"1";"4"
"10622";"3244";"4";"4";"4";"4"
"3634";"3054";"4";"4";"4";"4"
"14891";"14891";"1";"1";"1";"1"
"860";"13438";"4";"4";"4";"4"
"4585";"4575";"1";"4";"1";"4"
"3678";"3678";"4";"4";"4";"4"
"10355";"2683";"4";"4";"4";"4"
"9378";"14097";"4";"1";"4";"1"
"17077";"19271";"4";"4";"4";"4"
"556";"556";"4";"4";"4";"4"
"6799";"13056";"4";"4";"4";"4"
"580";"425";"4";"4";"4";"4"
"2688";"12505";"4";"1";"4";"4"
"15988";"16408";"4";"4";"4";"4"
"2576";"8894";"4";"1";"4";"1"
"11069";"11069";"4";"4";"4";"4"
"369";"502";"4";"4";"4";"4"
"6877";"6877";"4";"4";"4";"4"
"10490";"2248";"4";"4";"4";"4"
"10490";"18838";"4";"1";"4";"1"
"639";"495";"4";"4";"4";"4"
"346";"404";"4";"4";"4";"4"
"1121";"1647";"4";"4";"4";"4"
"8751";"19439";"4";"4";"4";"4"
"6860";"1437";"1";"4";"4";"4"
"6855";"3516";"1";"4";"1";"4"
"4430";"4784";"1";"1";"1";"1"
"9985";"13889";"4";"4";"4";"4"
"607";"495";"4";"4";"4";"4"
"110";"291";"4";"4";"4";"4"
"6997";"5817";"1";"1";"1";"1"
"3244";"3903";"4";"4";"4";"4"
"3961";"83";"4";"4";"4";"4"
"7576";"6";"1";"4";"1";"4"
"228";"160";"4";"4";"4";"4"
"9710";"2689";"4";"4";"4";"4"
"6304";"104";"4";"4";"4";"4"
"3111";"2316";"1";"4";"1";"4"
"6920";"3516";"1";"4";"1";"4"
"2464";"7388";"4";"1";"4";"1"
"2688";"6304";"4";"4";"4";"4"
"534";"4267";"4";"4";"4";"4"
"13171";"2076";"1";"4";"1";"4"
"4994";"15325";"4";"4";"4";"4"
"2904";"2308";"4";"4";"4";"4"
"20255";"3516";"4";"4";"4";"4"
"7281";"2714";"1";"4";"1";"4"
"8812";"2425";"1";"4";"1";"4"
"7847";"3372";"1";"4";"1";"4"
"9320";"9320";"1";"1";"1";"1"
"11595";"13376";"4";"4";"4";"4"
"1121";"1666";"4";"4";"4";"4"
"2515";"7372";"4";"4";"4";"4"
"3382";"867";"4";"4";"4";"4"
"2076";"8109";"4";"4";"4";"4"
"384";"6632";"4";"1";"4";"1"
"8019";"8181";"4";"4";"4";"4"
"10922";"14454";"4";"1";"4";"1"
"6811";"6811";"1";"1";"1";"1"
"6014";"4820";"1";"4";"4";"4"
"10942";"12435";"4";"1";"4";"1"
"14784";"3473";"1";"4";"1";"4"
"12699";"12699";"1";"1";"1";"1"
"10892";"9483";"4";"4";"4";"4"
"6121";"7303";"1";"4";"1";"4"
"4499";"4405";"4";"4";"4";"4"
"7281";"10892";"1";"4";"1";"4"
"16093";"867";"1";"4";"1";"4"
"16894";"5781";"1";"4";"1";"4"
"6352";"4575";"1";"4";"4";"4"
"9262";"2688";"1";"4";"1";"4"
"228";"110";"4";"4";"4";"4"
"3963";"791";"4";"4";"4";"4"
"16408";"7336";"4";"4";"4";"4"
"7629";"8751";"4";"4";"4";"4"
"737";"9285";"4";"1";"4";"1"
"7206";"1348";"4";"4";"4";"4"
"14262";"2076";"1";"4";"4";"4"
"772";"772";"4";"4";"4";"4"
"384";"6601";"4";"4";"4";"4"
"3490";"104";"1";"4";"4";"4"
"220";"3516";"4";"4";"4";"4"
"867";"10774";"4";"4";"4";"4"
"16199";"16063";"1";"4";"1";"4"
"83";"5229";"4";"4";"4";"4"
"627";"767";"4";"1";"4";"4"
"2683";"2980";"4";"1";"4";"1"
"16176";"867";"1";"4";"1";"4"
"9378";"9242";"4";"4";"4";"4"
"7407";"7359";"4";"4";"4";"4"
"16023";"2248";"1";"4";"1";"4"
"3652";"14928";"4";"4";"4";"4"
"3054";"425";"4";"4";"4";"4"
"2248";"9124";"4";"4";"4";"4"
"9378";"9237";"4";"4";"4";"4"
"513";"1835";"4";"4";"4";"4"
"1121";"1694";"4";"4";"4";"4"
"17179";"6466";"4";"1";"4";"1"
"112";"1348";"4";"4";"4";"4"
"83";"7878";"4";"4";"4";"4"
"5004";"5896";"1";"4";"4";"4"
"4585";"4502";"1";"4";"1";"4"
"19238";"17179";"4";"4";"4";"4"
"5326";"6601";"4";"4";"4";"4"
"18722";"18722";"1";"1";"4";"4"
"7153";"7153";"4";"4";"4";"4"
"18359";"8751";"1";"4";"1";"4"
"7790";"6";"4";"4";"4";"4"
"439";"2076";"4";"4";"4";"4"
"867";"2575";"4";"4";"4";"4"
"4103";"3473";"4";"4";"4";"4"
"7076";"11595";"4";"4";"4";"4"
"737";"470";"4";"4";"4";"4"
"607";"404";"4";"4";"4";"4"
"21732";"21732";"1";"1";"1";"1"
"21122";"21122";"1";"1";"4";"4"
"9638";"4405";"4";"4";"4";"4"
"1245";"3473";"4";"4";"4";"4"
"737";"468";"4";"4";"4";"4"
"12786";"8751";"4";"4";"4";"4"
"1245";"3477";"4";"4";"4";"4"
"9237";"5229";"4";"4";"4";"4"
"3234";"2248";"4";"4";"4";"4"
"5069";"3965";"4";"4";"4";"4"
"20246";"12802";"4";"4";"4";"4"
"20779";"2688";"1";"4";"1";"4"
"2683";"2910";"4";"1";"4";"4"
"8109";"14422";"4";"1";"4";"4"
"867";"2563";"4";"4";"4";"4"
"152";"2688";"4";"4";"4";"4"
"2683";"2917";"4";"1";"4";"4"
"2316";"1615";"4";"4";"4";"4"
"2316";"1613";"4";"4";"4";"4"
"15566";"6123";"4";"4";"4";"4"
"2110";"1814";"4";"4";"4";"4"
"1572";"2171";"4";"4";"4";"4"
"9301";"9483";"4";"4";"4";"4"
"1186";"366";"1";"4";"1";"4"
"1572";"2174";"4";"4";"4";"4"
"4558";"4558";"4";"4";"4";"4"
"4995";"5707";"4";"4";"4";"4"
"9696";"2308";"4";"4";"4";"4"
"8751";"5917";"4";"4";"4";"4"
"2316";"1621";"4";"1";"4";"1"
"534";"4259";"4";"4";"4";"4"
"12281";"2076";"4";"4";"4";"4"
"7113";"7113";"1";"1";"1";"1"
"2082";"3180";"4";"4";"4";"4"
"5781";"5781";"4";"4";"4";"4"
"3516";"15115";"4";"1";"4";"1"
"1572";"2183";"4";"4";"4";"4"
"15717";"15325";"1";"4";"4";"4"
"10080";"2308";"1";"4";"4";"4"
"6888";"6601";"1";"4";"4";"4"
"12";"515";"4";"1";"4";"1"
"2781";"384";"4";"4";"4";"4"
"4395";"4395";"4";"4";"4";"4"
"9985";"1348";"4";"4";"4";"4"
"1181";"2076";"4";"4";"4";"4"
"12460";"7372";"4";"4";"4";"4"
"4030";"3961";"4";"4";"4";"4"
"10279";"7878";"4";"4";"4";"4"
"534";"6848";"4";"4";"4";"4"
"3912";"1039";"4";"4";"4";"4"
"8619";"2076";"1";"4";"1";"4"
"8181";"11215";"4";"1";"4";"4"
"878";"878";"4";"4";"4";"4"
"2541";"10922";"4";"4";"4";"4"
"3430";"2248";"4";"4";"4";"4"
"2076";"8181";"4";"4";"4";"4"
"1531";"1531";"4";"4";"4";"4"
"3834";"110";"4";"4";"4";"4"
"1531";"146";"4";"4";"4";"4"
"5465";"5463";"1";"4";"1";"4"
"9033";"4405";"4";"4";"4";"4"
"1577";"2076";"4";"4";"4";"4"
"5465";"5465";"1";"1";"1";"1"
"737";"425";"4";"4";"4";"4"
"2234";"2308";"4";"4";"4";"4"
"2316";"1606";"4";"4";"4";"4"
"7137";"2076";"4";"4";"4";"4"
"19238";"20771";"4";"1";"4";"4"
"6464";"3473";"1";"4";"1";"4"
"2688";"6394";"4";"1";"4";"4"
"4995";"5743";"4";"1";"4";"1"
"867";"2526";"4";"1";"4";"1"
"13488";"1437";"1";"4";"1";"4"
"867";"2520";"4";"4";"4";"4"
"3652";"14984";"4";"1";"4";"1"
"1531";"1548";"4";"1";"4";"1"
"6572";"6956";"4";"4";"4";"4"
"1303";"160";"4";"4";"4";"4"
"17527";"5678";"4";"1";"4";"1"
"12930";"18006";"1";"4";"1";"4"
"1335";"1572";"4";"4";"4";"4"
"9160";"14824";"4";"1";"4";"1"
"10879";"6601";"1";"4";"1";"4"
"14917";"1478";"4";"4";"4";"4"
"3162";"2076";"4";"4";"4";"4"
"13928";"15325";"1";"4";"1";"4"
"87";"4575";"4";"4";"4";"4"
"17077";"906";"4";"4";"4";"4"
"7061";"2997";"4";"4";"4";"4"
"9529";"10176";"4";"1";"4";"1"
"12460";"7336";"4";"4";"4";"4"
"1121";"1615";"4";"4";"4";"4"
"5781";"16803";"4";"4";"4";"4"
"3903";"10942";"4";"4";"4";"4"
"2174";"1572";"4";"4";"4";"4"
"7097";"6995";"1";"4";"4";"4"
"4130";"13376";"4";"4";"4";"4"
"2161";"1504";"1";"4";"4";"4"
"5707";"1437";"4";"4";"4";"4"
"83";"211";"4";"4";"4";"4"
"2000";"737";"4";"4";"4";"4"
"5896";"2688";"4";"4";"4";"4"
"1121";"55";"4";"4";"4";"4"
"11226";"12239";"1";"4";"1";"4"
"425";"13033";"4";"4";"4";"4"
"2688";"14116";"4";"1";"4";"1"
"9696";"9237";"4";"4";"4";"4"
"142";"5917";"4";"4";"4";"4"
"3530";"3655";"1";"4";"1";"4"
"1709";"6";"4";"4";"4";"4"
"3037";"3473";"4";"4";"4";"4"
"6102";"5679";"1";"4";"1";"4"
"6401";"14722";"1";"1";"1";"1"
"1121";"67";"4";"4";"4";"4"
"1121";"66";"4";"4";"4";"4"
"4188";"4190";"1";"4";"1";"4"
"5072";"6601";"4";"4";"4";"4"
"7835";"1572";"4";"4";"4";"4"
"1829";"6";"4";"4";"4";"4"
"179";"2316";"4";"4";"4";"4"
"18819";"1187";"4";"4";"4";"4"
"12802";"2688";"4";"4";"4";"4"
"7336";"21430";"4";"4";"4";"4"
"3219";"867";"1";"4";"4";"4"
"15705";"2248";"1";"4";"4";"4"
"14928";"18444";"4";"1";"4";"1"
"11034";"867";"4";"4";"4";"4"
"3962";"9231";"4";"1";"4";"1"
"5201";"13075";"1";"4";"1";"4"
"4405";"2611";"4";"4";"4";"4"
"16142";"9242";"1";"4";"1";"4"
"1829";"1835";"4";"4";"4";"4"
"11439";"10997";"4";"1";"4";"4"
"13155";"16408";"1";"4";"1";"4"
"11198";"10795";"4";"4";"4";"4"
"6102";"5654";"1";"4";"1";"4"
"1200";"1655";"4";"4";"4";"4"
"8681";"8470";"1";"4";"1";"4"
"11125";"15325";"4";"4";"4";"4"
"17474";"1039";"4";"4";"4";"4"
"1200";"1658";"4";"4";"4";"4"
"83";"240";"4";"4";"4";"4"
"8835";"3473";"4";"4";"4";"4"
"9838";"6566";"4";"1";"4";"1"
"15133";"2076";"1";"4";"4";"4"
"12053";"104";"1";"4";"4";"4"
"55";"6601";"4";"4";"4";"4"
"1769";"7499";"4";"4";"4";"4"
"1829";"1829";"4";"4";"4";"4"
"18831";"18831";"4";"4";"4";"4"
"2611";"2611";"4";"4";"4";"4"
"2688";"4920";"4";"4";"4";"4"
"220";"3054";"4";"4";"4";"4"
"84";"5458";"4";"4";"4";"4"
"6885";"7588";"4";"4";"4";"4"
"6";"2985";"4";"4";"4";"4"
"12239";"9529";"4";"4";"4";"4"
"9066";"6601";"4";"4";"4";"4"
"6601";"294";"4";"1";"4";"4"
"6215";"6572";"4";"4";"4";"4"
"867";"15325";"4";"4";"4";"4"
"2308";"9800";"4";"4";"4";"4"
"1795";"1533";"4";"4";"4";"4"
"1121";"28";"4";"4";"4";"4"
"919";"6";"4";"4";"4";"4"
"5486";"4286";"4";"4";"4";"4"
"12070";"9529";"1";"4";"1";"4"
"2878";"384";"1";"4";"4";"4"
"5902";"6601";"1";"4";"4";"4"
"366";"2367";"4";"4";"4";"4"
"4313";"4714";"4";"4";"4";"4"
"1184";"110";"4";"4";"4";"4"
"14512";"10238";"1";"4";"1";"4"
"13889";"13214";"4";"4";"4";"4"
"8041";"2076";"4";"4";"4";"4"
"1245";"3961";"4";"4";"4";"4"
"17533";"17533";"1";"1";"1";"1"
"6235";"11198";"4";"4";"4";"4"
"13056";"13056";"4";"4";"4";"4"
"12180";"9231";"4";"1";"4";"1"
"2575";"1437";"4";"4";"4";"4"
"321";"15325";"4";"4";"4";"4"
"2669";"2076";"4";"4";"4";"4"
"110";"3349";"4";"1";"4";"4"
"8374";"1437";"1";"4";"1";"4"
"4612";"2316";"1";"4";"1";"4"
"1121";"42";"4";"4";"4";"4"
"3516";"7265";"4";"4";"4";"4"
"15857";"12802";"1";"4";"1";"4"
"7416";"6601";"1";"4";"1";"4"
"4159";"13383";"4";"4";"4";"4"
"10966";"3516";"4";"4";"4";"4"
"5805";"6601";"4";"4";"4";"4"
"17881";"9237";"4";"4";"4";"4"
"4328";"7115";"4";"4";"4";"4"
"11234";"1187";"4";"4";"4";"4"
"8079";"4405";"4";"4";"4";"4"
"14994";"15957";"4";"1";"4";"1"
"700";"7906";"4";"4";"4";"4"
"285";"741";"4";"4";"4";"4"
"1245";"3965";"4";"4";"4";"4"
"5139";"2798";"4";"4";"4";"4"
"867";"17978";"4";"1";"4";"1"
"15023";"2308";"1";"4";"4";"4"
"13271";"9696";"4";"4";"4";"4"
"83";"208";"4";"4";"4";"4"
"3169";"10922";"1";"4";"4";"4"
"15339";"104";"1";"4";"1";"4"
"6956";"426";"4";"4";"4";"4"
"1398";"107";"1";"4";"1";"4"
"2688";"2300";"4";"4";"4";"4"
"366";"2334";"4";"4";"4";"4"
"15531";"12802";"4";"4";"4";"4"
"10206";"13782";"4";"1";"4";"4"
"639";"676";"4";"4";"4";"4"
"2316";"3020";"4";"4";"4";"4"
"5094";"5417";"4";"4";"4";"4"
"2316";"3026";"4";"1";"4";"1"
"2903";"2903";"1";"1";"1";"1"
"6571";"2367";"1";"4";"1";"4"
"1121";"3405";"4";"1";"4";"4"
"2689";"9112";"4";"1";"4";"1"
"7078";"6601";"1";"4";"4";"4"
"12460";"5659";"4";"4";"4";"4"
"2903";"2904";"1";"4";"1";"4"
"1322";"7878";"4";"4";"4";"4"
"6182";"2076";"1";"4";"1";"4"
"3180";"8181";"4";"4";"4";"4"
"4405";"2688";"4";"4";"4";"4"
"545";"953";"4";"4";"4";"4"
"9347";"7224";"4";"4";"4";"4"
"10979";"3244";"1";"4";"1";"4"
"19381";"2714";"4";"4";"4";"4"
"9242";"10456";"4";"4";"4";"4"
"2688";"2308";"4";"4";"4";"4"
"1643";"4206";"4";"4";"4";"4"
"1170";"42";"4";"4";"4";"4"
"6877";"6910";"4";"1";"4";"4"
"2563";"8529";"4";"1";"4";"1"
"1615";"1308";"4";"4";"4";"4"
"9378";"18887";"4";"4";"4";"4"
"15717";"13718";"1";"4";"4";"4"
"19451";"19420";"4";"1";"4";"4"
"1615";"3974";"4";"4";"4";"4"
"366";"2316";"4";"4";"4";"4"
"3516";"534";"4";"4";"4";"4"
"2688";"2316";"4";"4";"4";"4"
"2688";"2315";"4";"4";"4";"4"
"6877";"6908";"4";"1";"4";"1"
"2588";"1187";"4";"4";"4";"4"
"4405";"12985";"4";"1";"4";"1"
"6870";"2576";"1";"4";"1";"4"
"18213";"9242";"1";"4";"1";"4"
"7042";"7042";"1";"1";"1";"1"
"4798";"2248";"4";"4";"4";"4"
"9838";"10456";"4";"4";"4";"4"
"321";"2689";"4";"4";"4";"4"
"366";"2308";"4";"4";"4";"4"
"10687";"13037";"4";"1";"4";"1"
"1615";"3965";"4";"4";"4";"4"
"11248";"867";"1";"4";"1";"4"
"7942";"2688";"4";"4";"4";"4"
"5246";"6168";"1";"1";"1";"1"
"8432";"10797";"4";"1";"4";"1"
"2857";"4088";"4";"4";"4";"4"
"4630";"6758";"4";"4";"4";"4"
"3473";"17179";"4";"4";"4";"4"
"3504";"3490";"1";"1";"1";"4"
"3014";"11034";"1";"4";"1";"4"
"6956";"7359";"4";"4";"4";"4"
"16894";"16408";"1";"4";"1";"4"
"16725";"17527";"1";"4";"1";"4"
"11198";"10774";"4";"4";"4";"4"
"460";"1121";"4";"4";"4";"4"
"10128";"2714";"4";"4";"4";"4"
"11125";"8252";"4";"4";"4";"4"
"724";"731";"4";"4";"4";"4"
"5063";"3965";"4";"4";"4";"4"
"7061";"9954";"4";"1";"4";"1"
"11829";"425";"1";"4";"4";"4"
"3077";"500";"1";"4";"4";"4"
"14914";"10409";"4";"4";"4";"4"
"15705";"16408";"1";"4";"4";"4"
"10677";"4405";"1";"4";"1";"4"
"5514";"11081";"4";"4";"4";"4"
"772";"16325";"4";"4";"4";"4"
"1837";"148";"4";"4";"4";"4"
"13155";"9378";"1";"4";"1";"4"
"4820";"83";"4";"4";"4";"4"
"6601";"5654";"4";"4";"4";"4"
"3757";"3859";"1";"4";"1";"4"
"2316";"5659";"4";"4";"4";"4"
"404";"792";"4";"4";"4";"4"
"19111";"7336";"1";"4";"1";"4"
"2316";"5654";"4";"4";"4";"4"
"768";"2316";"4";"4";"4";"4"
"15151";"12042";"1";"4";"4";"4"
"607";"2316";"4";"4";"4";"4"
"791";"3965";"4";"4";"4";"4"
"14994";"13390";"4";"4";"4";"4"
"11175";"11175";"4";"4";"4";"4"
"562";"11388";"4";"4";"4";"4"
"2585";"2585";"1";"1";"1";"1"
"2688";"2367";"4";"4";"4";"4"
"791";"3963";"4";"4";"4";"4"
"2936";"425";"1";"4";"1";"4"
"3504";"3473";"1";"4";"1";"4"
"7499";"227";"4";"4";"4";"4"
"3105";"2076";"1";"4";"1";"4"
"7336";"21442";"4";"1";"4";"1"
"9859";"9529";"1";"4";"4";"4"
"2248";"4405";"4";"4";"4";"4"
"3159";"285";"4";"4";"4";"4"
"17770";"17770";"1";"1";"1";"1"
"3834";"5142";"4";"4";"4";"4"
"724";"724";"4";"4";"4";"4"
"8421";"8087";"1";"4";"1";"4"
"14994";"13383";"4";"4";"4";"4"
"4894";"6465";"4";"4";"4";"4"
"675";"675";"4";"4";"4";"4"
"19487";"1039";"4";"4";"4";"4"
"13019";"13019";"1";"1";"1";"1"
"4669";"4986";"1";"1";"1";"4"
"321";"2646";"4";"4";"4";"4"
"1615";"1348";"4";"4";"4";"4"
"1200";"1606";"4";"4";"4";"4"
"534";"8262";"4";"4";"4";"4"
"9742";"9033";"4";"4";"4";"4"
"3409";"8751";"4";"4";"4";"4"
"439";"2689";"4";"4";"4";"4"
"9160";"14722";"4";"1";"4";"1"
"4630";"13271";"4";"4";"4";"4"
"67";"70";"4";"4";"4";"4"
"171";"66";"4";"4";"4";"4"
"171";"67";"4";"4";"4";"4"
"6956";"14800";"4";"4";"4";"4"
"6601";"5679";"4";"4";"4";"4"
"67";"78";"4";"4";"4";"4"
"171";"64";"4";"4";"4";"4"
"92";"27";"1";"4";"4";"4"
"3473";"6995";"4";"4";"4";"4"
"460";"1204";"4";"4";"4";"4"
"1848";"688";"4";"4";"4";"4"
"460";"1200";"4";"4";"4";"4"
"607";"366";"4";"4";"4";"4"
"1021";"2316";"4";"4";"4";"4"
"2688";"104";"4";"4";"4";"4"
"4520";"4394";"1";"4";"4";"4"
"15285";"5514";"1";"4";"4";"4"
"4394";"55";"4";"4";"4";"4"
"2308";"7150";"4";"1";"4";"1"
"5654";"1886";"4";"4";"4";"4"
"67";"84";"4";"4";"4";"4"
"67";"83";"4";"4";"4";"4"
"13209";"5781";"4";"4";"4";"4"
"195";"47";"4";"4";"4";"4"
"2688";"2270";"4";"4";"4";"4"
"1021";"2308";"4";"4";"4";"4"
"332";"332";"4";"4";"4";"4"
"460";"1211";"4";"1";"4";"1"
"87";"4088";"4";"4";"4";"4"
"3473";"4328";"4";"4";"4";"4"
"10954";"3244";"4";"4";"4";"4"
"2308";"7157";"4";"4";"4";"4"
"15006";"867";"4";"4";"4";"4"
"4159";"7942";"4";"4";"4";"4"
"17408";"16408";"1";"4";"4";"4"
"20973";"9696";"1";"4";"1";"4"
"4394";"67";"4";"4";"4";"4"
"14290";"9242";"1";"4";"1";"4"
"13271";"13872";"4";"1";"4";"1"
"7878";"9496";"4";"1";"4";"1"
"18467";"11198";"1";"4";"1";"4"
"10128";"11198";"4";"4";"4";"4"
"4615";"3473";"4";"4";"4";"4"
"979";"18143";"4";"1";"4";"1"
"9441";"8751";"4";"4";"4";"4"
"171";"83";"4";"4";"4";"4"
"8307";"2076";"4";"4";"4";"4"
"8960";"8960";"4";"4";"4";"4"
"3180";"10548";"4";"1";"4";"1"
"3477";"7540";"4";"4";"4";"4"
"8432";"10892";"4";"4";"4";"4"
"15776";"15776";"1";"1";"1";"1"
"9378";"16176";"4";"1";"4";"1"
"14917";"16080";"4";"1";"4";"4"
"3516";"13214";"4";"4";"4";"4"
"171";"78";"4";"4";"4";"4"
"4709";"500";"1";"4";"1";"4"
"195";"27";"4";"4";"4";"4"
"6601";"3054";"4";"4";"4";"4"
"19451";"19495";"4";"1";"4";"1"
"10355";"10355";"4";"4";"4";"4"
"3757";"3913";"1";"4";"1";"4"
"11073";"8751";"1";"4";"1";"4"
"79";"79";"4";"4";"4";"4"
"1303";"1308";"4";"4";"4";"4"
"8842";"3477";"4";"4";"4";"4"
"13720";"867";"4";"4";"4";"4"
"12947";"3477";"1";"4";"1";"4"
"5458";"7588";"4";"4";"4";"4"
"872";"2316";"4";"4";"4";"4"
"878";"110";"4";"4";"4";"4"
"867";"2811";"4";"1";"4";"1"
"5808";"5142";"4";"4";"4";"4"
"7372";"10922";"4";"4";"4";"4"
"13390";"8518";"4";"4";"4";"4"
"43";"57";"4";"4";"4";"4"
"772";"1187";"4";"4";"4";"4"
"146";"67";"4";"4";"4";"4"
"92";"67";"1";"4";"4";"4"
"3887";"8181";"4";"4";"4";"4"
"5654";"500";"4";"4";"4";"4"
"12802";"11185";"4";"1";"4";"1"
"21960";"9378";"1";"4";"1";"4"
"9310";"3473";"1";"4";"1";"4"
"9378";"16115";"4";"1";"4";"1"
"19451";"19430";"4";"4";"4";"4"
"3473";"4368";"4";"1";"4";"4"
"13621";"13390";"4";"4";"4";"4"
"3743";"3054";"1";"4";"4";"4"
"7153";"7878";"4";"4";"4";"4"
"7153";"7877";"4";"4";"4";"4"
"10128";"2688";"4";"4";"4";"4"
"4786";"4575";"1";"4";"4";"4"
"500";"3054";"4";"4";"4";"4"
"13684";"13871";"1";"1";"1";"1"
"9978";"3473";"4";"4";"4";"4"
"741";"78";"4";"4";"4";"4"
"3725";"1200";"4";"4";"4";"4"
"1322";"5142";"4";"4";"4";"4"
"16033";"16325";"4";"4";"4";"4"
"5837";"6681";"1";"4";"1";"4"
"7432";"3180";"4";"4";"4";"4"
"741";"70";"4";"4";"4";"4"
"2997";"16408";"4";"4";"4";"4"
"2688";"110";"4";"4";"4";"4"
"6809";"11753";"4";"4";"4";"4"
"19451";"19467";"4";"1";"4";"1"
"12559";"11350";"4";"4";"4";"4"
"5033";"6601";"4";"4";"4";"4"
"7588";"3516";"4";"4";"4";"4"
"5031";"3965";"1";"4";"1";"4"
"107";"6601";"4";"4";"4";"4"
"2646";"1187";"4";"4";"4";"4"
"7115";"1187";"4";"4";"4";"4"
"404";"737";"4";"4";"4";"4"
"2270";"1533";"4";"4";"4";"4"
"14957";"2248";"1";"4";"1";"4"
"9593";"9593";"4";"4";"4";"4"
"5244";"3473";"1";"4";"4";"4"
"2108";"676";"4";"4";"4";"4"
"71";"404";"4";"4";"4";"4"
"1316";"1187";"4";"4";"4";"4"
"13720";"14167";"4";"4";"4";"4"
"3473";"4394";"4";"4";"4";"4"
"10031";"10031";"1";"1";"4";"4"
"1109";"1437";"4";"4";"4";"4"
"43";"27";"4";"4";"4";"4"
"2855";"3974";"4";"4";"4";"4"
"19451";"19451";"4";"4";"4";"4"
"6514";"83";"4";"4";"4";"4"
"14914";"7906";"4";"4";"4";"4"
"2316";"3054";"4";"4";"4";"4"
"4067";"2576";"1";"4";"1";"4"
"404";"731";"4";"4";"4";"4"
"1121";"3516";"4";"4";"4";"4"
"18746";"9696";"4";"4";"4";"4"
"627";"2098";"4";"4";"4";"4"
"2076";"15051";"4";"1";"4";"1"
"1655";"4528";"4";"1";"4";"4"
"12642";"3516";"1";"4";"1";"4"
"10354";"2688";"4";"4";"4";"4"
"1115";"490";"4";"4";"4";"4"
"10129";"9684";"4";"4";"4";"4"
"1576";"1576";"4";"4";"4";"4"
"4148";"3473";"1";"4";"4";"4"
"2806";"2806";"4";"4";"4";"4"
"4259";"15289";"4";"4";"4";"4"
"19438";"8751";"1";"4";"1";"4"
"6681";"15325";"4";"4";"4";"4"
"14891";"2076";"1";"4";"1";"4"
"2877";"2739";"4";"4";"4";"4"
"10179";"10883";"4";"1";"4";"1"
"10892";"10055";"4";"1";"4";"4"
"14216";"1437";"4";"4";"4";"4"
"10129";"7023";"4";"4";"4";"4"
"534";"502";"4";"4";"4";"4"
"1689";"2300";"4";"4";"4";"4"
"534";"500";"4";"4";"4";"4"
"4346";"15116";"4";"1";"4";"4"
"3473";"6901";"4";"1";"4";"1"
"291";"12";"4";"4";"4";"4"
"5731";"5659";"4";"4";"4";"4"
"1310";"1310";"1";"1";"1";"1"
"55";"27";"4";"4";"4";"4"
"13889";"15833";"4";"1";"4";"1"
"17881";"867";"4";"4";"4";"4"
"18477";"18467";"4";"1";"4";"1"
"10491";"9529";"4";"4";"4";"4"
"55";"24";"4";"4";"4";"4"
"5069";"55";"4";"4";"4";"4"
"13889";"15831";"4";"1";"4";"1"
"1694";"384";"4";"4";"4";"4"
"1151";"366";"1";"4";"1";"4"
"7303";"3232";"4";"4";"4";"4"
