"totalPost";"userId";"profile_1";"profile_2"
"1";"64162";"1";"1"
"4";"64199";"1";"1"
"2";"64200";"1";"1"
"1";"64216";"1";"1"
"1";"64217";"1";"1"
"1";"64218";"1";"1"
"1";"64237";"4";"4"
"1";"64243";"1";"1"
"1";"64257";"1";"1"
"2";"64259";"1";"1"
"2";"64265";"1";"1"
"1";"64295";"1";"1"
"1";"64297";"1";"1"
"2";"64300";"1";"1"
"4";"64301";"1";"1"
"1";"64309";"1";"1"
"1";"64319";"1";"1"
"1";"64325";"1";"1"
"1";"64329";"1";"1"
"1";"64359";"1";"1"
"1";"64378";"1";"4"
"1";"64383";"1";"1"
"2";"64385";"1";"1"
"1";"64393";"1";"1"
"1";"64395";"1";"1"
"1";"64407";"1";"1"
"1";"64412";"4";"4"
"1";"64413";"1";"1"
"1";"64469";"1";"1"
"11";"64494";"4";"4"
"1";"64502";"1";"1"
"1";"64506";"1";"1"
"1";"64507";"1";"1"
"1";"64527";"1";"1"
"1";"64538";"1";"1"
"1";"64563";"1";"1"
"3";"64566";"1";"1"
"1";"64588";"1";"1"
"3";"64593";"1";"1"
"6";"64604";"4";"4"
"1";"64608";"4";"4"
"3";"64615";"4";"4"
"4";"64625";"4";"4"
"1";"64651";"1";"1"
"1";"64655";"1";"1"
"1";"64659";"1";"1"
"1";"64660";"1";"1"
"1";"64671";"1";"1"
"1";"64673";"4";"4"
"1";"64683";"1";"1"
"26";"64695";"4";"4"
"1";"64715";"1";"1"
"1";"64716";"1";"1"
"1";"64722";"1";"1"
"1";"64747";"1";"1"
"1";"64749";"1";"1"
"2";"64753";"4";"4"
"2";"64756";"4";"4"
"1";"64757";"1";"1"
"1";"64765";"1";"1"
"1";"64803";"1";"1"
"3";"64810";"1";"1"
"1";"64827";"1";"1"
"1";"64837";"1";"1"
"1";"64838";"4";"4"
"1";"64841";"1";"1"
"18";"64860";"4";"4"
"1";"64889";"4";"4"
"5";"64893";"1";"1"
"3";"64901";"4";"4"
"1";"64905";"1";"1"
"5";"64912";"4";"4"
"1";"64917";"1";"1"
"5";"64918";"4";"4"
"1";"64923";"1";"1"
"2";"64932";"1";"1"
"2";"64946";"1";"1"
"1";"64954";"1";"1"
"1";"64965";"1";"1"
"1";"64968";"1";"1"
"1";"64977";"1";"1"
"1";"64985";"1";"1"
"1";"64989";"1";"1"
"2";"65034";"1";"1"
"1";"65037";"1";"1"
"5";"65042";"4";"4"
"4";"65055";"1";"1"
"2";"65064";"4";"4"
"1";"65068";"1";"1"
"1";"65079";"4";"4"
"273";"65088";"4";"4"
"1";"65092";"1";"1"
"3";"65100";"4";"4"
"1";"65109";"4";"4"
"1";"65111";"1";"1"
"2";"65113";"1";"1"
"1";"65119";"1";"1"
"1";"65146";"1";"1"
"1";"65161";"1";"1"
"1";"65164";"1";"4"
"3";"65184";"1";"1"
"16";"65197";"4";"4"
"3";"65202";"4";"4"
"1";"65203";"1";"1"
"1";"65204";"1";"1"
"2";"65212";"1";"1"
"1";"65256";"1";"1"
"1";"65270";"1";"1"
"1";"65275";"1";"1"
"11";"65279";"4";"4"
"2";"65285";"1";"1"
"1";"65291";"1";"1"
"2";"65292";"4";"4"
"1";"65300";"1";"1"
"2";"65310";"1";"1"
"8";"65320";"4";"4"
"1";"65338";"1";"1"
"1";"65346";"1";"4"
"1";"65350";"1";"1"
"1";"65360";"1";"1"
"1";"65367";"4";"4"
"1";"65371";"1";"1"
"2";"65373";"1";"1"
"2";"65384";"4";"4"
"1";"65399";"1";"1"
"5";"65404";"1";"1"
"1";"65406";"1";"1"
"1";"65409";"1";"1"
"2";"65413";"4";"4"
"2";"65416";"1";"1"
"1";"65419";"1";"1"
"18";"65421";"4";"4"
"1";"65430";"1";"1"
"2";"65432";"1";"1"
"1";"65433";"1";"1"
"3";"65453";"4";"4"
"2";"65454";"1";"1"
"1";"65456";"1";"1"
"14";"65468";"4";"4"
"12";"65475";"4";"4"
"1";"65479";"1";"1"
"2";"65483";"1";"1"
"1";"65499";"1";"1"
"1";"65512";"1";"1"
"2";"65514";"1";"1"
"1";"65517";"1";"1"
"1";"65519";"1";"1"
"1";"65524";"1";"4"
"1";"65533";"1";"1"
"1";"65536";"1";"1"
"1";"65547";"1";"1"
"1";"65548";"1";"1"
"1";"65563";"1";"1"
"3";"65568";"4";"4"
"1";"65583";"1";"1"
"1";"65584";"1";"1"
"1";"65589";"1";"1"
"1";"65590";"1";"1"
"1";"65596";"1";"1"
"1";"65604";"1";"1"
"1";"65617";"1";"1"
"1";"65619";"1";"1"
"1";"65621";"1";"1"
"1";"65622";"1";"1"
"1";"65631";"1";"1"
"1";"65637";"1";"1"
"1";"65642";"1";"1"
"2";"65645";"4";"4"
"2";"65649";"4";"4"
"18";"65650";"4";"4"
"1";"65653";"1";"1"
"1";"65658";"4";"4"
"1";"65659";"1";"1"
"1";"65664";"1";"1"
"1";"65665";"1";"1"
"3";"65676";"1";"1"
"1";"65681";"1";"1"
"1";"65687";"1";"1"
"4";"65699";"1";"1"
"2";"65702";"1";"1"
"1";"65705";"1";"1"
"1";"65721";"1";"1"
"1";"65729";"1";"1"
"1";"65740";"1";"4"
"2";"65744";"1";"1"
"1";"65778";"1";"1"
"1";"65784";"1";"1"
"6";"65789";"4";"4"
"1";"65793";"1";"1"
"1";"65799";"1";"1"
"1";"65804";"1";"1"
"1";"65809";"1";"1"
"1";"65813";"1";"1"
"1";"65817";"1";"1"
"2";"65828";"1";"4"
"1";"65834";"1";"1"
"2";"65835";"1";"1"
"1";"65836";"1";"1"
"1";"65837";"4";"4"
"1";"65845";"1";"1"
"5";"65853";"1";"1"
"3";"65857";"4";"4"
"1";"65867";"1";"1"
"1";"65872";"1";"1"
"19";"65873";"4";"4"
"1";"65882";"1";"1"
"1";"65884";"1";"1"
"2";"65893";"4";"4"
"1";"65904";"1";"1"
"1";"65923";"1";"1"
"1";"65935";"1";"1"
"1";"65937";"1";"1"
"2";"65939";"1";"1"
"5";"65950";"4";"4"
"1";"65961";"1";"1"
"1";"65963";"1";"1"
"3";"65968";"1";"1"
"1";"65986";"1";"1"
"1";"65994";"1";"1"
"1";"66012";"1";"1"
"2";"66016";"1";"1"
"2";"66023";"1";"1"
"1";"66031";"1";"1"
"1";"66034";"1";"1"
"1";"66035";"1";"1"
"84";"66036";"4";"4"
"1";"66044";"1";"1"
"21";"66050";"4";"4"
"1";"66054";"1";"1"
"1";"66057";"1";"1"
"1";"66065";"1";"1"
"4";"66071";"4";"4"
"1";"66074";"1";"1"
"2";"66086";"1";"1"
"1";"66094";"1";"1"
"2";"66099";"4";"4"
"16";"66114";"4";"4"
"1";"66115";"1";"1"
"3";"66119";"1";"1"
"3";"66137";"1";"4"
"1";"66149";"4";"4"
"1";"66150";"1";"1"
"1";"66154";"1";"1"
"2";"66157";"1";"1"
"23";"66160";"4";"4"
"1";"66164";"1";"1"
"1";"66175";"1";"1"
"1";"66193";"1";"1"
"1";"66201";"1";"1"
"4";"66209";"1";"4"
"1";"66220";"1";"1"
"16";"66227";"4";"4"
"1";"66229";"4";"4"
"1";"66237";"1";"1"
"1";"66243";"4";"4"
"5";"66313";"4";"4"
"2";"66317";"4";"4"
"28";"66336";"4";"4"
"1";"66339";"1";"1"
"1";"66342";"1";"1"
"3";"66356";"1";"1"
"1";"66366";"1";"1"
"1";"66369";"1";"1"
"1";"66385";"4";"4"
"1";"66393";"1";"1"
"1";"66394";"1";"1"
"1";"66399";"4";"4"
"1";"66403";"1";"1"
"1";"66405";"1";"1"
"1";"66406";"1";"1"
"1";"66426";"1";"1"
"2";"66444";"4";"4"
"4";"66451";"1";"4"
"4";"66458";"1";"1"
"4";"66459";"4";"4"
"8";"66470";"4";"4"
"8";"66471";"4";"4"
"1";"66489";"1";"1"
"6";"66505";"4";"4"
"1";"66529";"1";"1"
"1";"66533";"1";"1"
"2";"66537";"1";"1"
"1";"66546";"1";"1"
"3";"66548";"4";"4"
"1";"66550";"1";"1"
"4";"66557";"4";"4"
"1";"66558";"1";"1"
"3";"66574";"1";"1"
"1";"66575";"4";"4"
"10";"66588";"4";"4"
"5";"66589";"1";"1"
"1";"66609";"1";"4"
"1";"66610";"1";"1"
"1";"66617";"1";"1"
"8";"66618";"4";"4"
"1";"66620";"1";"1"
"1";"66621";"1";"1"
"1";"66625";"1";"1"
"1";"66630";"1";"1"
"3";"66645";"1";"1"
"4";"66656";"4";"4"
"1";"66672";"1";"1"
"1";"66681";"1";"1"
"1";"66682";"1";"1"
"7";"66689";"4";"4"
"12";"66690";"4";"4"
"2";"66691";"1";"1"
"10";"66693";"4";"4"
"1";"66698";"1";"1"
"1";"66723";"4";"4"
"1";"66729";"4";"4"
"2";"66734";"1";"1"
"2";"66737";"4";"4"
"3";"66738";"4";"4"
"1";"66745";"1";"1"
"1";"66753";"1";"1"
"1";"66756";"1";"1"
"1";"66772";"1";"1"
"1";"66788";"1";"1"
"1";"66815";"1";"1"
"1";"66824";"1";"1"
"1";"66827";"1";"1"
"4";"66832";"1";"1"
"2";"66837";"4";"4"
"3";"66854";"1";"1"
"4";"66855";"1";"1"
"1";"66863";"1";"1"
"3";"66871";"4";"4"
"8";"66874";"1";"4"
"1";"66887";"1";"1"
"5";"66898";"1";"1"
"1";"66900";"1";"1"
"21";"66908";"4";"4"
"2";"66909";"1";"1"
"13";"66920";"4";"4"
"1";"66925";"1";"1"
"3";"66927";"1";"1"
"1";"66930";"1";"4"
"56";"66934";"4";"4"
"1";"66945";"1";"1"
"1";"66952";"1";"1"
"1";"66961";"1";"1"
"1";"66974";"1";"1"
"1";"66976";"1";"1"
"1";"66999";"1";"1"
"1";"67021";"1";"1"
"1";"67028";"4";"4"
"1";"67032";"1";"1"
"1";"67037";"1";"1"
"2";"67040";"1";"1"
"1";"67044";"1";"1"
"1";"67046";"1";"1"
"1";"67076";"1";"1"
"1";"67078";"1";"1"
"1";"67117";"1";"1"
"1";"67133";"1";"1"
"1";"67147";"1";"1"
"5";"67150";"4";"4"
"1";"67151";"1";"1"
"1";"67177";"1";"1"
"1";"67181";"1";"1"
"1";"67194";"1";"1"
"1";"67200";"1";"1"
"1";"67201";"1";"1"
"1";"67210";"1";"1"
"1";"67215";"1";"1"
"3";"67220";"1";"1"
"1";"67223";"1";"1"
"1";"67234";"1";"1"
"1";"67241";"1";"1"
"3";"67242";"4";"4"
"4";"67244";"4";"4"
"1";"67249";"1";"1"
"1";"67257";"1";"1"
"1";"67298";"1";"1"
"1";"67302";"1";"1"
"1";"67318";"1";"1"
"3";"67320";"4";"4"
"1";"67325";"1";"1"
"1";"67333";"1";"1"
"1";"67340";"1";"1"
"5";"67353";"4";"4"
"1";"67357";"1";"1"
"1";"67366";"1";"1"
"1";"67370";"4";"4"
"3";"67374";"1";"1"
"1";"67390";"1";"1"
"1";"67395";"4";"4"
"1";"67413";"1";"1"
"1";"67448";"1";"1"
"1";"67461";"1";"1"
"2";"67483";"1";"1"
"1";"67488";"1";"1"
"16";"67493";"4";"4"
"15";"67505";"4";"4"
"1";"67513";"1";"1"
"2";"67529";"1";"1"
"4";"67535";"1";"1"
"5";"67547";"4";"4"
"1";"67561";"1";"1"
"1";"67579";"1";"1"
"2";"67595";"4";"4"
"2";"67618";"4";"4"
"140";"67626";"4";"4"
"1";"67634";"1";"1"
"1";"67638";"1";"1"
"1";"67645";"1";"1"
"1";"67646";"1";"1"
"2";"67647";"1";"1"
"12";"67673";"4";"4"
"5";"67682";"4";"4"
"1";"67689";"1";"1"
"2";"67695";"1";"1"
"1";"67700";"1";"1"
"1";"67701";"1";"1"
"3";"67715";"1";"1"
"1";"67720";"1";"1"
"1";"67723";"1";"1"
"1";"67737";"4";"4"
"1";"67745";"1";"1"
"1";"67752";"1";"1"
"1";"67755";"1";"1"
"8";"67796";"4";"4"
"1";"67801";"1";"1"
"1";"67803";"1";"1"
"1";"67812";"4";"4"
"1";"67823";"1";"1"
"2";"67824";"1";"1"
"1";"67830";"1";"1"
"1";"67840";"4";"4"
"1";"67853";"1";"1"
"16";"67854";"4";"4"
"2";"67875";"1";"1"
"1";"67888";"4";"4"
"1";"67894";"1";"1"
"2";"67901";"1";"1"
"2";"67902";"4";"4"
"4";"67904";"4";"4"
"1";"67924";"1";"1"
"1";"67935";"1";"1"
"1";"67941";"1";"1"
"1";"67977";"4";"4"
"1";"67983";"1";"1"
"1";"67988";"1";"1"
"1";"67989";"1";"1"
"1";"67998";"1";"1"
"6";"68003";"4";"4"
"2";"68006";"1";"1"
"1";"68015";"1";"1"
"5";"68016";"4";"4"
"1";"68018";"1";"1"
"1";"68022";"1";"1"
"3";"68033";"4";"4"
"1";"68041";"1";"1"
"1";"68047";"1";"1"
"1";"68062";"1";"1"
"1";"68085";"1";"1"
"1";"68089";"1";"4"
"1";"68094";"1";"1"
"2";"68108";"4";"4"
"1";"68109";"1";"1"
"1";"68136";"1";"1"
"1";"68153";"1";"1"
"1";"68157";"1";"1"
"1";"68159";"1";"1"
"1";"68175";"1";"1"
"1";"68182";"1";"1"
"1";"68185";"1";"1"
"1";"68195";"1";"1"
"1";"68198";"4";"4"
"1";"68243";"1";"1"
"3";"68272";"1";"1"
"3";"68275";"1";"1"
"1";"68283";"1";"1"
"1";"68289";"1";"1"
"1";"68297";"1";"1"
"6";"68323";"4";"4"
"1";"68332";"1";"1"
"1";"68353";"1";"1"
"1";"68363";"1";"4"
"1";"68367";"1";"1"
"2";"68368";"1";"1"
"1";"68374";"1";"1"
"1";"68405";"1";"1"
"1";"68410";"1";"1"
"1";"68411";"1";"1"
"3";"68415";"4";"4"
"1";"68446";"1";"1"
"1";"68451";"1";"1"
"2";"68470";"1";"1"
"1";"68475";"1";"1"
"1";"68483";"1";"1"
"1";"68513";"1";"1"
"1";"68528";"1";"1"
"1";"68543";"1";"1"
"1";"68557";"1";"1"
"1";"68579";"4";"4"
"1";"68580";"1";"1"
"9";"68586";"4";"4"
"1";"68592";"1";"1"
"1";"68597";"1";"1"
"8";"68599";"4";"4"
"1";"68600";"1";"1"
"3";"68601";"4";"4"
"1";"68637";"1";"1"
"1";"68640";"1";"1"
"1";"68659";"1";"1"
"1";"68662";"1";"1"
"1";"68676";"1";"1"
"1";"68735";"1";"1"
"1";"68747";"1";"1"
"13";"68764";"4";"4"
"1";"68771";"1";"1"
"1";"68776";"4";"4"
"1";"68781";"1";"1"
"1";"68789";"1";"1"
"1";"68798";"1";"1"
"1";"68816";"1";"1"
"1";"68820";"1";"1"
"3";"68821";"1";"1"
"1";"68832";"1";"1"
"1";"68861";"1";"1"
"4";"68882";"1";"4"
"1";"68897";"1";"1"
"4";"68926";"1";"1"
"30";"68933";"4";"4"
"1";"68937";"1";"1"
"1";"68961";"1";"1"
"1";"68969";"1";"1"
"1";"69057";"1";"1"
"1";"69099";"1";"1"
"2";"69104";"1";"1"
"1";"69111";"1";"1"
"1";"69124";"1";"1"
"1";"69137";"4";"4"
"1";"69138";"1";"1"
"1";"69157";"1";"1"
"1";"69215";"1";"1"
"1";"69219";"1";"1"
"1";"69236";"1";"1"
"1";"69255";"1";"1"
"1";"69268";"1";"1"
"1";"69289";"1";"1"
"1";"69291";"4";"4"
"1";"69306";"1";"1"
"1";"69311";"1";"1"
"1";"69328";"1";"1"
"1";"69337";"1";"1"
"1";"69348";"1";"1"
"1";"69376";"1";"1"
"1";"69379";"1";"1"
"1";"69381";"4";"4"
"1";"69394";"1";"1"
"1";"69405";"1";"1"
"1";"69476";"1";"1"
"1";"69504";"1";"1"
"1";"69534";"1";"1"
"1";"69535";"1";"1"
"1";"69586";"1";"1"
"1";"69592";"1";"1"
"1";"69627";"1";"1"
"1";"69639";"4";"4"
"1";"69661";"1";"1"
"5";"69671";"4";"4"
"20";"69693";"4";"4"
"1";"69702";"4";"4"
"3";"69706";"1";"1"
"1";"69727";"1";"1"
"1";"69729";"1";"1"
"1";"69732";"1";"1"
"1";"69733";"1";"1"
"1";"69754";"1";"1"
"1";"69762";"1";"1"
"5";"69768";"4";"4"
"4";"69787";"4";"4"
"1";"69800";"1";"1"
"2";"69843";"1";"1"
"1";"69874";"1";"1"
"1";"69946";"1";"1"
"1";"69964";"1";"1"
"1";"69965";"1";"1"
"1";"69978";"1";"1"
"1";"69999";"1";"1"
"1";"70004";"1";"1"
"1";"70007";"1";"1"
"1";"70020";"1";"1"
"1";"70025";"1";"4"
"1";"70031";"1";"1"
"1";"70053";"1";"1"
"1";"70059";"1";"1"
"1";"70075";"1";"1"
"1";"70076";"1";"1"
"5";"70085";"4";"4"
"2";"70086";"1";"4"
"1";"70089";"1";"1"
"1";"70094";"1";"1"
"3";"70143";"4";"4"
"2";"70144";"1";"4"
"1";"70150";"1";"1"
"1";"70151";"1";"1"
"1";"70181";"1";"1"
"4";"70185";"4";"4"
"1";"70204";"1";"1"
"1";"70248";"1";"1"
"3";"70254";"1";"1"
"1";"70259";"1";"1"
"1";"70271";"1";"1"
"3";"70273";"4";"4"
"26";"70279";"4";"4"
"1";"70287";"1";"1"
"1";"70320";"4";"4"
"1";"70346";"1";"1"
"1";"70367";"1";"1"
"4";"70371";"1";"1"
"3";"70388";"4";"4"
"1";"70423";"1";"1"
"1";"70445";"1";"1"
"1";"70448";"1";"1"
"1";"70449";"1";"1"
"1";"70475";"4";"4"
"1";"70490";"1";"1"
"1";"70492";"1";"1"
"1";"70493";"1";"1"
"24";"70508";"4";"4"
"1";"70519";"1";"1"
"5";"70524";"4";"4"
"1";"70534";"1";"1"
"2";"70546";"1";"1"
"1";"70579";"1";"1"
"1";"70580";"1";"1"
"1";"70604";"1";"1"
"1";"70606";"1";"1"
"1";"70607";"1";"1"
"1";"70622";"1";"1"
"1";"70627";"1";"1"
"1";"70631";"1";"1"
"20";"70637";"4";"4"
"1";"70651";"1";"1"
"1";"70653";"1";"1"
"1";"70704";"1";"1"
"1";"70713";"1";"1"
"1";"70719";"1";"1"
"25";"70721";"4";"4"
"1";"70741";"1";"1"
"1";"70743";"1";"1"
"1";"70745";"1";"1"
"8";"70755";"4";"4"
"1";"70766";"1";"1"
"1";"70771";"1";"1"
"1";"70778";"1";"1"
"2";"70795";"4";"4"
"1";"70800";"1";"1"
"1";"70811";"1";"1"
"1";"70814";"1";"1"
"1";"70819";"1";"1"
"1";"70821";"1";"1"
"1";"70823";"1";"1"
"1";"70832";"1";"1"
"1";"70837";"1";"1"
"1";"70848";"1";"1"
"1";"70869";"1";"1"
"1";"70870";"1";"1"
"1";"70884";"1";"1"
"16";"70892";"4";"4"
"1";"70895";"1";"1"
"2";"70904";"4";"4"
"1";"70912";"1";"1"
"1";"70948";"1";"1"
"1";"70951";"1";"1"
"1";"70952";"1";"1"
"1";"70978";"1";"1"
"1";"70998";"1";"1"
"2";"71014";"1";"1"
"264";"71015";"4";"4"
"1";"71042";"1";"1"
"1";"71080";"1";"1"
"1";"71091";"1";"1"
"1";"71108";"1";"1"
"1";"71109";"1";"1"
"1";"71127";"1";"1"
"1";"71156";"1";"1"
"2";"71161";"1";"1"
"1";"71173";"1";"4"
"1";"71189";"1";"1"
"2";"71190";"4";"4"
"1";"71209";"1";"1"
"1";"71221";"1";"1"
"1";"71227";"1";"1"
"1";"71234";"1";"1"
"5";"71248";"1";"4"
"1";"71263";"1";"1"
"1";"71271";"1";"1"
"1";"71279";"4";"4"
"1";"71289";"1";"1"
"1";"71298";"1";"1"
"1";"71305";"1";"1"
"1";"71316";"1";"1"
"1";"71320";"1";"1"
"3";"71327";"1";"1"
"4";"71357";"4";"4"
"1";"71363";"1";"1"
"6";"71380";"1";"1"
"1";"71400";"1";"1"
"1";"71419";"1";"1"
"1";"71427";"1";"1"
"2";"71447";"1";"1"
"1";"71453";"1";"4"
"1";"71462";"1";"1"
"1";"71469";"1";"1"
"6";"71470";"4";"4"
"1";"71482";"1";"1"
"19";"71483";"4";"4"
"1";"71491";"1";"1"
"1";"71539";"4";"4"
"1";"71569";"4";"4"
"1";"71574";"1";"1"
"1";"71588";"1";"1"
"1";"71591";"1";"1"
"1";"71600";"1";"1"
"1";"71605";"1";"1"
"1";"71609";"1";"1"
"2";"71613";"1";"1"
"1";"71625";"1";"1"
"1";"71633";"1";"1"
"1";"71637";"1";"1"
"1";"71656";"1";"1"
"1";"71691";"1";"1"
"1";"71702";"1";"1"
"3";"71733";"4";"4"
"1";"71740";"1";"1"
"1";"71756";"1";"1"
"1";"71775";"4";"4"
"1";"71800";"1";"1"
"1";"71803";"1";"1"
"1";"71829";"1";"1"
"1";"71879";"1";"1"
"1";"71889";"1";"1"
"2";"71906";"1";"1"
"18";"71962";"4";"4"
"1";"71964";"1";"1"
"1";"72003";"1";"1"
"2";"72007";"1";"1"
"1";"72022";"1";"1"
"1";"72033";"4";"4"
"2";"72037";"1";"1"
"1";"72049";"1";"1"
"12";"72065";"4";"4"
"10";"72103";"4";"4"
"1";"72116";"1";"1"
"7";"72123";"4";"4"
"3";"72130";"1";"1"
"1";"72148";"1";"1"
"1";"72155";"1";"1"
"1";"72176";"1";"1"
"1";"72182";"1";"1"
"1";"72185";"1";"1"
"1";"72198";"1";"1"
"1";"72215";"1";"1"
"3";"72241";"4";"4"
"1";"72250";"1";"1"
"2";"72252";"1";"1"
"1";"72258";"1";"1"
"1";"72281";"1";"1"
"1";"72286";"1";"1"
"2";"72306";"1";"1"
"19";"72308";"4";"4"
"1";"72311";"1";"1"
"1";"72324";"1";"1"
"1";"72329";"1";"1"
"1";"72331";"1";"1"
"1";"72335";"1";"1"
"1";"72339";"4";"4"
"1";"72356";"4";"4"
"1";"72377";"1";"1"
"1";"72410";"1";"1"
"1";"72411";"1";"1"
"1";"72416";"1";"1"
"1";"72419";"1";"1"
"1";"72420";"1";"1"
"5";"72461";"4";"4"
"1";"72481";"1";"1"
"2";"72508";"1";"1"
"1";"72528";"1";"1"
"1";"72529";"1";"1"
"3";"72536";"1";"1"
"1";"72556";"1";"1"
"1";"72568";"1";"1"
"1";"72581";"1";"1"
"5";"72590";"4";"4"
"1";"72597";"1";"1"
"2";"72606";"4";"4"
"1";"72614";"1";"4"
"1";"72632";"1";"1"
"1";"72638";"1";"1"
"1";"72659";"1";"1"
"1";"72682";"1";"1"
"1";"72702";"1";"4"
"1";"72705";"1";"1"
"1";"72711";"1";"4"
"1";"72736";"1";"1"
"1";"72737";"1";"1"
"2";"72764";"1";"1"
"1";"72779";"1";"1"
"1";"72785";"4";"4"
"3";"72806";"1";"1"
"1";"72818";"1";"4"
"1";"72822";"1";"1"
"1";"72827";"1";"1"
"1";"72847";"1";"1"
"1";"72850";"1";"1"
"1";"72860";"1";"1"
"1";"72864";"1";"1"
"2";"72900";"1";"1"
"1";"72908";"1";"1"
"1";"72911";"1";"1"
"1";"72916";"1";"1"
"1";"72923";"1";"1"
"1";"72926";"1";"1"
"1";"72940";"1";"1"
"1";"72960";"1";"1"
"46";"72969";"4";"4"
"5";"72991";"1";"1"
"1";"72999";"1";"1"
"1";"73002";"1";"1"
"8";"73016";"4";"4"
"1";"73042";"1";"1"
"1";"73045";"1";"1"
"1";"73060";"1";"1"
"1";"73075";"1";"1"
"26";"73098";"4";"4"
"1";"73099";"1";"1"
"1";"73100";"1";"1"
"1";"73103";"1";"1"
"1";"73109";"1";"1"
"1";"73127";"1";"1"
"1";"73151";"1";"1"
"6";"73163";"1";"1"
"6";"73173";"4";"4"
"1";"73190";"1";"1"
"1";"73195";"1";"1"
"1";"73199";"1";"1"
"1";"73207";"1";"1"
"1";"73217";"1";"1"
"1";"73219";"1";"1"
"1";"73232";"1";"1"
"1";"73234";"1";"1"
"1";"73236";"1";"1"
"1";"73243";"1";"1"
"3";"73268";"4";"4"
"1";"73270";"1";"1"
"1";"73294";"1";"1"
"41";"73297";"4";"4"
"1";"73301";"4";"4"
"1";"73305";"1";"1"
"1";"73313";"1";"1"
"1";"73321";"1";"1"
"1";"73335";"1";"1"
"4";"73367";"4";"4"
"1";"73369";"1";"1"
"1";"73402";"1";"1"
"2";"73432";"1";"1"
"1";"73436";"1";"1"
"1";"73450";"1";"1"
"1";"73458";"1";"1"
"1";"73503";"1";"1"
"1";"73508";"1";"1"
"1";"73523";"1";"1"
"1";"73532";"1";"1"
"1";"73537";"4";"4"
"1";"73542";"1";"1"
"5";"73589";"1";"1"
"41";"73623";"4";"4"
"1";"73679";"1";"1"
"1";"73684";"1";"1"
"1";"73748";"1";"1"
"1";"73749";"4";"4"
"24";"73752";"4";"4"
"1";"73755";"1";"1"
"1";"73758";"1";"1"
"1";"73774";"1";"1"
"2";"73800";"1";"1"
"1";"73821";"1";"1"
"1";"73824";"1";"1"
"1";"73858";"1";"1"
"1";"73882";"1";"1"
"1";"73938";"1";"1"
"1";"73941";"1";"1"
"1";"73942";"1";"1"
"1";"73950";"1";"1"
"2";"73969";"1";"1"
"3";"73977";"1";"1"
"4";"74009";"4";"4"
"1";"74056";"1";"1"
"1";"74071";"1";"1"
"1";"74091";"1";"1"
"1";"74105";"1";"1"
"1";"74123";"1";"1"
"41";"74134";"4";"4"
"1";"74159";"1";"1"
"1";"74165";"1";"1"
"2";"74176";"1";"1"
"1";"74183";"1";"1"
"1";"74189";"1";"1"
"2";"74209";"1";"1"
"1";"74221";"1";"1"
"1";"74231";"1";"1"
"1";"74258";"1";"1"
"1";"74322";"1";"1"
"1";"74334";"1";"1"
"1";"74351";"1";"1"
"1";"74364";"4";"4"
"1";"74391";"1";"1"
"11";"74412";"4";"4"
"1";"74423";"1";"1"
"1";"74431";"1";"1"
"1";"74437";"1";"1"
"1";"74447";"4";"4"
"1";"74464";"1";"1"
"1";"74490";"1";"1"
"1";"74501";"1";"1"
"1";"74504";"1";"1"
"1";"74524";"1";"1"
"1";"74529";"1";"1"
"1";"74550";"1";"1"
"3";"74570";"1";"1"
"1";"74578";"1";"1"
"9";"74581";"4";"4"
"1";"74601";"4";"4"
"1";"74621";"1";"1"
"1";"74642";"1";"1"
"4";"74662";"1";"1"
"1";"74670";"1";"4"
"1";"74677";"1";"1"
"1";"74682";"1";"1"
"1";"74689";"1";"1"
"1";"74699";"1";"1"
"1";"74741";"1";"1"
"1";"74751";"1";"1"
"1";"74756";"1";"1"
"1";"74821";"1";"1"
"3";"74848";"4";"4"
"1";"74850";"1";"1"
"2";"74856";"4";"4"
"1";"74864";"1";"1"
"1";"74892";"1";"1"
"1";"74904";"1";"1"
"1";"74949";"1";"1"
"1";"74951";"1";"1"
"1";"74974";"1";"1"
"1";"74991";"1";"1"
"1";"74997";"1";"1"
"1";"75000";"1";"1"
"1";"75080";"1";"1"
"1";"75081";"1";"1"
"1";"75094";"1";"1"
"1";"75101";"1";"1"
"2";"75150";"1";"1"
"1";"75206";"1";"1"
"1";"75210";"1";"1"
"1";"75238";"1";"1"
"1";"75245";"1";"1"
"2";"75256";"1";"1"
"1";"75259";"1";"1"
"2";"75266";"1";"1"
"1";"75277";"1";"1"
"2";"75280";"1";"1"
"2";"75287";"1";"1"
"1";"75289";"1";"1"
"27";"75314";"4";"4"
"1";"75327";"1";"1"
"1";"75333";"1";"1"
"1";"75338";"1";"1"
"1";"75362";"1";"1"
"1";"75366";"1";"1"
"1";"75376";"1";"1"
"1";"75380";"1";"1"
"1";"75397";"1";"1"
"1";"75456";"1";"1"
"2";"75458";"1";"1"
"1";"75461";"1";"1"
"1";"75474";"1";"1"
"1";"75480";"1";"1"
"3";"75498";"1";"1"
"1";"75522";"1";"1"
"4";"75557";"1";"1"
"1";"75566";"1";"1"
"1";"75569";"1";"1"
"1";"75609";"4";"4"
"1";"75616";"1";"1"
"5";"75632";"1";"1"
"2";"75649";"4";"4"
"1";"75650";"4";"4"
"1";"75664";"1";"1"
"2";"75675";"1";"1"
"6";"75679";"1";"1"
"1";"75681";"1";"1"
"1";"75697";"1";"1"
"1";"75701";"1";"1"
