"id";"profile";"reputation";"avgScoreQuestion";"avgScoreAnswers";"avgScoreComments";"sumScoreQuestion";"sumScoreAnswers";"sumScoreComments"
"50719";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"51061";"3";"9";\N;"-1,0000";\N;\N;"-1";\N
"51127";"3";"9";"1,0000";\N;\N;"1";\N;\N
"51323";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"51399";"3";"9";"-3,0000";\N;\N;"-3";\N;\N
"51674";"3";"9";"1,0000";\N;\N;"1";\N;\N
"51815";"3";"9";"1,0000";\N;\N;"1";\N;\N
"51930";"3";"9";\N;"0,0000";\N;\N;"0";\N
"52353";"3";"9";"0,5000";\N;\N;"1";\N;\N
"52690";"3";"9";\N;"0,0000";"0,0000";\N;"0";"0"
"52829";"3";"9";"1,0000";\N;\N;"1";\N;\N
"53011";"3";"9";"1,0000";\N;\N;"1";\N;\N
"53025";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"53749";"3";"9";"1,0000";\N;\N;"1";\N;\N
"53938";"3";"9";"1,0000";\N;\N;"1";\N;\N
"55327";"3";"9";"1,0000";\N;\N;"1";\N;\N
"55551";"3";"9";\N;"-2,0000";\N;\N;"-2";\N
"56209";"3";"9";"1,0000";\N;\N;"1";\N;\N
"56363";"3";"9";\N;"0,0000";\N;\N;"0";\N
"56621";"3";"9";"1,0000";\N;\N;"1";\N;\N
"56731";"3";"9";"1,0000";\N;\N;"1";\N;\N
"57153";"3";"9";"1,0000";\N;\N;"1";\N;\N
"57196";"3";"9";"0,5000";\N;"0,0000";"1";\N;"0"
"57302";"3";"9";"-1,0000";\N;\N;"-1";\N;\N
"57341";"3";"9";"0,0000";\N;\N;"0";\N;\N
"57436";"3";"9";"-1,0000";\N;\N;"-1";\N;\N
"57445";"3";"9";"0,0000";\N;\N;"0";\N;\N
"57613";"3";"9";"0,5000";\N;"0,5000";"1";\N;"2"
"57798";"3";"9";"1,0000";\N;\N;"1";\N;\N
"57937";"3";"9";"-3,0000";\N;\N;"-3";\N;\N
"58892";"3";"9";\N;"-2,0000";\N;\N;"-2";\N
"58954";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"59104";"3";"9";"0,5000";\N;"0,0000";"1";\N;"0"
"59201";"3";"9";"1,0000";\N;\N;"1";\N;\N
"59241";"3";"9";"0,0000";\N;\N;"0";\N;\N
"59652";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"59863";"3";"9";"0,0000";\N;\N;"0";\N;\N
"59920";"3";"9";"0,0000";\N;\N;"0";\N;\N
"60008";"3";"9";\N;"0,0000";"0,0000";\N;"0";"0"
"60047";"3";"9";\N;"0,0000";\N;\N;"0";\N
"60182";"3";"9";"-1,0000";\N;\N;"-1";\N;\N
"60214";"3";"9";"0,0000";\N;"0,0000";"0";\N;"0"
"60543";"3";"9";"0,5000";\N;"0,0000";"1";\N;"0"
"60583";"3";"9";"0,3333";\N;"0,0000";"1";\N;"0"
"61072";"3";"9";"1,0000";\N;\N;"1";\N;\N
"61075";"3";"9";"1,0000";\N;\N;"1";\N;\N
"61175";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"61326";"3";"9";"-1,0000";"1,0000";"1,0000";"-1";"1";"1"
"61465";"3";"9";"0,5000";\N;"0,0000";"1";\N;"0"
"61495";"3";"9";"1,0000";\N;\N;"1";\N;\N
"61528";"3";"9";"1,0000";\N;\N;"1";\N;\N
"61556";"3";"9";"0,5000";\N;"0,5000";"1";\N;"2"
"61614";"3";"9";"0,0000";\N;"0,0000";"0";\N;"0"
"61632";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"61838";"3";"9";"-1,0000";\N;\N;"-3";\N;\N
"61878";"3";"9";"0,0000";\N;\N;"0";\N;\N
"61969";"3";"9";"1,0000";\N;\N;"1";\N;\N
"62198";"3";"9";"1,0000";\N;\N;"1";\N;\N
"62331";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"62788";"3";"9";"1,0000";\N;\N;"1";\N;\N
"62836";"3";"9";"-2,0000";\N;\N;"-2";\N;\N
"62896";"3";"9";"1,0000";\N;\N;"1";\N;\N
"62949";"3";"9";"0,0000";\N;\N;"0";\N;\N
"62982";"3";"9";\N;"0,0000";\N;\N;"0";\N
"63186";"3";"9";\N;"0,0000";\N;\N;"0";\N
"63324";"3";"9";\N;"0,0000";\N;\N;"0";\N
"63450";"3";"9";\N;"-1,0000";\N;\N;"-1";\N
"63693";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"63909";"3";"9";"-1,0000";"1,0000";\N;"-2";"1";\N
"64677";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"64831";"3";"9";"1,0000";\N;\N;"1";\N;\N
"65028";"3";"9";"0,3333";\N;"0,0000";"1";\N;"0"
"65310";"3";"9";\N;"0,0000";\N;\N;"0";\N
"65373";"3";"9";\N;"0,0000";\N;\N;"0";\N
"65497";"3";"9";"-0,5000";\N;\N;"-1";\N;\N
"65853";"3";"9";\N;"-1,0000";"0,0000";\N;"-5";"0"
"65943";"3";"9";"0,5000";\N;\N;"1";\N;\N
"65983";"3";"9";"1,0000";\N;\N;"1";\N;\N
"66000";"3";"9";"1,0000";\N;"0,0000";"1";\N;"0"
"66111";"3";"9";"0,5000";\N;"0,0000";"1";\N;"0"
"66193";"3";"9";"-2,0000";"1,0000";"0,0000";"-2";"1";"0"
"66198";"3";"9";"1,0000";\N;\N;"1";\N;\N
"66528";"3";"9";"0,3333";\N;"0,0000";"1";\N;"0"
"66559";"3";"9";"0,5000";\N;\N;"1";\N;\N
"66672";"3";"9";\N;"-1,0000";\N;\N;"-1";\N
"52512";"3";"10";"0,5000";\N;"0,0000";"1";\N;"0"
"53389";"3";"10";"0,0000";\N;"0,0000";"0";\N;"0"
"53866";"3";"10";"0,0000";\N;"0,0000";"0";\N;"0"
"54505";"3";"10";"1,0000";\N;"0,0000";"1";\N;"0"
"55429";"3";"10";"-0,5000";\N;"0,0000";"-1";\N;"0"
"55905";"3";"10";"0,5000";\N;"0,0000";"1";\N;"0"
"58091";"3";"10";"0,5000";\N;"0,0000";"1";\N;"0"
"59727";"3";"10";"0,5000";\N;"0,0000";"1";\N;"0"
"60466";"3";"10";"0,0000";\N;"0,0000";"0";\N;"0"
"62222";"3";"10";"1,0000";\N;"0,5000";"1";\N;"1"
"63808";"3";"10";"-0,2500";\N;"0,0000";"-1";\N;"0"
"71812";"3";"10";"0,5000";\N;"0,0000";"1";\N;"0"
"74181";"3";"10";"-4,0000";\N;\N;"-4";\N;\N
"76731";"3";"10";"1,0000";\N;"0,0000";"1";\N;"0"
"66815";"3";"11";\N;"1,0000";\N;\N;"1";\N
"66827";"3";"11";\N;"1,0000";\N;\N;"1";\N
"66834";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"66842";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"66857";"3";"11";"1,0000";\N;\N;"1";\N;\N
"66868";"3";"11";"2,0000";\N;\N;"2";\N;\N
"66878";"3";"11";"2,0000";\N;\N;"2";\N;\N
"66900";"3";"11";\N;"1,0000";\N;\N;"1";\N
"66929";"3";"11";"1,0000";\N;"0,5000";"2";\N;"1"
"66951";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"66961";"3";"11";\N;"1,0000";\N;\N;"1";\N
"66976";"3";"11";\N;"1,0000";\N;\N;"1";\N
"66977";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67013";"3";"11";"-1,0000";\N;\N;"-1";\N;\N
"67039";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"67076";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67097";"3";"11";"0,5000";\N;"0,0000";"1";\N;"0"
"67146";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67147";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67177";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67194";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67200";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67215";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67234";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67260";"3";"11";"0,0000";\N;"1,0000";"0";\N;"1"
"67318";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67335";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67345";"3";"11";"2,0000";\N;"1,0000";"2";\N;"1"
"67375";"3";"11";"1,0000";\N;\N;"2";\N;\N
"67399";"3";"11";"0,0000";\N;"0,0000";"0";\N;"0"
"67412";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67413";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67448";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67483";"3";"11";\N;"-0,5000";\N;\N;"-1";\N
"67485";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"67488";"3";"11";\N;"1,0000";"0,5000";\N;"1";"1"
"67494";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67556";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67561";"3";"11";\N;"1,0000";"0,0000";\N;"1";"0"
"67611";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67637";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"67685";"3";"11";"1,0000";\N;\N;"1";\N;\N
"67690";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67701";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67715";"3";"11";\N;"0,0000";\N;\N;"0";\N
"67719";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67742";"3";"11";"0,5000";\N;"0,0000";"1";\N;"0"
"67753";"3";"11";"2,0000";\N;"0,2500";"2";\N;"1"
"67803";"3";"11";\N;"1,0000";\N;\N;"1";\N
"67806";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"67843";"3";"11";"2,0000";\N;\N;"2";\N;\N
"67963";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"67983";"3";"11";\N;"1,0000";\N;\N;"1";\N
"68018";"3";"11";"2,0000";"-1,0000";"0,0000";"2";"-1";"0"
"68159";"3";"11";\N;"-1,0000";\N;\N;"-1";\N
"68181";"3";"11";"2,0000";\N;\N;"2";\N;\N
"68243";"3";"11";"-1,0000";"1,0000";\N;"-1";"1";\N
"68281";"3";"11";"1,0000";\N;\N;"2";\N;\N
"68282";"3";"11";"1,0000";\N;"1,0000";"1";\N;"1"
"68283";"3";"11";\N;"0,0000";\N;\N;"0";\N
"68297";"3";"11";\N;"1,0000";\N;\N;"1";\N
"68326";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"68332";"3";"11";"0,0000";"1,0000";"0,0000";"0";"1";"0"
"68405";"3";"11";\N;"-2,0000";"0,2500";\N;"-2";"1"
"68411";"3";"11";\N;"0,0000";\N;\N;"0";\N
"68418";"3";"11";"2,0000";\N;\N;"2";\N;\N
"68433";"3";"11";"2,0000";\N;"1,0000";"2";\N;"1"
"68600";"3";"11";\N;"1,0000";\N;\N;"1";\N
"68603";"3";"11";"2,0000";\N;\N;"2";\N;\N
"68662";"3";"11";\N;"1,0000";\N;\N;"1";\N
"68735";"3";"11";\N;"0,0000";\N;\N;"0";\N
"68747";"3";"11";\N;"1,0000";\N;\N;"1";\N
"68887";"3";"11";"0,5000";\N;"0,0000";"1";\N;"0"
"68922";"3";"11";"2,0000";\N;\N;"2";\N;\N
"69109";"3";"11";"2,0000";\N;\N;"2";\N;\N
"69138";"3";"11";\N;"1,0000";\N;\N;"1";\N
"69154";"3";"11";"2,0000";\N;\N;"2";\N;\N
"69215";"3";"11";\N;"1,0000";\N;\N;"1";\N
"69249";"3";"11";"2,0000";\N;\N;"2";\N;\N
"69306";"3";"11";\N;"0,0000";\N;\N;"0";\N
"69332";"3";"11";"2,0000";\N;\N;"2";\N;\N
"69348";"3";"11";\N;"1,0000";\N;\N;"1";\N
"69428";"3";"11";"1,0000";\N;\N;"2";\N;\N
"69557";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"69573";"3";"11";"1,0000";\N;\N;"1";\N;\N
"69586";"3";"11";\N;"1,0000";\N;\N;"1";\N
"69590";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"69706";"3";"11";\N;"-1,0000";"0,0000";\N;"-3";"0"
"69727";"3";"11";\N;"0,0000";\N;\N;"0";\N
"69729";"3";"11";\N;"1,0000";\N;\N;"1";\N
"69805";"3";"11";"2,0000";\N;\N;"2";\N;\N
"69807";"3";"11";"2,0000";\N;\N;"2";\N;\N
"69874";"3";"11";\N;"1,0000";\N;\N;"1";\N
"69879";"3";"11";"1,0000";\N;\N;"2";\N;\N
"69933";"3";"11";"2,0000";\N;\N;"2";\N;\N
"70004";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70015";"3";"11";"1,0000";\N;"0,2500";"1";\N;"1"
"70075";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70096";"3";"11";"1,0000";\N;"0,0000";"2";\N;"0"
"70100";"3";"11";"1,0000";\N;"1,0000";"1";\N;"2"
"70145";"3";"11";"2,0000";\N;\N;"2";\N;\N
"70219";"3";"11";"0,2500";\N;\N;"1";\N;\N
"70245";"3";"11";"2,0000";\N;\N;"2";\N;\N
"70248";"3";"11";\N;"0,0000";\N;\N;"0";\N
"70269";"3";"11";"2,0000";\N;\N;"2";\N;\N
"70445";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70449";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70518";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"70562";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"70580";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70607";"3";"11";\N;"0,0000";\N;\N;"0";\N
"70627";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70631";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70686";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"70814";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70829";"3";"11";"2,0000";\N;\N;"2";\N;\N
"70862";"3";"11";"1,0000";\N;\N;"1";\N;\N
"70902";"3";"11";"2,0000";\N;\N;"2";\N;\N
"70948";"3";"11";\N;"-1,0000";\N;\N;"-1";\N
"70978";"3";"11";\N;"1,0000";\N;\N;"1";\N
"70991";"3";"11";"2,0000";\N;\N;"2";\N;\N
"71001";"3";"11";"1,0000";\N;\N;"1";\N;\N
"71042";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71108";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71151";"3";"11";"2,0000";\N;\N;"2";\N;\N
"71211";"3";"11";"2,0000";\N;\N;"2";\N;\N
"71227";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71311";"3";"11";"2,0000";\N;\N;"2";\N;\N
"71419";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71427";"3";"11";\N;"0,0000";\N;\N;"0";\N
"71482";"3";"11";\N;"0,0000";\N;\N;"0";\N
"71584";"3";"11";"0,0000";\N;\N;"0";\N;\N
"71588";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71598";"3";"11";"2,0000";\N;\N;"2";\N;\N
"71625";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71633";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71637";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71698";"3";"11";"2,0000";\N;\N;"2";\N;\N
"71740";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71829";"3";"11";\N;"1,0000";\N;\N;"1";\N
"71906";"3";"11";\N;"0,5000";"0,0000";\N;"1";"0"
"71944";"3";"11";"0,0000";\N;\N;"0";\N;\N
"72022";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72171";"3";"11";"0,3333";\N;"0,0000";"2";\N;"0"
"72246";"3";"11";"2,0000";\N;\N;"2";\N;\N
"72251";"3";"11";"2,0000";\N;\N;"2";\N;\N
"72281";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72288";"3";"11";"2,0000";\N;\N;"2";\N;\N
"72324";"3";"11";\N;"-2,0000";\N;\N;"-2";\N
"72532";"3";"11";"2,0000";\N;\N;"2";\N;\N
"72545";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"72581";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72632";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72682";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72737";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72738";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"72779";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72806";"3";"11";\N;"0,3333";"0,0000";\N;"1";"0"
"72911";"3";"11";\N;"0,0000";\N;\N;"0";\N
"72926";"3";"11";\N;"1,0000";\N;\N;"1";\N
"72935";"3";"11";"2,0000";\N;\N;"2";\N;\N
"72940";"3";"11";\N;"1,0000";\N;\N;"1";\N
"73010";"3";"11";"0,5000";\N;"0,0000";"1";\N;"0"
"73029";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"73032";"3";"11";"2,0000";\N;"0,5000";"2";\N;"1"
"73042";"3";"11";\N;"0,0000";\N;\N;"0";\N
"73109";"3";"11";"2,0000";"-1,0000";"0,1250";"2";"-1";"1"
"73149";"3";"11";"2,0000";\N;\N;"2";\N;\N
"73207";"3";"11";\N;"1,0000";\N;\N;"1";\N
"73236";"3";"11";\N;"1,0000";\N;\N;"1";\N
"73328";"3";"11";"0,0000";\N;\N;"0";\N;\N
"73458";"3";"11";\N;"-3,0000";\N;\N;"-3";\N
"73523";"3";"11";\N;"1,0000";\N;\N;"1";\N
"73539";"3";"11";"2,0000";\N;\N;"2";\N;\N
"73552";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"73598";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"73748";"3";"11";\N;"1,0000";\N;\N;"1";\N
"73774";"3";"11";\N;"0,0000";\N;\N;"0";\N
"73823";"3";"11";"2,0000";\N;\N;"2";\N;\N
"73922";"3";"11";"1,0000";\N;"0,0000";"2";\N;"0"
"73948";"3";"11";"1,0000";\N;\N;"1";\N;\N
"73966";"3";"11";"2,0000";\N;\N;"2";\N;\N
"73971";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"73998";"3";"11";"1,0000";\N;\N;"2";\N;\N
"74113";"3";"11";"2,0000";\N;\N;"2";\N;\N
"74126";"3";"11";"2,0000";\N;\N;"2";\N;\N
"74159";"3";"11";"-1,0000";"1,0000";"0,0000";"-1";"1";"0"
"74209";"3";"11";\N;"0,5000";\N;\N;"1";\N
"74221";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74270";"3";"11";"1,0000";\N;\N;"1";\N;\N
"74291";"3";"11";"2,0000";\N;\N;"2";\N;\N
"74350";"3";"11";"1,0000";\N;"0,0000";"2";\N;"0"
"74379";"3";"11";"2,0000";\N;"0,5000";"2";\N;"1"
"74437";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74485";"3";"11";"1,0000";\N;\N;"1";\N;\N
"74501";"3";"11";\N;"0,0000";\N;\N;"0";\N
"74569";"3";"11";"2,0000";\N;\N;"2";\N;\N
"74578";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74592";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"74687";"3";"11";"2,0000";\N;"1,0000";"2";\N;"2"
"74699";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74715";"3";"11";"2,0000";\N;\N;"2";\N;\N
"74722";"3";"11";"1,0000";\N;\N;"2";\N;\N
"74741";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74751";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74864";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74897";"3";"11";"0,6667";\N;"0,0000";"2";\N;"0"
"74974";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74991";"3";"11";\N;"1,0000";\N;\N;"1";\N
"74997";"3";"11";\N;"1,0000";\N;\N;"1";\N
"75079";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"75220";"3";"11";"2,0000";\N;\N;"2";\N;\N
"75238";"3";"11";\N;"0,0000";\N;\N;"0";\N
"75287";"3";"11";\N;"0,5000";"0,0000";\N;"1";"0"
"75290";"3";"11";"1,0000";\N;\N;"1";\N;\N
"75328";"3";"11";"1,0000";\N;\N;"1";\N;\N
"75331";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"75338";"3";"11";\N;"1,0000";\N;\N;"1";\N
"75408";"3";"11";"0,0000";\N;\N;"0";\N;\N
"75409";"3";"11";"2,0000";\N;\N;"2";\N;\N
"75443";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"75461";"3";"11";\N;"1,0000";\N;\N;"1";\N
"75466";"3";"11";"2,0000";\N;\N;"2";\N;\N
"75468";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"75480";"3";"11";\N;"1,0000";\N;\N;"1";\N
"75524";"3";"11";"2,0000";\N;\N;"2";\N;\N
"75616";"3";"11";\N;"1,0000";\N;\N;"1";\N
"75664";"3";"11";\N;"1,0000";\N;\N;"1";\N
"75903";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"75908";"3";"11";"2,0000";\N;\N;"2";\N;\N
"75978";"3";"11";\N;"1,0000";\N;\N;"1";\N
"76027";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"76070";"3";"11";\N;"1,0000";\N;\N;"1";\N
"76213";"3";"11";\N;"1,0000";\N;\N;"1";\N
"76331";"3";"11";\N;"-2,0000";\N;\N;"-2";\N
"76540";"3";"11";"0,0000";\N;\N;"0";\N;\N
"76634";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"76725";"3";"11";\N;"1,0000";\N;\N;"1";\N
"76762";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"76765";"3";"11";\N;"1,0000";\N;\N;"1";\N
"76891";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"76924";"3";"11";\N;"-1,0000";"0,2500";\N;"-2";"1"
"77128";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"77198";"3";"11";"1,0000";\N;\N;"1";\N;\N
"77310";"3";"11";\N;"1,0000";\N;\N;"1";\N
"77357";"3";"11";"1,0000";\N;\N;"1";\N;\N
"77449";"3";"11";"1,0000";\N;\N;"1";\N;\N
"77498";"3";"11";\N;"1,0000";"1,0000";\N;"1";"1"
"77509";"3";"11";\N;"1,0000";\N;\N;"1";\N
"77541";"3";"11";"2,0000";\N;\N;"2";\N;\N
"77542";"3";"11";"2,0000";\N;\N;"2";\N;\N
"77543";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"77565";"3";"11";"2,0000";\N;\N;"2";\N;\N
"77630";"3";"11";"2,0000";\N;\N;"2";\N;\N
"50484";"3";"11";\N;"-0,5000";\N;\N;"-1";\N
"50586";"3";"11";\N;"1,0000";"0,0000";\N;"1";"0"
"50618";"3";"11";\N;"1,0000";"0,5000";\N;"1";"2"
"50651";"3";"11";"0,0000";\N;\N;"0";\N;\N
"50851";"3";"11";"1,0000";\N;\N;"1";\N;\N
"50957";"3";"11";"2,0000";\N;\N;"2";\N;\N
"50963";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"51135";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51163";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51170";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51177";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51310";"3";"11";\N;"1,0000";\N;\N;"1";\N
"51312";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51331";"3";"11";"1,0000";\N;\N;"2";\N;\N
"51406";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51424";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51431";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51494";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51500";"3";"11";\N;"1,0000";"0,0000";\N;"1";"0"
"51513";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51542";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51588";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51633";"3";"11";"2,0000";\N;\N;"2";\N;\N
"51660";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"51717";"3";"11";\N;"1,0000";\N;\N;"1";\N
"51763";"3";"11";\N;"-1,0000";\N;\N;"-1";\N
"51812";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"51816";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"51850";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52060";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52114";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52118";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52234";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52245";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52251";"3";"11";"0,5000";\N;\N;"1";\N;\N
"52279";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52285";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52311";"3";"11";\N;"1,0000";"0,0000";\N;"1";"0"
"52364";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52377";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"52458";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52466";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52521";"3";"11";\N;"0,0000";\N;\N;"0";\N
"52524";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52626";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52643";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52653";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52674";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52746";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"52747";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52789";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52835";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"52890";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52891";"3";"11";"2,0000";\N;\N;"2";\N;\N
"52916";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52926";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"52932";"3";"11";"2,0000";\N;"0,0000";"2";\N;"0"
"52933";"3";"11";\N;"1,0000";\N;\N;"1";\N
"52939";"3";"11";"1,0000";\N;\N;"1";\N;\N
"52993";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53002";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53040";"3";"11";\N;"0,0000";\N;\N;"0";\N
"53080";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53125";"3";"11";"1,0000";\N;\N;"1";\N;\N
"53146";"3";"11";\N;"1,0000";\N;\N;"1";\N
"53272";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53275";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53281";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53290";"3";"11";\N;"0,0000";\N;\N;"0";\N
"53355";"3";"11";"1,0000";\N;"0,0000";"2";\N;"0"
"53392";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53543";"3";"11";"1,0000";\N;\N;"2";\N;\N
"53546";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53548";"3";"11";"2,0000";\N;\N;"2";\N;\N
"53553";"3";"11";"1,0000";\N;"0,0000";"1";\N;"0"
"53573";"3";"11";\N;"1,0000";\N;\N;"1";\N
"53588";"3";"11";"2,0000";\N;\N;"2";\N;\N
